GEOID,NAME,variable,estimate,moe
04013040516,"Census Tract 405.16, Maricopa County, Arizona",black,0,13
04013040516,"Census Tract 405.16, Maricopa County, Arizona",native,40,55
04013040516,"Census Tract 405.16, Maricopa County, Arizona",asian,0,13
04013040516,"Census Tract 405.16, Maricopa County, Arizona",hispanic,410,194
04013040517,"Census Tract 405.17, Maricopa County, Arizona",white,5651,716
04013040517,"Census Tract 405.17, Maricopa County, Arizona",black,42,53
04013040517,"Census Tract 405.17, Maricopa County, Arizona",native,0,18
04013040517,"Census Tract 405.17, Maricopa County, Arizona",asian,5,9
04013040517,"Census Tract 405.17, Maricopa County, Arizona",hispanic,1255,644
04013040518,"Census Tract 405.18, Maricopa County, Arizona",white,5019,542
04013040518,"Census Tract 405.18, Maricopa County, Arizona",black,618,215
04013040518,"Census Tract 405.18, Maricopa County, Arizona",native,32,39
04013040518,"Census Tract 405.18, Maricopa County, Arizona",asian,75,77
04013040518,"Census Tract 405.18, Maricopa County, Arizona",hispanic,1677,584
04013040519,"Census Tract 405.19, Maricopa County, Arizona",white,3773,526
04013040519,"Census Tract 405.19, Maricopa County, Arizona",black,47,45
04013040519,"Census Tract 405.19, Maricopa County, Arizona",native,25,25
04013040519,"Census Tract 405.19, Maricopa County, Arizona",asian,93,74
04013040519,"Census Tract 405.19, Maricopa County, Arizona",hispanic,69,69
04013040520,"Census Tract 405.20, Maricopa County, Arizona",white,3609,429
04013040520,"Census Tract 405.20, Maricopa County, Arizona",black,114,104
04013040520,"Census Tract 405.20, Maricopa County, Arizona",native,0,13
04013040520,"Census Tract 405.20, Maricopa County, Arizona",asian,164,133
04013040520,"Census Tract 405.20, Maricopa County, Arizona",hispanic,401,288
04013040521,"Census Tract 405.21, Maricopa County, Arizona",white,4311,795
04013040521,"Census Tract 405.21, Maricopa County, Arizona",black,488,563
04013040521,"Census Tract 405.21, Maricopa County, Arizona",native,0,18
04013040521,"Census Tract 405.21, Maricopa County, Arizona",asian,514,549
04013040521,"Census Tract 405.21, Maricopa County, Arizona",hispanic,407,171
04013040522,"Census Tract 405.22, Maricopa County, Arizona",white,4171,353
04013040522,"Census Tract 405.22, Maricopa County, Arizona",black,0,13
04013040522,"Census Tract 405.22, Maricopa County, Arizona",native,0,13
04013040522,"Census Tract 405.22, Maricopa County, Arizona",asian,84,112
04013040522,"Census Tract 405.22, Maricopa County, Arizona",hispanic,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",white,2722,318
04013040523,"Census Tract 405.23, Maricopa County, Arizona",black,16,18
04013040523,"Census Tract 405.23, Maricopa County, Arizona",native,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",asian,135,150
04013040523,"Census Tract 405.23, Maricopa County, Arizona",hispanic,26,24
04013040524,"Census Tract 405.24, Maricopa County, Arizona",white,1504,161
04013040524,"Census Tract 405.24, Maricopa County, Arizona",black,18,23
04013040524,"Census Tract 405.24, Maricopa County, Arizona",native,0,13
04013040524,"Census Tract 405.24, Maricopa County, Arizona",asian,12,20
04013040524,"Census Tract 405.24, Maricopa County, Arizona",hispanic,16,24
04013040525,"Census Tract 405.25, Maricopa County, Arizona",white,3110,283
04013040525,"Census Tract 405.25, Maricopa County, Arizona",black,41,52
04013040525,"Census Tract 405.25, Maricopa County, Arizona",native,0,13
04013040525,"Census Tract 405.25, Maricopa County, Arizona",asian,18,22
04013040525,"Census Tract 405.25, Maricopa County, Arizona",hispanic,61,61
04013040526,"Census Tract 405.26, Maricopa County, Arizona",white,2131,214
04013040526,"Census Tract 405.26, Maricopa County, Arizona",black,72,62
04013040526,"Census Tract 405.26, Maricopa County, Arizona",native,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",asian,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",hispanic,70,70
04013040527,"Census Tract 405.27, Maricopa County, Arizona",white,3437,516
04013040527,"Census Tract 405.27, Maricopa County, Arizona",black,94,99
04013040527,"Census Tract 405.27, Maricopa County, Arizona",native,0,13
04013040527,"Census Tract 405.27, Maricopa County, Arizona",asian,11,27
04013040527,"Census Tract 405.27, Maricopa County, Arizona",hispanic,355,98
04013040528,"Census Tract 405.28, Maricopa County, Arizona",white,6211,419
04013040528,"Census Tract 405.28, Maricopa County, Arizona",black,59,55
04013040528,"Census Tract 405.28, Maricopa County, Arizona",native,61,71
04013040528,"Census Tract 405.28, Maricopa County, Arizona",asian,0,18
04013040528,"Census Tract 405.28, Maricopa County, Arizona",hispanic,77,63
04013040529,"Census Tract 405.29, Maricopa County, Arizona",white,2885,219
04013040529,"Census Tract 405.29, Maricopa County, Arizona",black,27,42
04013040529,"Census Tract 405.29, Maricopa County, Arizona",native,0,13
04013040529,"Census Tract 405.29, Maricopa County, Arizona",asian,64,42
04013040529,"Census Tract 405.29, Maricopa County, Arizona",hispanic,78,63
04013040530,"Census Tract 405.30, Maricopa County, Arizona",white,3354,558
04013040530,"Census Tract 405.30, Maricopa County, Arizona",black,114,70
04013040530,"Census Tract 405.30, Maricopa County, Arizona",native,0,13
04013040530,"Census Tract 405.30, Maricopa County, Arizona",asian,5,9
04013040530,"Census Tract 405.30, Maricopa County, Arizona",hispanic,653,251
04013040531,"Census Tract 405.31, Maricopa County, Arizona",white,2682,317
04013040531,"Census Tract 405.31, Maricopa County, Arizona",black,186,145
04013040531,"Census Tract 405.31, Maricopa County, Arizona",native,54,75
04013040531,"Census Tract 405.31, Maricopa County, Arizona",asian,32,44
04013040531,"Census Tract 405.31, Maricopa County, Arizona",hispanic,540,257
04013050603,"Census Tract 506.03, Maricopa County, Arizona",white,2420,428
04013050603,"Census Tract 506.03, Maricopa County, Arizona",black,11,17
04013050603,"Census Tract 506.03, Maricopa County, Arizona",native,50,40
04013050603,"Census Tract 506.03, Maricopa County, Arizona",asian,0,13
04013050603,"Census Tract 506.03, Maricopa County, Arizona",hispanic,1379,452
04013050604,"Census Tract 506.04, Maricopa County, Arizona",white,1975,404
04013050604,"Census Tract 506.04, Maricopa County, Arizona",black,10,44
04013050604,"Census Tract 506.04, Maricopa County, Arizona",native,7,12
04013050604,"Census Tract 506.04, Maricopa County, Arizona",asian,9,14
04013050604,"Census Tract 506.04, Maricopa County, Arizona",hispanic,1202,428
04013050605,"Census Tract 506.05, Maricopa County, Arizona",white,4171,434
04013050605,"Census Tract 506.05, Maricopa County, Arizona",black,349,45
04013050605,"Census Tract 506.05, Maricopa County, Arizona",native,4,6
04013050605,"Census Tract 506.05, Maricopa County, Arizona",asian,203,128
04013050605,"Census Tract 506.05, Maricopa County, Arizona",hispanic,1505,299
04013050606,"Census Tract 506.06, Maricopa County, Arizona",white,5540,655
04013050606,"Census Tract 506.06, Maricopa County, Arizona",black,295,197
04013050606,"Census Tract 506.06, Maricopa County, Arizona",native,31,49
04013050606,"Census Tract 506.06, Maricopa County, Arizona",asian,249,166
04013050606,"Census Tract 506.06, Maricopa County, Arizona",hispanic,1265,713
04013050607,"Census Tract 506.07, Maricopa County, Arizona",white,4095,651
04013050607,"Census Tract 506.07, Maricopa County, Arizona",black,249,191
04013050607,"Census Tract 506.07, Maricopa County, Arizona",native,57,51
04013050607,"Census Tract 506.07, Maricopa County, Arizona",asian,27,42
04013050607,"Census Tract 506.07, Maricopa County, Arizona",hispanic,2861,542
04013050608,"Census Tract 506.08, Maricopa County, Arizona",white,3699,635
04013050608,"Census Tract 506.08, Maricopa County, Arizona",black,454,177
04013050608,"Census Tract 506.08, Maricopa County, Arizona",native,197,142
04013050608,"Census Tract 506.08, Maricopa County, Arizona",asian,9,18
04013050608,"Census Tract 506.08, Maricopa County, Arizona",hispanic,2549,702
04013050609,"Census Tract 506.09, Maricopa County, Arizona",white,2440,511
04013050609,"Census Tract 506.09, Maricopa County, Arizona",black,381,349
04013050609,"Census Tract 506.09, Maricopa County, Arizona",native,35,37
04013050609,"Census Tract 506.09, Maricopa County, Arizona",asian,53,60
04013050609,"Census Tract 506.09, Maricopa County, Arizona",hispanic,2161,475
04013050610,"Census Tract 506.10, Maricopa County, Arizona",white,3786,847
04013050610,"Census Tract 506.10, Maricopa County, Arizona",black,1078,610
04013050610,"Census Tract 506.10, Maricopa County, Arizona",native,31,48
04013050610,"Census Tract 506.10, Maricopa County, Arizona",asian,332,345
04013050610,"Census Tract 506.10, Maricopa County, Arizona",hispanic,3237,993
04013050611,"Census Tract 506.11, Maricopa County, Arizona",white,1989,590
04013050611,"Census Tract 506.11, Maricopa County, Arizona",black,76,99
04013050611,"Census Tract 506.11, Maricopa County, Arizona",native,731,692
04013050611,"Census Tract 506.11, Maricopa County, Arizona",asian,0,13
04013050611,"Census Tract 506.11, Maricopa County, Arizona",hispanic,1913,428
04013050701,"Census Tract 507.01, Maricopa County, Arizona",white,2355,481
04013050701,"Census Tract 507.01, Maricopa County, Arizona",black,335,343
04013050701,"Census Tract 507.01, Maricopa County, Arizona",native,94,89
04013050701,"Census Tract 507.01, Maricopa County, Arizona",asian,38,39
04013050701,"Census Tract 507.01, Maricopa County, Arizona",hispanic,2455,427
04013050702,"Census Tract 507.02, Maricopa County, Arizona",white,2072,318
04013050702,"Census Tract 507.02, Maricopa County, Arizona",black,189,104
04013050702,"Census Tract 507.02, Maricopa County, Arizona",native,0,18
04013050702,"Census Tract 507.02, Maricopa County, Arizona",asian,59,64
04013050702,"Census Tract 507.02, Maricopa County, Arizona",hispanic,2937,427
04013060801,"Census Tract 608.01, Maricopa County, Arizona",white,2091,440
04013060801,"Census Tract 608.01, Maricopa County, Arizona",black,230,161
04013060801,"Census Tract 608.01, Maricopa County, Arizona",native,133,173
04013060801,"Census Tract 608.01, Maricopa County, Arizona",asian,0,18
04013060801,"Census Tract 608.01, Maricopa County, Arizona",hispanic,3829,806
04013060802,"Census Tract 608.02, Maricopa County, Arizona",white,1544,264
04013060802,"Census Tract 608.02, Maricopa County, Arizona",black,121,139
04013060802,"Census Tract 608.02, Maricopa County, Arizona",native,10,15
04013060802,"Census Tract 608.02, Maricopa County, Arizona",asian,80,63
04013060802,"Census Tract 608.02, Maricopa County, Arizona",hispanic,709,298
04013060901,"Census Tract 609.01, Maricopa County, Arizona",white,2047,222
04013060901,"Census Tract 609.01, Maricopa County, Arizona",black,499,237
04013060901,"Census Tract 609.01, Maricopa County, Arizona",native,18,28
04013060901,"Census Tract 609.01, Maricopa County, Arizona",asian,16,27
04013060901,"Census Tract 609.01, Maricopa County, Arizona",hispanic,1882,447
04013060902,"Census Tract 609.02, Maricopa County, Arizona",white,458,197
04013060902,"Census Tract 609.02, Maricopa County, Arizona",black,84,93
04013060902,"Census Tract 609.02, Maricopa County, Arizona",native,0,13
04013060902,"Census Tract 609.02, Maricopa County, Arizona",asian,4,6
04013060902,"Census Tract 609.02, Maricopa County, Arizona",hispanic,2582,677
04013060903,"Census Tract 609.03, Maricopa County, Arizona",white,1265,317
04013060903,"Census Tract 609.03, Maricopa County, Arizona",black,82,81
04013060903,"Census Tract 609.03, Maricopa County, Arizona",native,196,214
04013060903,"Census Tract 609.03, Maricopa County, Arizona",asian,19,32
04013060903,"Census Tract 609.03, Maricopa County, Arizona",hispanic,3244,721
04013060904,"Census Tract 609.04, Maricopa County, Arizona",white,1617,329
04013060904,"Census Tract 609.04, Maricopa County, Arizona",black,92,77
04013060904,"Census Tract 609.04, Maricopa County, Arizona",native,6,10
04013060904,"Census Tract 609.04, Maricopa County, Arizona",asian,0,13
04013060904,"Census Tract 609.04, Maricopa County, Arizona",hispanic,1695,328
04013061009,"Census Tract 610.09, Maricopa County, Arizona",white,4905,700
04013061009,"Census Tract 610.09, Maricopa County, Arizona",black,428,174
04013061009,"Census Tract 610.09, Maricopa County, Arizona",native,40,63
04013061009,"Census Tract 610.09, Maricopa County, Arizona",asian,665,106
04013061009,"Census Tract 610.09, Maricopa County, Arizona",hispanic,2589,497
04013061010,"Census Tract 610.10, Maricopa County, Arizona",white,3453,313
04013061010,"Census Tract 610.10, Maricopa County, Arizona",black,82,78
04013061010,"Census Tract 610.10, Maricopa County, Arizona",native,0,13
04013061010,"Census Tract 610.10, Maricopa County, Arizona",asian,88,103
04013061010,"Census Tract 610.10, Maricopa County, Arizona",hispanic,883,260
04013061011,"Census Tract 610.11, Maricopa County, Arizona",white,2728,415
04013061011,"Census Tract 610.11, Maricopa County, Arizona",black,462,304
04013061011,"Census Tract 610.11, Maricopa County, Arizona",native,0,18
04013061011,"Census Tract 610.11, Maricopa County, Arizona",asian,442,243
04013061011,"Census Tract 610.11, Maricopa County, Arizona",hispanic,1693,731
04013061012,"Census Tract 610.12, Maricopa County, Arizona",white,4616,802
04013061012,"Census Tract 610.12, Maricopa County, Arizona",black,748,486
04013061012,"Census Tract 610.12, Maricopa County, Arizona",native,95,135
04013061012,"Census Tract 610.12, Maricopa County, Arizona",asian,442,198
04013061012,"Census Tract 610.12, Maricopa County, Arizona",hispanic,1841,621
04013061013,"Census Tract 610.13, Maricopa County, Arizona",white,2701,402
04013061013,"Census Tract 610.13, Maricopa County, Arizona",black,699,223
04013061013,"Census Tract 610.13, Maricopa County, Arizona",native,0,18
04013061013,"Census Tract 610.13, Maricopa County, Arizona",asian,498,165
04013061013,"Census Tract 610.13, Maricopa County, Arizona",hispanic,1689,457
04013061014,"Census Tract 610.14, Maricopa County, Arizona",white,2646,624
04013061014,"Census Tract 610.14, Maricopa County, Arizona",black,1065,541
04013061014,"Census Tract 610.14, Maricopa County, Arizona",native,15,24
04013061014,"Census Tract 610.14, Maricopa County, Arizona",asian,86,59
04013061014,"Census Tract 610.14, Maricopa County, Arizona",hispanic,1856,300
04013061015,"Census Tract 610.15, Maricopa County, Arizona",white,3245,744
04013061015,"Census Tract 610.15, Maricopa County, Arizona",black,699,339
04013061015,"Census Tract 610.15, Maricopa County, Arizona",native,46,50
04013061015,"Census Tract 610.15, Maricopa County, Arizona",asian,271,241
04013061015,"Census Tract 610.15, Maricopa County, Arizona",hispanic,2067,431
04013061016,"Census Tract 610.16, Maricopa County, Arizona",white,2805,497
04013061016,"Census Tract 610.16, Maricopa County, Arizona",black,358,166
04013061016,"Census Tract 610.16, Maricopa County, Arizona",native,19,28
04013061016,"Census Tract 610.16, Maricopa County, Arizona",asian,455,177
04013061016,"Census Tract 610.16, Maricopa County, Arizona",hispanic,860,330
04013061017,"Census Tract 610.17, Maricopa County, Arizona",white,1462,275
04013061017,"Census Tract 610.17, Maricopa County, Arizona",black,411,152
04013061017,"Census Tract 610.17, Maricopa County, Arizona",native,156,70
04013061017,"Census Tract 610.17, Maricopa County, Arizona",asian,9,17
04013061017,"Census Tract 610.17, Maricopa County, Arizona",hispanic,1205,300
04013061018,"Census Tract 610.18, Maricopa County, Arizona",white,4338,413
04013061018,"Census Tract 610.18, Maricopa County, Arizona",black,30,46
04013061018,"Census Tract 610.18, Maricopa County, Arizona",native,21,35
04013061018,"Census Tract 610.18, Maricopa County, Arizona",asian,46,47
04013061018,"Census Tract 610.18, Maricopa County, Arizona",hispanic,124,104
04013061019,"Census Tract 610.19, Maricopa County, Arizona",white,1792,379
04013061019,"Census Tract 610.19, Maricopa County, Arizona",black,422,257
04013061019,"Census Tract 610.19, Maricopa County, Arizona",native,0,13
04013061019,"Census Tract 610.19, Maricopa County, Arizona",asian,51,61
04013061019,"Census Tract 610.19, Maricopa County, Arizona",hispanic,973,361
04013061020,"Census Tract 610.20, Maricopa County, Arizona",white,1952,346
04013061020,"Census Tract 610.20, Maricopa County, Arizona",black,259,164
04013061020,"Census Tract 610.20, Maricopa County, Arizona",native,0,13
04013061020,"Census Tract 610.20, Maricopa County, Arizona",asian,264,167
04013061020,"Census Tract 610.20, Maricopa County, Arizona",hispanic,1061,461
04013061021,"Census Tract 610.21, Maricopa County, Arizona",white,936,272
04013061021,"Census Tract 610.21, Maricopa County, Arizona",black,378,326
04013061021,"Census Tract 610.21, Maricopa County, Arizona",native,35,53
04013061021,"Census Tract 610.21, Maricopa County, Arizona",asian,252,141
04013061021,"Census Tract 610.21, Maricopa County, Arizona",hispanic,370,99
04013061022,"Census Tract 610.22, Maricopa County, Arizona",white,5072,716
04013061022,"Census Tract 610.22, Maricopa County, Arizona",black,1032,316
04013061022,"Census Tract 610.22, Maricopa County, Arizona",native,142,222
04013061022,"Census Tract 610.22, Maricopa County, Arizona",asian,200,134
04013061022,"Census Tract 610.22, Maricopa County, Arizona",hispanic,4152,719
04013061023,"Census Tract 610.23, Maricopa County, Arizona",white,5166,858
04013061023,"Census Tract 610.23, Maricopa County, Arizona",black,1251,736
04013061023,"Census Tract 610.23, Maricopa County, Arizona",native,142,135
04013061023,"Census Tract 610.23, Maricopa County, Arizona",asian,328,244
04013061023,"Census Tract 610.23, Maricopa County, Arizona",hispanic,4243,892
04013061024,"Census Tract 610.24, Maricopa County, Arizona",white,779,199
04013061024,"Census Tract 610.24, Maricopa County, Arizona",black,163,195
04013061024,"Census Tract 610.24, Maricopa County, Arizona",native,0,13
04013061024,"Census Tract 610.24, Maricopa County, Arizona",asian,19,19
04013061024,"Census Tract 610.24, Maricopa County, Arizona",hispanic,1457,301
04013061025,"Census Tract 610.25, Maricopa County, Arizona",white,5226,946
04013061025,"Census Tract 610.25, Maricopa County, Arizona",black,534,180
04013061025,"Census Tract 610.25, Maricopa County, Arizona",native,38,62
04013061025,"Census Tract 610.25, Maricopa County, Arizona",asian,368,484
04013061025,"Census Tract 610.25, Maricopa County, Arizona",hispanic,817,421
04013061026,"Census Tract 610.26, Maricopa County, Arizona",white,4054,482
04013061026,"Census Tract 610.26, Maricopa County, Arizona",black,102,110
04013061026,"Census Tract 610.26, Maricopa County, Arizona",native,7,17
04013061026,"Census Tract 610.26, Maricopa County, Arizona",asian,86,65
04013061026,"Census Tract 610.26, Maricopa County, Arizona",hispanic,1027,333
04013061027,"Census Tract 610.27, Maricopa County, Arizona",white,3103,521
04013061027,"Census Tract 610.27, Maricopa County, Arizona",black,0,13
04013061027,"Census Tract 610.27, Maricopa County, Arizona",native,0,13
04013061027,"Census Tract 610.27, Maricopa County, Arizona",asian,196,182
04013061027,"Census Tract 610.27, Maricopa County, Arizona",hispanic,1515,645
04013061028,"Census Tract 610.28, Maricopa County, Arizona",white,1769,309
04013061028,"Census Tract 610.28, Maricopa County, Arizona",black,275,170
04013061028,"Census Tract 610.28, Maricopa County, Arizona",native,2,6
04013061028,"Census Tract 610.28, Maricopa County, Arizona",asian,0,13
04013061028,"Census Tract 610.28, Maricopa County, Arizona",hispanic,270,117
04013061029,"Census Tract 610.29, Maricopa County, Arizona",white,4026,557
04013061029,"Census Tract 610.29, Maricopa County, Arizona",black,224,158
04013061029,"Census Tract 610.29, Maricopa County, Arizona",native,1,3
04013061029,"Census Tract 610.29, Maricopa County, Arizona",asian,20,32
04013061029,"Census Tract 610.29, Maricopa County, Arizona",hispanic,592,178
04013061030,"Census Tract 610.30, Maricopa County, Arizona",white,5679,753
04013061030,"Census Tract 610.30, Maricopa County, Arizona",black,327,155
04013061030,"Census Tract 610.30, Maricopa County, Arizona",native,2,5
04013061030,"Census Tract 610.30, Maricopa County, Arizona",asian,285,310
04013061030,"Census Tract 610.30, Maricopa County, Arizona",hispanic,1230,547
04013061031,"Census Tract 610.31, Maricopa County, Arizona",white,1950,501
04013061031,"Census Tract 610.31, Maricopa County, Arizona",black,314,208
04013061031,"Census Tract 610.31, Maricopa County, Arizona",native,15,24
04013061031,"Census Tract 610.31, Maricopa County, Arizona",asian,46,42
04013061031,"Census Tract 610.31, Maricopa County, Arizona",hispanic,1224,331
04013061032,"Census Tract 610.32, Maricopa County, Arizona",white,4536,719
04013061032,"Census Tract 610.32, Maricopa County, Arizona",black,230,215
04013061032,"Census Tract 610.32, Maricopa County, Arizona",native,110,106
04013061032,"Census Tract 610.32, Maricopa County, Arizona",asian,42,47
04013061032,"Census Tract 610.32, Maricopa County, Arizona",hispanic,841,454
04013061033,"Census Tract 610.33, Maricopa County, Arizona",white,4755,576
04013061033,"Census Tract 610.33, Maricopa County, Arizona",black,202,145
04013061033,"Census Tract 610.33, Maricopa County, Arizona",native,150,232
04013061033,"Census Tract 610.33, Maricopa County, Arizona",asian,62,90
04013061033,"Census Tract 610.33, Maricopa County, Arizona",hispanic,1087,551
04013061034,"Census Tract 610.34, Maricopa County, Arizona",white,3995,595
04013061034,"Census Tract 610.34, Maricopa County, Arizona",black,430,163
04013061034,"Census Tract 610.34, Maricopa County, Arizona",native,37,51
04013061034,"Census Tract 610.34, Maricopa County, Arizona",asian,138,113
04013061034,"Census Tract 610.34, Maricopa County, Arizona",hispanic,1564,566
04013061035,"Census Tract 610.35, Maricopa County, Arizona",white,4632,492
04013061035,"Census Tract 610.35, Maricopa County, Arizona",black,575,256
04013061035,"Census Tract 610.35, Maricopa County, Arizona",native,0,18
04013061035,"Census Tract 610.35, Maricopa County, Arizona",asian,248,108
04013061035,"Census Tract 610.35, Maricopa County, Arizona",hispanic,1572,277
04013061036,"Census Tract 610.36, Maricopa County, Arizona",white,1800,373
04013061036,"Census Tract 610.36, Maricopa County, Arizona",black,553,519
04013061036,"Census Tract 610.36, Maricopa County, Arizona",native,7,11
04013061036,"Census Tract 610.36, Maricopa County, Arizona",asian,110,119
04013061036,"Census Tract 610.36, Maricopa County, Arizona",hispanic,389,281
04013061037,"Census Tract 610.37, Maricopa County, Arizona",white,3507,481
04013061037,"Census Tract 610.37, Maricopa County, Arizona",black,141,160
04013061037,"Census Tract 610.37, Maricopa County, Arizona",native,0,13
04013061037,"Census Tract 610.37, Maricopa County, Arizona",asian,33,31
04013061037,"Census Tract 610.37, Maricopa County, Arizona",hispanic,1104,402
04013061038,"Census Tract 610.38, Maricopa County, Arizona",white,2510,645
04013061038,"Census Tract 610.38, Maricopa County, Arizona",black,744,539
04013061038,"Census Tract 610.38, Maricopa County, Arizona",native,4,12
04013061038,"Census Tract 610.38, Maricopa County, Arizona",asian,110,100
04013061038,"Census Tract 610.38, Maricopa County, Arizona",hispanic,975,417
04013061039,"Census Tract 610.39, Maricopa County, Arizona",white,3048,470
04013061039,"Census Tract 610.39, Maricopa County, Arizona",black,60,72
04013061039,"Census Tract 610.39, Maricopa County, Arizona",native,4,20
04013061039,"Census Tract 610.39, Maricopa County, Arizona",asian,65,116
04013061039,"Census Tract 610.39, Maricopa County, Arizona",hispanic,922,288
04013061040,"Census Tract 610.40, Maricopa County, Arizona",white,2769,488
04013061040,"Census Tract 610.40, Maricopa County, Arizona",black,119,97
04013061040,"Census Tract 610.40, Maricopa County, Arizona",native,0,13
04013061040,"Census Tract 610.40, Maricopa County, Arizona",asian,123,150
04013061040,"Census Tract 610.40, Maricopa County, Arizona",hispanic,1226,481
04013061041,"Census Tract 610.41, Maricopa County, Arizona",white,1503,356
04013061041,"Census Tract 610.41, Maricopa County, Arizona",black,373,346
04013061041,"Census Tract 610.41, Maricopa County, Arizona",native,87,131
04013061041,"Census Tract 610.41, Maricopa County, Arizona",asian,0,13
04013061041,"Census Tract 610.41, Maricopa County, Arizona",hispanic,2399,540
04013061042,"Census Tract 610.42, Maricopa County, Arizona",white,1893,418
04013061042,"Census Tract 610.42, Maricopa County, Arizona",black,49,47
04013061042,"Census Tract 610.42, Maricopa County, Arizona",native,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",asian,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",hispanic,366,282
04013061043,"Census Tract 610.43, Maricopa County, Arizona",white,1153,241
04013061043,"Census Tract 610.43, Maricopa County, Arizona",black,49,51
04013061043,"Census Tract 610.43, Maricopa County, Arizona",native,0,13
04013061043,"Census Tract 610.43, Maricopa County, Arizona",asian,32,31
04013061043,"Census Tract 610.43, Maricopa County, Arizona",hispanic,1223,346
04013061044,"Census Tract 610.44, Maricopa County, Arizona",white,4214,505
04013061044,"Census Tract 610.44, Maricopa County, Arizona",black,259,178
