GEOID,NAME,variable,estimate,moe
04013040515,"Census Tract 405.15, Maricopa County, Arizona",med_income,58241,11454
04013040516,"Census Tract 405.16, Maricopa County, Arizona",total_pop,450,NA
04013040516,"Census Tract 405.16, Maricopa County, Arizona",med_age,62.5,2
04013040516,"Census Tract 405.16, Maricopa County, Arizona",med_income,74435,7909
04013040517,"Census Tract 405.17, Maricopa County, Arizona",total_pop,450,NA
04013040517,"Census Tract 405.17, Maricopa County, Arizona",med_age,42.3,3
04013040517,"Census Tract 405.17, Maricopa County, Arizona",med_income,60090,6211
04013040518,"Census Tract 405.18, Maricopa County, Arizona",total_pop,350,NA
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_age,47.6,5.3
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_income,68625,15158
04013040519,"Census Tract 405.19, Maricopa County, Arizona",total_pop,500,NA
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_age,59.5,2.4
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_income,93889,9285
04013040520,"Census Tract 405.20, Maricopa County, Arizona",total_pop,550,NA
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_age,36.9,1.3
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_income,114293,19060
04013040521,"Census Tract 405.21, Maricopa County, Arizona",total_pop,550,NA
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_age,30.3,1.3
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_income,96194,5652
04013040522,"Census Tract 405.22, Maricopa County, Arizona",total_pop,250,NA
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_age,78.1,1.9
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_income,43937,11986
04013040523,"Census Tract 405.23, Maricopa County, Arizona",total_pop,300,NA
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_age,71.7,1
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_income,63107,7363
04013040524,"Census Tract 405.24, Maricopa County, Arizona",total_pop,250,NA
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_age,70.8,1
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_income,62863,6064
04013040525,"Census Tract 405.25, Maricopa County, Arizona",total_pop,350,NA
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_age,71,0.7
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_income,69534,5418
04013040526,"Census Tract 405.26, Maricopa County, Arizona",total_pop,200,NA
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_age,72.6,0.7
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_income,58937,2978
04013040527,"Census Tract 405.27, Maricopa County, Arizona",total_pop,300,NA
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_age,59.8,3.8
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_income,58704,6390
04013040528,"Census Tract 405.28, Maricopa County, Arizona",total_pop,350,NA
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_age,73.7,0.7
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_income,57198,6765
04013040529,"Census Tract 405.29, Maricopa County, Arizona",total_pop,350,NA
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_age,73.2,1.1
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_income,62025,6462
04013040530,"Census Tract 405.30, Maricopa County, Arizona",total_pop,300,NA
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_age,42.4,2.5
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_income,62568,14219
04013040531,"Census Tract 405.31, Maricopa County, Arizona",total_pop,300,NA
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_age,66.9,3.4
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_income,43650,2367
04013050603,"Census Tract 506.03, Maricopa County, Arizona",total_pop,400,NA
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_age,39,4.9
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_income,55398,9780
04013050604,"Census Tract 506.04, Maricopa County, Arizona",total_pop,300,NA
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_age,36.6,6.2
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_income,52781,8967
04013050605,"Census Tract 506.05, Maricopa County, Arizona",total_pop,500,NA
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_age,31.9,3
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_income,79423,20088
04013050606,"Census Tract 506.06, Maricopa County, Arizona",total_pop,450,NA
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_age,40.5,1.7
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_income,109934,12794
04013050607,"Census Tract 506.07, Maricopa County, Arizona",total_pop,500,NA
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_age,31.2,4.2
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_income,57821,7479
04013050608,"Census Tract 506.08, Maricopa County, Arizona",total_pop,400,NA
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_age,28.3,2.3
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_income,60146,7029
04013050609,"Census Tract 506.09, Maricopa County, Arizona",total_pop,400,NA
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_age,32.8,4.2
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_income,61721,3312
04013050610,"Census Tract 506.10, Maricopa County, Arizona",total_pop,500,NA
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_age,30.4,2.4
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_income,71438,9070
04013050611,"Census Tract 506.11, Maricopa County, Arizona",total_pop,400,NA
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_age,26.8,2.8
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_income,62313,7832
04013050701,"Census Tract 507.01, Maricopa County, Arizona",total_pop,450,NA
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_age,29,2.7
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_income,53243,5462
04013050702,"Census Tract 507.02, Maricopa County, Arizona",total_pop,350,NA
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_age,33.5,3.2
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_income,47984,6264
04013060801,"Census Tract 608.01, Maricopa County, Arizona",total_pop,350,NA
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_age,41.5,5.2
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_income,29021,4177
04013060802,"Census Tract 608.02, Maricopa County, Arizona",total_pop,300,NA
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_age,30.5,1.3
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_income,53994,6855
04013060901,"Census Tract 609.01, Maricopa County, Arizona",total_pop,350,NA
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_age,27.8,1.9
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_income,56775,9046
04013060902,"Census Tract 609.02, Maricopa County, Arizona",total_pop,200,NA
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_age,28.1,4.6
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_income,44643,8564
04013060903,"Census Tract 609.03, Maricopa County, Arizona",total_pop,400,NA
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_age,24.5,1.6
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_income,47615,3134
04013060904,"Census Tract 609.04, Maricopa County, Arizona",total_pop,400,NA
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_age,31.5,1.9
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_income,48381,5387
04013061009,"Census Tract 610.09, Maricopa County, Arizona",total_pop,600,NA
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_age,37.2,2.6
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_income,85952,6398
04013061010,"Census Tract 610.10, Maricopa County, Arizona",total_pop,450,NA
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_age,44.1,5.7
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_income,80806,11769
04013061011,"Census Tract 610.11, Maricopa County, Arizona",total_pop,450,NA
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_age,29.6,1.9
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_income,84694,10032
04013061012,"Census Tract 610.12, Maricopa County, Arizona",total_pop,400,NA
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_age,35.1,5
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_income,77110,13021
04013061013,"Census Tract 610.13, Maricopa County, Arizona",total_pop,450,NA
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_age,32.9,2.5
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_income,82325,18469
04013061014,"Census Tract 610.14, Maricopa County, Arizona",total_pop,400,NA
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_age,30.4,2
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_income,54420,7129
04013061015,"Census Tract 610.15, Maricopa County, Arizona",total_pop,300,NA
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_age,31.7,5
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_income,80784,14185
04013061016,"Census Tract 610.16, Maricopa County, Arizona",total_pop,550,NA
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_age,36,2.8
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_income,108485,9558
04013061017,"Census Tract 610.17, Maricopa County, Arizona",total_pop,450,NA
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_age,35.7,1.1
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_income,NA,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",total_pop,300,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_age,71.4,0.9
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_income,64873,19370
04013061019,"Census Tract 610.19, Maricopa County, Arizona",total_pop,500,NA
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_age,33.9,2.4
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_income,68275,6264
04013061020,"Census Tract 610.20, Maricopa County, Arizona",total_pop,250,NA
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_age,38.4,3.7
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_income,110918,12649
04013061021,"Census Tract 610.21, Maricopa County, Arizona",total_pop,250,NA
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_age,29.7,4.8
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_income,100556,10798
04013061022,"Census Tract 610.22, Maricopa County, Arizona",total_pop,400,NA
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_age,32.9,1.9
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_income,66535,6008
04013061023,"Census Tract 610.23, Maricopa County, Arizona",total_pop,500,NA
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_age,34.9,2.5
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_income,79067,5533
04013061024,"Census Tract 610.24, Maricopa County, Arizona",total_pop,250,NA
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_age,30.5,2
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_income,52130,13654
04013061025,"Census Tract 610.25, Maricopa County, Arizona",total_pop,500,NA
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_age,34.7,1.5
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_income,87335,13054
04013061026,"Census Tract 610.26, Maricopa County, Arizona",total_pop,400,NA
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_age,35.9,2.5
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_income,63860,8435
04013061027,"Census Tract 610.27, Maricopa County, Arizona",total_pop,250,NA
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_age,36.3,3.3
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_income,66106,7912
04013061028,"Census Tract 610.28, Maricopa County, Arizona",total_pop,300,NA
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_age,31.9,4.7
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_income,54055,8124
04013061029,"Census Tract 610.29, Maricopa County, Arizona",total_pop,400,NA
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_age,43.1,2.9
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_income,53132,6244
04013061030,"Census Tract 610.30, Maricopa County, Arizona",total_pop,350,NA
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_age,32.5,2.2
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_income,78803,9353
04013061031,"Census Tract 610.31, Maricopa County, Arizona",total_pop,350,NA
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_age,34.3,4.6
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_income,78864,9435
04013061032,"Census Tract 610.32, Maricopa County, Arizona",total_pop,500,NA
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_age,31.9,4.2
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_income,75521,9075
04013061033,"Census Tract 610.33, Maricopa County, Arizona",total_pop,500,NA
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_age,31.6,1.5
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_income,62129,6242
04013061034,"Census Tract 610.34, Maricopa County, Arizona",total_pop,300,NA
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_age,33.1,4.5
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_income,79788,15714
04013061035,"Census Tract 610.35, Maricopa County, Arizona",total_pop,300,NA
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_age,37.9,5
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_income,61332,7990
04013061036,"Census Tract 610.36, Maricopa County, Arizona",total_pop,500,NA
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_age,32.9,1.2
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_income,97500,13041
04013061037,"Census Tract 610.37, Maricopa County, Arizona",total_pop,400,NA
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_age,35.1,2.4
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_income,90192,10772
04013061038,"Census Tract 610.38, Maricopa County, Arizona",total_pop,350,NA
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_age,33,3.1
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_income,71740,4308
04013061039,"Census Tract 610.39, Maricopa County, Arizona",total_pop,350,NA
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_age,35.3,2.5
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_income,100186,17785
04013061040,"Census Tract 610.40, Maricopa County, Arizona",total_pop,250,NA
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_age,33.9,3.1
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_income,61875,13702
04013061041,"Census Tract 610.41, Maricopa County, Arizona",total_pop,250,NA
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_age,30.9,2.8
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_income,70101,8679
04013061042,"Census Tract 610.42, Maricopa County, Arizona",total_pop,250,NA
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_age,49.6,10.6
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_income,54970,5304
04013061043,"Census Tract 610.43, Maricopa County, Arizona",total_pop,300,NA
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_age,28.6,7.2
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_income,63681,7039
04013061044,"Census Tract 610.44, Maricopa County, Arizona",total_pop,350,NA
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_age,32.7,3.2
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_income,87784,10772
04013061045,"Census Tract 610.45, Maricopa County, Arizona",total_pop,500,NA
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_age,44.8,4.8
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_income,103289,8932
04013061046,"Census Tract 610.46, Maricopa County, Arizona",total_pop,400,NA
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_age,36.2,2
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_income,51639,8770
04013061047,"Census Tract 610.47, Maricopa County, Arizona",total_pop,400,NA
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_age,37.3,1.9
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_income,119653,13995
04013061100,"Census Tract 611, Maricopa County, Arizona",total_pop,350,NA
04013061100,"Census Tract 611, Maricopa County, Arizona",med_age,21.2,0.7
04013061100,"Census Tract 611, Maricopa County, Arizona",med_income,52258,3163
04013061200,"Census Tract 612, Maricopa County, Arizona",total_pop,350,NA
04013061200,"Census Tract 612, Maricopa County, Arizona",med_age,26.8,1.9
04013061200,"Census Tract 612, Maricopa County, Arizona",med_income,29781,5061
04013061300,"Census Tract 613, Maricopa County, Arizona",total_pop,250,NA
04013061300,"Census Tract 613, Maricopa County, Arizona",med_age,42.3,5.6
04013061300,"Census Tract 613, Maricopa County, Arizona",med_income,41915,6851
04013061401,"Census Tract 614.01, Maricopa County, Arizona",total_pop,200,NA
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_age,27.6,2.4
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_income,26798,5833
04013061402,"Census Tract 614.02, Maricopa County, Arizona",total_pop,400,NA
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_age,30.2,3
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_income,27017,4698
04013071503,"Census Tract 715.03, Maricopa County, Arizona",total_pop,300,NA
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_age,75.8,1.5
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_income,36145,2760
04013071504,"Census Tract 715.04, Maricopa County, Arizona",total_pop,200,NA
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_age,72.1,1
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_income,45741,7104
04013071505,"Census Tract 715.05, Maricopa County, Arizona",total_pop,400,NA
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_age,70,1.5
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_income,42440,6507
04013071506,"Census Tract 715.06, Maricopa County, Arizona",total_pop,250,NA
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_age,72.2,1.4
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_income,42764,5600
04013071509,"Census Tract 715.09, Maricopa County, Arizona",total_pop,300,NA
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_age,43.1,4.3
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_income,81389,15982
04013071510,"Census Tract 715.10, Maricopa County, Arizona",total_pop,350,NA
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_age,42,2.5
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_income,106635,15396
04013071511,"Census Tract 715.11, Maricopa County, Arizona",total_pop,250,NA
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_age,39.2,6.3
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_income,58919,11032
04013071512,"Census Tract 715.12, Maricopa County, Arizona",total_pop,300,NA
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_age,38.5,1.7
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_income,84961,12102
04013071513,"Census Tract 715.13, Maricopa County, Arizona",total_pop,250,NA
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_age,39.1,7.1
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_income,100729,10699
04013071514,"Census Tract 715.14, Maricopa County, Arizona",total_pop,350,NA
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_age,41.2,5.2
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_income,84250,10327
04013071515,"Census Tract 715.15, Maricopa County, Arizona",total_pop,350,NA
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_age,49.1,3.4
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_income,68576,6853
04013071516,"Census Tract 715.16, Maricopa County, Arizona",total_pop,300,NA
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_age,61.5,5.7
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_income,38700,2847
04013071517,"Census Tract 715.17, Maricopa County, Arizona",total_pop,300,NA
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_age,34.6,2.1
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_income,65820,10043
04013071600,"Census Tract 716, Maricopa County, Arizona",total_pop,300,NA
04013071600,"Census Tract 716, Maricopa County, Arizona",med_age,46.4,3.7
04013071600,"Census Tract 716, Maricopa County, Arizona",med_income,30147,3376
04013071701,"Census Tract 717.01, Maricopa County, Arizona",total_pop,350,NA
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_age,29.9,3
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_income,67063,8894
04013071702,"Census Tract 717.02, Maricopa County, Arizona",total_pop,200,NA
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_age,74,2
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_income,31114,4335
04013071801,"Census Tract 718.01, Maricopa County, Arizona",total_pop,350,NA
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_age,70,1.7
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_income,37321,4216
04013071802,"Census Tract 718.02, Maricopa County, Arizona",total_pop,200,NA
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_age,73,1.6
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_income,31422,4335
04013071903,"Census Tract 719.03, Maricopa County, Arizona",total_pop,250,NA
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_age,43.6,7
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_income,59675,12516
04013071906,"Census Tract 719.06, Maricopa County, Arizona",total_pop,450,NA
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_age,34.7,4
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_income,52011,4413
04013071909,"Census Tract 719.09, Maricopa County, Arizona",total_pop,350,NA
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_age,40.3,1.9
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_income,55488,5354
04013071910,"Census Tract 719.10, Maricopa County, Arizona",total_pop,250,NA
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_age,31.7,4.9
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_income,50646,6838
04013071911,"Census Tract 719.11, Maricopa County, Arizona",total_pop,250,NA
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_age,33,3.6
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_income,70676,8729
04013071912,"Census Tract 719.12, Maricopa County, Arizona",total_pop,200,NA
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_age,33.7,4.3
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_income,34141,18304
04013071913,"Census Tract 719.13, Maricopa County, Arizona",total_pop,300,NA
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_age,32.4,4.1
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_income,50652,7489
04013071914,"Census Tract 719.14, Maricopa County, Arizona",total_pop,350,NA
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_age,34.1,4.5
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_income,54000,4934
04013071915,"Census Tract 719.15, Maricopa County, Arizona",total_pop,250,NA
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_age,35.3,8.4
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_income,49301,8504
04013082002,"Census Tract 820.02, Maricopa County, Arizona",total_pop,250,NA
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_age,26.1,3.2
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_income,50491,10888
04013082007,"Census Tract 820.07, Maricopa County, Arizona",total_pop,300,NA
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_age,32.5,5
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_income,48839,5267
04013082008,"Census Tract 820.08, Maricopa County, Arizona",total_pop,350,NA
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_age,27.5,2.6
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_income,45152,6691
04013082009,"Census Tract 820.09, Maricopa County, Arizona",total_pop,350,NA
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_age,25.7,3
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_income,49279,7347
04013082010,"Census Tract 820.10, Maricopa County, Arizona",total_pop,350,NA
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_age,25.2,1.5
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_income,39568,9701
04013082012,"Census Tract 820.12, Maricopa County, Arizona",total_pop,500,NA
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_age,29,2.2
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_income,70088,5627
