GEOID,NAME,variable,estimate,moe
04013040522,"Census Tract 405.22, Maricopa County, Arizona",white,4371,365
04013040522,"Census Tract 405.22, Maricopa County, Arizona",black,0,13
04013040522,"Census Tract 405.22, Maricopa County, Arizona",native,0,13
04013040522,"Census Tract 405.22, Maricopa County, Arizona",asian,83,114
04013040522,"Census Tract 405.22, Maricopa County, Arizona",hispanic,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",white,2862,249
04013040523,"Census Tract 405.23, Maricopa County, Arizona",black,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",native,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",asian,135,148
04013040523,"Census Tract 405.23, Maricopa County, Arizona",hispanic,17,24
04013040524,"Census Tract 405.24, Maricopa County, Arizona",white,1370,173
04013040524,"Census Tract 405.24, Maricopa County, Arizona",black,17,19
04013040524,"Census Tract 405.24, Maricopa County, Arizona",native,0,13
04013040524,"Census Tract 405.24, Maricopa County, Arizona",asian,9,15
04013040524,"Census Tract 405.24, Maricopa County, Arizona",hispanic,18,27
04013040525,"Census Tract 405.25, Maricopa County, Arizona",white,2986,242
04013040525,"Census Tract 405.25, Maricopa County, Arizona",black,42,53
04013040525,"Census Tract 405.25, Maricopa County, Arizona",native,0,13
04013040525,"Census Tract 405.25, Maricopa County, Arizona",asian,23,27
04013040525,"Census Tract 405.25, Maricopa County, Arizona",hispanic,46,61
04013040526,"Census Tract 405.26, Maricopa County, Arizona",white,2289,217
04013040526,"Census Tract 405.26, Maricopa County, Arizona",black,50,50
04013040526,"Census Tract 405.26, Maricopa County, Arizona",native,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",asian,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",hispanic,13,21
04013040527,"Census Tract 405.27, Maricopa County, Arizona",white,3871,395
04013040527,"Census Tract 405.27, Maricopa County, Arizona",black,107,115
04013040527,"Census Tract 405.27, Maricopa County, Arizona",native,0,13
04013040527,"Census Tract 405.27, Maricopa County, Arizona",asian,121,118
04013040527,"Census Tract 405.27, Maricopa County, Arizona",hispanic,115,88
04013040528,"Census Tract 405.28, Maricopa County, Arizona",white,6159,434
04013040528,"Census Tract 405.28, Maricopa County, Arizona",black,49,46
04013040528,"Census Tract 405.28, Maricopa County, Arizona",native,58,70
04013040528,"Census Tract 405.28, Maricopa County, Arizona",asian,0,18
04013040528,"Census Tract 405.28, Maricopa County, Arizona",hispanic,77,58
04013040529,"Census Tract 405.29, Maricopa County, Arizona",white,2790,245
04013040529,"Census Tract 405.29, Maricopa County, Arizona",black,57,63
04013040529,"Census Tract 405.29, Maricopa County, Arizona",native,0,13
04013040529,"Census Tract 405.29, Maricopa County, Arizona",asian,20,33
04013040529,"Census Tract 405.29, Maricopa County, Arizona",hispanic,112,70
04013040530,"Census Tract 405.30, Maricopa County, Arizona",white,3122,680
04013040530,"Census Tract 405.30, Maricopa County, Arizona",black,67,54
04013040530,"Census Tract 405.30, Maricopa County, Arizona",native,77,124
04013040530,"Census Tract 405.30, Maricopa County, Arizona",asian,6,9
04013040530,"Census Tract 405.30, Maricopa County, Arizona",hispanic,520,232
04013040531,"Census Tract 405.31, Maricopa County, Arizona",white,2606,238
04013040531,"Census Tract 405.31, Maricopa County, Arizona",black,186,187
04013040531,"Census Tract 405.31, Maricopa County, Arizona",native,49,72
04013040531,"Census Tract 405.31, Maricopa County, Arizona",asian,14,22
04013040531,"Census Tract 405.31, Maricopa County, Arizona",hispanic,473,233
04013050603,"Census Tract 506.03, Maricopa County, Arizona",white,2269,489
04013050603,"Census Tract 506.03, Maricopa County, Arizona",black,75,100
04013050603,"Census Tract 506.03, Maricopa County, Arizona",native,11,15
04013050603,"Census Tract 506.03, Maricopa County, Arizona",asian,0,13
04013050603,"Census Tract 506.03, Maricopa County, Arizona",hispanic,1478,437
04013050604,"Census Tract 506.04, Maricopa County, Arizona",white,1939,456
04013050604,"Census Tract 506.04, Maricopa County, Arizona",black,20,35
04013050604,"Census Tract 506.04, Maricopa County, Arizona",native,8,12
04013050604,"Census Tract 506.04, Maricopa County, Arizona",asian,15,19
04013050604,"Census Tract 506.04, Maricopa County, Arizona",hispanic,1304,430
04013050605,"Census Tract 506.05, Maricopa County, Arizona",white,3696,374
04013050605,"Census Tract 506.05, Maricopa County, Arizona",black,110,67
04013050605,"Census Tract 506.05, Maricopa County, Arizona",native,8,9
04013050605,"Census Tract 506.05, Maricopa County, Arizona",asian,269,192
04013050605,"Census Tract 506.05, Maricopa County, Arizona",hispanic,1852,321
04013050606,"Census Tract 506.06, Maricopa County, Arizona",white,4835,553
04013050606,"Census Tract 506.06, Maricopa County, Arizona",black,267,171
04013050606,"Census Tract 506.06, Maricopa County, Arizona",native,58,84
04013050606,"Census Tract 506.06, Maricopa County, Arizona",asian,140,125
04013050606,"Census Tract 506.06, Maricopa County, Arizona",hispanic,1726,839
04013050607,"Census Tract 506.07, Maricopa County, Arizona",white,3645,498
04013050607,"Census Tract 506.07, Maricopa County, Arizona",black,440,225
04013050607,"Census Tract 506.07, Maricopa County, Arizona",native,62,50
04013050607,"Census Tract 506.07, Maricopa County, Arizona",asian,29,49
04013050607,"Census Tract 506.07, Maricopa County, Arizona",hispanic,2764,503
04013050608,"Census Tract 506.08, Maricopa County, Arizona",white,3589,750
04013050608,"Census Tract 506.08, Maricopa County, Arizona",black,439,275
04013050608,"Census Tract 506.08, Maricopa County, Arizona",native,160,187
04013050608,"Census Tract 506.08, Maricopa County, Arizona",asian,32,47
04013050608,"Census Tract 506.08, Maricopa County, Arizona",hispanic,2146,532
04013050609,"Census Tract 506.09, Maricopa County, Arizona",white,2257,558
04013050609,"Census Tract 506.09, Maricopa County, Arizona",black,318,304
04013050609,"Census Tract 506.09, Maricopa County, Arizona",native,20,26
04013050609,"Census Tract 506.09, Maricopa County, Arizona",asian,52,58
04013050609,"Census Tract 506.09, Maricopa County, Arizona",hispanic,2072,633
04013050610,"Census Tract 506.10, Maricopa County, Arizona",white,3657,771
04013050610,"Census Tract 506.10, Maricopa County, Arizona",black,949,488
04013050610,"Census Tract 506.10, Maricopa County, Arizona",native,29,48
04013050610,"Census Tract 506.10, Maricopa County, Arizona",asian,352,338
04013050610,"Census Tract 506.10, Maricopa County, Arizona",hispanic,3685,927
04013050611,"Census Tract 506.11, Maricopa County, Arizona",white,1782,594
04013050611,"Census Tract 506.11, Maricopa County, Arizona",black,85,77
04013050611,"Census Tract 506.11, Maricopa County, Arizona",native,892,1011
04013050611,"Census Tract 506.11, Maricopa County, Arizona",asian,0,13
04013050611,"Census Tract 506.11, Maricopa County, Arizona",hispanic,1901,498
04013050701,"Census Tract 507.01, Maricopa County, Arizona",white,1991,427
04013050701,"Census Tract 507.01, Maricopa County, Arizona",black,329,422
04013050701,"Census Tract 507.01, Maricopa County, Arizona",native,98,125
04013050701,"Census Tract 507.01, Maricopa County, Arizona",asian,27,28
04013050701,"Census Tract 507.01, Maricopa County, Arizona",hispanic,2827,571
04013050702,"Census Tract 507.02, Maricopa County, Arizona",white,2058,356
04013050702,"Census Tract 507.02, Maricopa County, Arizona",black,141,103
04013050702,"Census Tract 507.02, Maricopa County, Arizona",native,0,18
04013050702,"Census Tract 507.02, Maricopa County, Arizona",asian,72,70
04013050702,"Census Tract 507.02, Maricopa County, Arizona",hispanic,2879,465
04013060801,"Census Tract 608.01, Maricopa County, Arizona",white,1960,453
04013060801,"Census Tract 608.01, Maricopa County, Arizona",black,144,117
04013060801,"Census Tract 608.01, Maricopa County, Arizona",native,126,175
04013060801,"Census Tract 608.01, Maricopa County, Arizona",asian,0,18
04013060801,"Census Tract 608.01, Maricopa County, Arizona",hispanic,3907,662
04013060802,"Census Tract 608.02, Maricopa County, Arizona",white,1198,272
04013060802,"Census Tract 608.02, Maricopa County, Arizona",black,250,230
04013060802,"Census Tract 608.02, Maricopa County, Arizona",native,12,20
04013060802,"Census Tract 608.02, Maricopa County, Arizona",asian,58,64
04013060802,"Census Tract 608.02, Maricopa County, Arizona",hispanic,572,248
04013060901,"Census Tract 609.01, Maricopa County, Arizona",white,1972,282
04013060901,"Census Tract 609.01, Maricopa County, Arizona",black,565,326
04013060901,"Census Tract 609.01, Maricopa County, Arizona",native,65,120
04013060901,"Census Tract 609.01, Maricopa County, Arizona",asian,19,34
04013060901,"Census Tract 609.01, Maricopa County, Arizona",hispanic,1933,458
04013060902,"Census Tract 609.02, Maricopa County, Arizona",white,539,181
04013060902,"Census Tract 609.02, Maricopa County, Arizona",black,49,67
04013060902,"Census Tract 609.02, Maricopa County, Arizona",native,0,13
04013060902,"Census Tract 609.02, Maricopa County, Arizona",asian,7,10
04013060902,"Census Tract 609.02, Maricopa County, Arizona",hispanic,2682,618
04013060903,"Census Tract 609.03, Maricopa County, Arizona",white,1689,459
04013060903,"Census Tract 609.03, Maricopa County, Arizona",black,168,140
04013060903,"Census Tract 609.03, Maricopa County, Arizona",native,184,182
04013060903,"Census Tract 609.03, Maricopa County, Arizona",asian,35,41
04013060903,"Census Tract 609.03, Maricopa County, Arizona",hispanic,3376,755
04013060904,"Census Tract 609.04, Maricopa County, Arizona",white,1509,241
04013060904,"Census Tract 609.04, Maricopa County, Arizona",black,16,27
04013060904,"Census Tract 609.04, Maricopa County, Arizona",native,6,11
04013060904,"Census Tract 609.04, Maricopa County, Arizona",asian,0,13
04013060904,"Census Tract 609.04, Maricopa County, Arizona",hispanic,1638,459
04013061009,"Census Tract 610.09, Maricopa County, Arizona",white,4294,655
04013061009,"Census Tract 610.09, Maricopa County, Arizona",black,454,231
04013061009,"Census Tract 610.09, Maricopa County, Arizona",native,99,126
04013061009,"Census Tract 610.09, Maricopa County, Arizona",asian,502,179
04013061009,"Census Tract 610.09, Maricopa County, Arizona",hispanic,2478,554
04013061010,"Census Tract 610.10, Maricopa County, Arizona",white,3726,320
04013061010,"Census Tract 610.10, Maricopa County, Arizona",black,45,67
04013061010,"Census Tract 610.10, Maricopa County, Arizona",native,0,13
04013061010,"Census Tract 610.10, Maricopa County, Arizona",asian,24,26
04013061010,"Census Tract 610.10, Maricopa County, Arizona",hispanic,881,258
04013061011,"Census Tract 610.11, Maricopa County, Arizona",white,2757,491
04013061011,"Census Tract 610.11, Maricopa County, Arizona",black,763,591
04013061011,"Census Tract 610.11, Maricopa County, Arizona",native,0,18
04013061011,"Census Tract 610.11, Maricopa County, Arizona",asian,421,243
04013061011,"Census Tract 610.11, Maricopa County, Arizona",hispanic,1726,732
04013061012,"Census Tract 610.12, Maricopa County, Arizona",white,4352,603
04013061012,"Census Tract 610.12, Maricopa County, Arizona",black,714,428
04013061012,"Census Tract 610.12, Maricopa County, Arizona",native,0,18
04013061012,"Census Tract 610.12, Maricopa County, Arizona",asian,330,195
04013061012,"Census Tract 610.12, Maricopa County, Arizona",hispanic,1776,370
04013061013,"Census Tract 610.13, Maricopa County, Arizona",white,2701,416
04013061013,"Census Tract 610.13, Maricopa County, Arizona",black,655,238
04013061013,"Census Tract 610.13, Maricopa County, Arizona",native,8,13
04013061013,"Census Tract 610.13, Maricopa County, Arizona",asian,320,265
04013061013,"Census Tract 610.13, Maricopa County, Arizona",hispanic,1981,454
04013061014,"Census Tract 610.14, Maricopa County, Arizona",white,2747,834
04013061014,"Census Tract 610.14, Maricopa County, Arizona",black,1049,611
04013061014,"Census Tract 610.14, Maricopa County, Arizona",native,13,20
04013061014,"Census Tract 610.14, Maricopa County, Arizona",asian,45,41
04013061014,"Census Tract 610.14, Maricopa County, Arizona",hispanic,1242,293
04013061015,"Census Tract 610.15, Maricopa County, Arizona",white,3293,664
04013061015,"Census Tract 610.15, Maricopa County, Arizona",black,873,394
04013061015,"Census Tract 610.15, Maricopa County, Arizona",native,27,39
04013061015,"Census Tract 610.15, Maricopa County, Arizona",asian,215,221
04013061015,"Census Tract 610.15, Maricopa County, Arizona",hispanic,1757,502
04013061016,"Census Tract 610.16, Maricopa County, Arizona",white,2644,610
04013061016,"Census Tract 610.16, Maricopa County, Arizona",black,275,342
04013061016,"Census Tract 610.16, Maricopa County, Arizona",native,23,37
04013061016,"Census Tract 610.16, Maricopa County, Arizona",asian,492,221
04013061016,"Census Tract 610.16, Maricopa County, Arizona",hispanic,962,396
04013061017,"Census Tract 610.17, Maricopa County, Arizona",white,1363,221
04013061017,"Census Tract 610.17, Maricopa County, Arizona",black,412,150
04013061017,"Census Tract 610.17, Maricopa County, Arizona",native,186,80
04013061017,"Census Tract 610.17, Maricopa County, Arizona",asian,4,8
04013061017,"Census Tract 610.17, Maricopa County, Arizona",hispanic,1225,252
04013061018,"Census Tract 610.18, Maricopa County, Arizona",white,4348,380
04013061018,"Census Tract 610.18, Maricopa County, Arizona",black,71,70
04013061018,"Census Tract 610.18, Maricopa County, Arizona",native,18,28
04013061018,"Census Tract 610.18, Maricopa County, Arizona",asian,0,13
04013061018,"Census Tract 610.18, Maricopa County, Arizona",hispanic,83,70
04013061019,"Census Tract 610.19, Maricopa County, Arizona",white,1750,313
04013061019,"Census Tract 610.19, Maricopa County, Arizona",black,189,154
04013061019,"Census Tract 610.19, Maricopa County, Arizona",native,0,13
04013061019,"Census Tract 610.19, Maricopa County, Arizona",asian,29,58
04013061019,"Census Tract 610.19, Maricopa County, Arizona",hispanic,1166,196
04013061020,"Census Tract 610.20, Maricopa County, Arizona",white,2089,386
04013061020,"Census Tract 610.20, Maricopa County, Arizona",black,454,325
04013061020,"Census Tract 610.20, Maricopa County, Arizona",native,0,13
04013061020,"Census Tract 610.20, Maricopa County, Arizona",asian,309,214
04013061020,"Census Tract 610.20, Maricopa County, Arizona",hispanic,1268,660
04013061021,"Census Tract 610.21, Maricopa County, Arizona",white,812,243
04013061021,"Census Tract 610.21, Maricopa County, Arizona",black,373,385
04013061021,"Census Tract 610.21, Maricopa County, Arizona",native,0,13
04013061021,"Census Tract 610.21, Maricopa County, Arizona",asian,264,149
04013061021,"Census Tract 610.21, Maricopa County, Arizona",hispanic,353,126
04013061022,"Census Tract 610.22, Maricopa County, Arizona",white,4472,814
04013061022,"Census Tract 610.22, Maricopa County, Arizona",black,468,241
04013061022,"Census Tract 610.22, Maricopa County, Arizona",native,210,281
04013061022,"Census Tract 610.22, Maricopa County, Arizona",asian,211,175
04013061022,"Census Tract 610.22, Maricopa County, Arizona",hispanic,4747,794
04013061023,"Census Tract 610.23, Maricopa County, Arizona",white,5729,953
04013061023,"Census Tract 610.23, Maricopa County, Arizona",black,873,550
04013061023,"Census Tract 610.23, Maricopa County, Arizona",native,130,114
04013061023,"Census Tract 610.23, Maricopa County, Arizona",asian,368,248
04013061023,"Census Tract 610.23, Maricopa County, Arizona",hispanic,3157,1135
04013061024,"Census Tract 610.24, Maricopa County, Arizona",white,1129,248
04013061024,"Census Tract 610.24, Maricopa County, Arizona",black,286,333
04013061024,"Census Tract 610.24, Maricopa County, Arizona",native,0,13
04013061024,"Census Tract 610.24, Maricopa County, Arizona",asian,7,13
04013061024,"Census Tract 610.24, Maricopa County, Arizona",hispanic,1025,208
04013061025,"Census Tract 610.25, Maricopa County, Arizona",white,4266,808
04013061025,"Census Tract 610.25, Maricopa County, Arizona",black,344,284
04013061025,"Census Tract 610.25, Maricopa County, Arizona",native,39,60
04013061025,"Census Tract 610.25, Maricopa County, Arizona",asian,356,422
04013061025,"Census Tract 610.25, Maricopa County, Arizona",hispanic,1513,579
04013061026,"Census Tract 610.26, Maricopa County, Arizona",white,4049,498
04013061026,"Census Tract 610.26, Maricopa County, Arizona",black,66,83
04013061026,"Census Tract 610.26, Maricopa County, Arizona",native,6,14
04013061026,"Census Tract 610.26, Maricopa County, Arizona",asian,52,61
04013061026,"Census Tract 610.26, Maricopa County, Arizona",hispanic,720,209
04013061027,"Census Tract 610.27, Maricopa County, Arizona",white,3206,690
04013061027,"Census Tract 610.27, Maricopa County, Arizona",black,28,45
04013061027,"Census Tract 610.27, Maricopa County, Arizona",native,0,13
04013061027,"Census Tract 610.27, Maricopa County, Arizona",asian,98,124
04013061027,"Census Tract 610.27, Maricopa County, Arizona",hispanic,1428,645
04013061028,"Census Tract 610.28, Maricopa County, Arizona",white,1550,322
04013061028,"Census Tract 610.28, Maricopa County, Arizona",black,272,197
04013061028,"Census Tract 610.28, Maricopa County, Arizona",native,2,6
04013061028,"Census Tract 610.28, Maricopa County, Arizona",asian,18,28
04013061028,"Census Tract 610.28, Maricopa County, Arizona",hispanic,448,163
04013061029,"Census Tract 610.29, Maricopa County, Arizona",white,4237,602
04013061029,"Census Tract 610.29, Maricopa County, Arizona",black,387,250
04013061029,"Census Tract 610.29, Maricopa County, Arizona",native,1,2
04013061029,"Census Tract 610.29, Maricopa County, Arizona",asian,33,40
04013061029,"Census Tract 610.29, Maricopa County, Arizona",hispanic,675,362
04013061030,"Census Tract 610.30, Maricopa County, Arizona",white,5534,573
04013061030,"Census Tract 610.30, Maricopa County, Arizona",black,283,129
04013061030,"Census Tract 610.30, Maricopa County, Arizona",native,2,6
04013061030,"Census Tract 610.30, Maricopa County, Arizona",asian,228,124
04013061030,"Census Tract 610.30, Maricopa County, Arizona",hispanic,1389,462
04013061031,"Census Tract 610.31, Maricopa County, Arizona",white,1689,514
04013061031,"Census Tract 610.31, Maricopa County, Arizona",black,127,106
04013061031,"Census Tract 610.31, Maricopa County, Arizona",native,37,44
04013061031,"Census Tract 610.31, Maricopa County, Arizona",asian,34,45
04013061031,"Census Tract 610.31, Maricopa County, Arizona",hispanic,1080,500
04013061032,"Census Tract 610.32, Maricopa County, Arizona",white,4257,792
04013061032,"Census Tract 610.32, Maricopa County, Arizona",black,285,211
04013061032,"Census Tract 610.32, Maricopa County, Arizona",native,124,117
04013061032,"Census Tract 610.32, Maricopa County, Arizona",asian,130,142
04013061032,"Census Tract 610.32, Maricopa County, Arizona",hispanic,949,514
04013061033,"Census Tract 610.33, Maricopa County, Arizona",white,4848,669
04013061033,"Census Tract 610.33, Maricopa County, Arizona",black,215,104
04013061033,"Census Tract 610.33, Maricopa County, Arizona",native,0,18
04013061033,"Census Tract 610.33, Maricopa County, Arizona",asian,64,79
04013061033,"Census Tract 610.33, Maricopa County, Arizona",hispanic,773,356
04013061034,"Census Tract 610.34, Maricopa County, Arizona",white,4156,586
04013061034,"Census Tract 610.34, Maricopa County, Arizona",black,391,177
04013061034,"Census Tract 610.34, Maricopa County, Arizona",native,90,91
04013061034,"Census Tract 610.34, Maricopa County, Arizona",asian,68,101
04013061034,"Census Tract 610.34, Maricopa County, Arizona",hispanic,1220,577
04013061035,"Census Tract 610.35, Maricopa County, Arizona",white,3816,540
04013061035,"Census Tract 610.35, Maricopa County, Arizona",black,367,241
04013061035,"Census Tract 610.35, Maricopa County, Arizona",native,247,355
04013061035,"Census Tract 610.35, Maricopa County, Arizona",asian,366,354
04013061035,"Census Tract 610.35, Maricopa County, Arizona",hispanic,1853,303
04013061036,"Census Tract 610.36, Maricopa County, Arizona",white,2061,550
04013061036,"Census Tract 610.36, Maricopa County, Arizona",black,620,447
04013061036,"Census Tract 610.36, Maricopa County, Arizona",native,6,10
04013061036,"Census Tract 610.36, Maricopa County, Arizona",asian,83,78
04013061036,"Census Tract 610.36, Maricopa County, Arizona",hispanic,196,98
04013061037,"Census Tract 610.37, Maricopa County, Arizona",white,3212,499
04013061037,"Census Tract 610.37, Maricopa County, Arizona",black,314,282
04013061037,"Census Tract 610.37, Maricopa County, Arizona",native,0,13
04013061037,"Census Tract 610.37, Maricopa County, Arizona",asian,25,20
04013061037,"Census Tract 610.37, Maricopa County, Arizona",hispanic,730,549
04013061038,"Census Tract 610.38, Maricopa County, Arizona",white,2322,458
04013061038,"Census Tract 610.38, Maricopa County, Arizona",black,645,542
04013061038,"Census Tract 610.38, Maricopa County, Arizona",native,16,28
04013061038,"Census Tract 610.38, Maricopa County, Arizona",asian,103,94
04013061038,"Census Tract 610.38, Maricopa County, Arizona",hispanic,1315,566
04013061039,"Census Tract 610.39, Maricopa County, Arizona",white,2671,445
04013061039,"Census Tract 610.39, Maricopa County, Arizona",black,112,89
04013061039,"Census Tract 610.39, Maricopa County, Arizona",native,0,13
04013061039,"Census Tract 610.39, Maricopa County, Arizona",asian,114,132
04013061039,"Census Tract 610.39, Maricopa County, Arizona",hispanic,962,347
04013061040,"Census Tract 610.40, Maricopa County, Arizona",white,2332,392
04013061040,"Census Tract 610.40, Maricopa County, Arizona",black,48,53
04013061040,"Census Tract 610.40, Maricopa County, Arizona",native,0,13
04013061040,"Census Tract 610.40, Maricopa County, Arizona",asian,14,22
04013061040,"Census Tract 610.40, Maricopa County, Arizona",hispanic,1306,285
04013061041,"Census Tract 610.41, Maricopa County, Arizona",white,1710,494
04013061041,"Census Tract 610.41, Maricopa County, Arizona",black,314,443
04013061041,"Census Tract 610.41, Maricopa County, Arizona",native,36,61
04013061041,"Census Tract 610.41, Maricopa County, Arizona",asian,0,13
04013061041,"Census Tract 610.41, Maricopa County, Arizona",hispanic,2127,733
04013061042,"Census Tract 610.42, Maricopa County, Arizona",white,1702,380
04013061042,"Census Tract 610.42, Maricopa County, Arizona",black,27,35
04013061042,"Census Tract 610.42, Maricopa County, Arizona",native,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",asian,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",hispanic,380,377
04013061043,"Census Tract 610.43, Maricopa County, Arizona",white,1172,284
04013061043,"Census Tract 610.43, Maricopa County, Arizona",black,36,49
04013061043,"Census Tract 610.43, Maricopa County, Arizona",native,0,13
04013061043,"Census Tract 610.43, Maricopa County, Arizona",asian,13,21
04013061043,"Census Tract 610.43, Maricopa County, Arizona",hispanic,1348,306
04013061044,"Census Tract 610.44, Maricopa County, Arizona",white,4070,560
04013061044,"Census Tract 610.44, Maricopa County, Arizona",black,432,364
