GEOID,NAME,variable,estimate,moe
04013040518,"Census Tract 405.18, Maricopa County, Arizona",total_pop,337,NA
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_age,36.6,2.8
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_income,61163,6906
04013040519,"Census Tract 405.19, Maricopa County, Arizona",total_pop,352,NA
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_age,58.7,3.2
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_income,86726,11893
04013040520,"Census Tract 405.20, Maricopa County, Arizona",total_pop,344,NA
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_age,36.3,2
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_income,115327,12303
04013040521,"Census Tract 405.21, Maricopa County, Arizona",total_pop,415,NA
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_age,29.8,2.2
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_income,92899,6112
04013040522,"Census Tract 405.22, Maricopa County, Arizona",total_pop,233,NA
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_age,76.5,1.4
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_income,44535,4011
04013040523,"Census Tract 405.23, Maricopa County, Arizona",total_pop,269,NA
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_age,68.9,0.8
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_income,64347,3818
04013040524,"Census Tract 405.24, Maricopa County, Arizona",total_pop,216,NA
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_age,69.2,0.9
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_income,64167,9058
04013040525,"Census Tract 405.25, Maricopa County, Arizona",total_pop,303,NA
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_age,69.8,0.6
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_income,62022,7304
04013040526,"Census Tract 405.26, Maricopa County, Arizona",total_pop,181,NA
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_age,71.7,1.2
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_income,52625,8467
04013040527,"Census Tract 405.27, Maricopa County, Arizona",total_pop,266,NA
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_age,58,8
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_income,48571,12771
04013040528,"Census Tract 405.28, Maricopa County, Arizona",total_pop,352,NA
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_age,71.9,0.8
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_income,58217,5533
04013040529,"Census Tract 405.29, Maricopa County, Arizona",total_pop,282,NA
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_age,71.3,1.1
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_income,50275,5605
04013040530,"Census Tract 405.30, Maricopa County, Arizona",total_pop,285,NA
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_age,36.2,7.6
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_income,54835,8021
04013040531,"Census Tract 405.31, Maricopa County, Arizona",total_pop,266,NA
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_age,59.8,8.1
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_income,35837,5670
04013050603,"Census Tract 506.03, Maricopa County, Arizona",total_pop,352,NA
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_age,37.2,7
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_income,42235,9543
04013050604,"Census Tract 506.04, Maricopa County, Arizona",total_pop,304,NA
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_age,32.1,6.1
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_income,45893,11018
04013050605,"Census Tract 506.05, Maricopa County, Arizona",total_pop,591,NA
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_age,32.2,2.8
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_income,71266,7729
04013050606,"Census Tract 506.06, Maricopa County, Arizona",total_pop,312,NA
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_age,39.8,2.7
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_income,81957,15640
04013050607,"Census Tract 506.07, Maricopa County, Arizona",total_pop,482,NA
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_age,29.1,1.8
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_income,52862,5143
04013050608,"Census Tract 506.08, Maricopa County, Arizona",total_pop,339,NA
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_age,29.6,4
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_income,51042,5592
04013050609,"Census Tract 506.09, Maricopa County, Arizona",total_pop,363,NA
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_age,34.4,1.6
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_income,47888,6233
04013050610,"Census Tract 506.10, Maricopa County, Arizona",total_pop,384,NA
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_age,31,1.8
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_income,69474,12065
04013050611,"Census Tract 506.11, Maricopa County, Arizona",total_pop,289,NA
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_age,29.5,2
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_income,70426,13321
04013050701,"Census Tract 507.01, Maricopa County, Arizona",total_pop,429,NA
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_age,31.6,1.2
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_income,49638,6778
04013050702,"Census Tract 507.02, Maricopa County, Arizona",total_pop,375,NA
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_age,32.2,5.9
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_income,29539,4095
04013060801,"Census Tract 608.01, Maricopa County, Arizona",total_pop,418,NA
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_age,35.5,4.8
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_income,29329,3425
04013060802,"Census Tract 608.02, Maricopa County, Arizona",total_pop,265,NA
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_age,30,0.8
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_income,53796,7458
04013060901,"Census Tract 609.01, Maricopa County, Arizona",total_pop,292,NA
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_age,27.3,2.3
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_income,57611,5895
04013060902,"Census Tract 609.02, Maricopa County, Arizona",total_pop,259,NA
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_age,30.1,8.2
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_income,32468,8790
04013060903,"Census Tract 609.03, Maricopa County, Arizona",total_pop,341,NA
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_age,22.7,1.8
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_income,38087,5715
04013060904,"Census Tract 609.04, Maricopa County, Arizona",total_pop,321,NA
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_age,28.1,3.3
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_income,42917,5365
04013061009,"Census Tract 610.09, Maricopa County, Arizona",total_pop,486,NA
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_age,36.5,3.2
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_income,68025,6573
04013061010,"Census Tract 610.10, Maricopa County, Arizona",total_pop,380,NA
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_age,45.5,1.3
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_income,88244,17986
04013061011,"Census Tract 610.11, Maricopa County, Arizona",total_pop,306,NA
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_age,29.4,3
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_income,59475,12753
04013061012,"Census Tract 610.12, Maricopa County, Arizona",total_pop,341,NA
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_age,37,4.3
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_income,70685,12346
04013061013,"Census Tract 610.13, Maricopa County, Arizona",total_pop,405,NA
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_age,33,2.6
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_income,72816,11817
04013061014,"Census Tract 610.14, Maricopa County, Arizona",total_pop,366,NA
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_age,28.7,4.2
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_income,56250,4531
04013061015,"Census Tract 610.15, Maricopa County, Arizona",total_pop,378,NA
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_age,28.9,2.1
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_income,67773,6598
04013061016,"Census Tract 610.16, Maricopa County, Arizona",total_pop,396,NA
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_age,34.7,4
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_income,95438,20252
04013061017,"Census Tract 610.17, Maricopa County, Arizona",total_pop,508,NA
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_age,35,1.7
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_income,NA,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",total_pop,267,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_age,71.1,0.9
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_income,64135,8580
04013061019,"Census Tract 610.19, Maricopa County, Arizona",total_pop,378,NA
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_age,30.9,1.8
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_income,61094,6018
04013061020,"Census Tract 610.20, Maricopa County, Arizona",total_pop,242,NA
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_age,37.2,1.4
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_income,91156,18255
04013061021,"Census Tract 610.21, Maricopa County, Arizona",total_pop,240,NA
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_age,27.6,12.4
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_income,81898,8029
04013061022,"Census Tract 610.22, Maricopa County, Arizona",total_pop,360,NA
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_age,29.8,1.9
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_income,52232,12600
04013061023,"Census Tract 610.23, Maricopa County, Arizona",total_pop,383,NA
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_age,32.5,2.3
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_income,76667,10811
04013061024,"Census Tract 610.24, Maricopa County, Arizona",total_pop,197,NA
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_age,24.1,2
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_income,50521,15129
04013061025,"Census Tract 610.25, Maricopa County, Arizona",total_pop,357,NA
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_age,31.4,1.8
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_income,73641,7298
04013061026,"Census Tract 610.26, Maricopa County, Arizona",total_pop,367,NA
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_age,34,2.7
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_income,54783,6430
04013061027,"Census Tract 610.27, Maricopa County, Arizona",total_pop,222,NA
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_age,37.3,5.2
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_income,51525,8405
04013061028,"Census Tract 610.28, Maricopa County, Arizona",total_pop,235,NA
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_age,29.2,4
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_income,48875,7898
04013061029,"Census Tract 610.29, Maricopa County, Arizona",total_pop,305,NA
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_age,34,3.1
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_income,50448,7173
04013061030,"Census Tract 610.30, Maricopa County, Arizona",total_pop,286,NA
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_age,30.8,4
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_income,75527,7304
04013061031,"Census Tract 610.31, Maricopa County, Arizona",total_pop,267,NA
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_age,33.7,3
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_income,78917,9604
04013061032,"Census Tract 610.32, Maricopa County, Arizona",total_pop,388,NA
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_age,29.2,6.6
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_income,61842,20110
04013061033,"Census Tract 610.33, Maricopa County, Arizona",total_pop,404,NA
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_age,32,1.9
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_income,68750,10331
04013061034,"Census Tract 610.34, Maricopa County, Arizona",total_pop,247,NA
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_age,33.5,5.2
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_income,69564,12731
04013061035,"Census Tract 610.35, Maricopa County, Arizona",total_pop,281,NA
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_age,35,3.2
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_income,75075,19794
04013061036,"Census Tract 610.36, Maricopa County, Arizona",total_pop,338,NA
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_age,31.1,4.5
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_income,84643,11816
04013061037,"Census Tract 610.37, Maricopa County, Arizona",total_pop,321,NA
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_age,30.1,2.3
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_income,77130,8943
04013061038,"Census Tract 610.38, Maricopa County, Arizona",total_pop,289,NA
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_age,33.3,5.1
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_income,58516,9396
04013061039,"Census Tract 610.39, Maricopa County, Arizona",total_pop,244,NA
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_age,31.6,3.4
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_income,93600,16225
04013061040,"Census Tract 610.40, Maricopa County, Arizona",total_pop,243,NA
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_age,29.8,1.3
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_income,51242,1952
04013061041,"Census Tract 610.41, Maricopa County, Arizona",total_pop,251,NA
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_age,31.1,1.5
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_income,54063,5780
04013061042,"Census Tract 610.42, Maricopa County, Arizona",total_pop,205,NA
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_age,54.4,17.7
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_income,48464,7011
04013061043,"Census Tract 610.43, Maricopa County, Arizona",total_pop,297,NA
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_age,31.6,1.4
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_income,85625,15184
04013061044,"Census Tract 610.44, Maricopa County, Arizona",total_pop,378,NA
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_age,31.1,2.3
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_income,74446,8756
04013061045,"Census Tract 610.45, Maricopa County, Arizona",total_pop,359,NA
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_age,46.6,1.7
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_income,83509,9167
04013061046,"Census Tract 610.46, Maricopa County, Arizona",total_pop,345,NA
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_age,30.5,2.1
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_income,72923,11228
04013061047,"Census Tract 610.47, Maricopa County, Arizona",total_pop,371,NA
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_age,34.7,2.1
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_income,95804,10811
04013061100,"Census Tract 611, Maricopa County, Arizona",total_pop,313,NA
04013061100,"Census Tract 611, Maricopa County, Arizona",med_age,22,0.6
04013061100,"Census Tract 611, Maricopa County, Arizona",med_income,47831,5102
04013061200,"Census Tract 612, Maricopa County, Arizona",total_pop,391,NA
04013061200,"Census Tract 612, Maricopa County, Arizona",med_age,26.8,3.6
04013061200,"Census Tract 612, Maricopa County, Arizona",med_income,26993,10061
04013061300,"Census Tract 613, Maricopa County, Arizona",total_pop,256,NA
04013061300,"Census Tract 613, Maricopa County, Arizona",med_age,37.1,4.7
04013061300,"Census Tract 613, Maricopa County, Arizona",med_income,44514,5187
04013061401,"Census Tract 614.01, Maricopa County, Arizona",total_pop,204,NA
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_age,27.7,3.7
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_income,27188,10549
04013061402,"Census Tract 614.02, Maricopa County, Arizona",total_pop,324,NA
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_age,25.9,2.5
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_income,25899,4911
04013071503,"Census Tract 715.03, Maricopa County, Arizona",total_pop,314,NA
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_age,76.2,2.3
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_income,34354,2709
04013071504,"Census Tract 715.04, Maricopa County, Arizona",total_pop,240,NA
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_age,73.1,1.4
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_income,37061,4177
04013071505,"Census Tract 715.05, Maricopa County, Arizona",total_pop,369,NA
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_age,70.1,1.3
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_income,37380,5108
04013071506,"Census Tract 715.06, Maricopa County, Arizona",total_pop,260,NA
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_age,73.5,1.4
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_income,37626,5957
04013071509,"Census Tract 715.09, Maricopa County, Arizona",total_pop,323,NA
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_age,40.3,2.5
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_income,80250,12623
04013071510,"Census Tract 715.10, Maricopa County, Arizona",total_pop,388,NA
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_age,42.6,2.3
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_income,99761,6091
04013071511,"Census Tract 715.11, Maricopa County, Arizona",total_pop,231,NA
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_age,39.8,4.7
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_income,55625,6886
04013071512,"Census Tract 715.12, Maricopa County, Arizona",total_pop,308,NA
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_age,39.6,1.5
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_income,88534,21842
04013071513,"Census Tract 715.13, Maricopa County, Arizona",total_pop,223,NA
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_age,45,2.2
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_income,92161,10280
04013071514,"Census Tract 715.14, Maricopa County, Arizona",total_pop,334,NA
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_age,39.2,3.9
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_income,80769,7580
04013071515,"Census Tract 715.15, Maricopa County, Arizona",total_pop,268,NA
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_age,47.9,3.5
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_income,56071,14841
04013071516,"Census Tract 715.16, Maricopa County, Arizona",total_pop,289,NA
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_age,65.1,5.7
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_income,34135,3187
04013071517,"Census Tract 715.17, Maricopa County, Arizona",total_pop,299,NA
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_age,33.5,4
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_income,67500,10867
04013071600,"Census Tract 716, Maricopa County, Arizona",total_pop,288,NA
04013071600,"Census Tract 716, Maricopa County, Arizona",med_age,44.8,4.3
04013071600,"Census Tract 716, Maricopa County, Arizona",med_income,27770,6390
04013071701,"Census Tract 717.01, Maricopa County, Arizona",total_pop,301,NA
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_age,30,3.7
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_income,60250,10390
04013071702,"Census Tract 717.02, Maricopa County, Arizona",total_pop,201,NA
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_age,73.3,1.4
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_income,32847,4529
04013071801,"Census Tract 718.01, Maricopa County, Arizona",total_pop,298,NA
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_age,69.2,1.8
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_income,31548,2593
04013071802,"Census Tract 718.02, Maricopa County, Arizona",total_pop,211,NA
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_age,72.1,1.9
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_income,32706,4273
04013071903,"Census Tract 719.03, Maricopa County, Arizona",total_pop,273,NA
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_age,37.4,3.5
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_income,59457,6817
04013071906,"Census Tract 719.06, Maricopa County, Arizona",total_pop,422,NA
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_age,32.2,3.9
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_income,50171,4126
04013071909,"Census Tract 719.09, Maricopa County, Arizona",total_pop,317,NA
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_age,40.1,4.4
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_income,45000,10519
04013071910,"Census Tract 719.10, Maricopa County, Arizona",total_pop,289,NA
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_age,31.3,4.7
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_income,41904,4535
04013071911,"Census Tract 719.11, Maricopa County, Arizona",total_pop,240,NA
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_age,30.2,3.9
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_income,55573,8087
04013071912,"Census Tract 719.12, Maricopa County, Arizona",total_pop,171,NA
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_age,32.6,2
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_income,26886,5870
04013071913,"Census Tract 719.13, Maricopa County, Arizona",total_pop,305,NA
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_age,30.5,2
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_income,35443,2981
04013071914,"Census Tract 719.14, Maricopa County, Arizona",total_pop,365,NA
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_age,28.9,2.7
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_income,53477,8825
04013071915,"Census Tract 719.15, Maricopa County, Arizona",total_pop,240,NA
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_age,38.3,5.9
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_income,34787,8113
04013082002,"Census Tract 820.02, Maricopa County, Arizona",total_pop,255,NA
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_age,28.2,5.8
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_income,46996,6245
04013082007,"Census Tract 820.07, Maricopa County, Arizona",total_pop,239,NA
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_age,34.1,3.4
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_income,44184,2792
04013082008,"Census Tract 820.08, Maricopa County, Arizona",total_pop,373,NA
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_age,27,1.7
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_income,35690,4664
04013082009,"Census Tract 820.09, Maricopa County, Arizona",total_pop,326,NA
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_age,23.5,2.9
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_income,44358,3876
04013082010,"Census Tract 820.10, Maricopa County, Arizona",total_pop,279,NA
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_age,25.2,2
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_income,33571,2215
04013082012,"Census Tract 820.12, Maricopa County, Arizona",total_pop,465,NA
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_age,29,2.5
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_income,64783,5924
