GEOID,NAME,variable,estimate,moe
04013040514,"Census Tract 405.14, Maricopa County, Arizona",hispanic,64,59
04013040515,"Census Tract 405.15, Maricopa County, Arizona",white,2952,410
04013040515,"Census Tract 405.15, Maricopa County, Arizona",black,50,80
04013040515,"Census Tract 405.15, Maricopa County, Arizona",native,22,19
04013040515,"Census Tract 405.15, Maricopa County, Arizona",asian,0,13
04013040515,"Census Tract 405.15, Maricopa County, Arizona",hispanic,990,290
04013040516,"Census Tract 405.16, Maricopa County, Arizona",white,2003,498
04013040516,"Census Tract 405.16, Maricopa County, Arizona",black,11,17
04013040516,"Census Tract 405.16, Maricopa County, Arizona",native,34,46
04013040516,"Census Tract 405.16, Maricopa County, Arizona",asian,0,13
04013040516,"Census Tract 405.16, Maricopa County, Arizona",hispanic,87,71
04013040517,"Census Tract 405.17, Maricopa County, Arizona",white,4675,603
04013040517,"Census Tract 405.17, Maricopa County, Arizona",black,0,19
04013040517,"Census Tract 405.17, Maricopa County, Arizona",native,0,19
04013040517,"Census Tract 405.17, Maricopa County, Arizona",asian,52,54
04013040517,"Census Tract 405.17, Maricopa County, Arizona",hispanic,2023,812
04013040518,"Census Tract 405.18, Maricopa County, Arizona",white,5426,500
04013040518,"Census Tract 405.18, Maricopa County, Arizona",black,333,295
04013040518,"Census Tract 405.18, Maricopa County, Arizona",native,23,28
04013040518,"Census Tract 405.18, Maricopa County, Arizona",asian,42,43
04013040518,"Census Tract 405.18, Maricopa County, Arizona",hispanic,1117,541
04013040519,"Census Tract 405.19, Maricopa County, Arizona",white,3200,278
04013040519,"Census Tract 405.19, Maricopa County, Arizona",black,28,37
04013040519,"Census Tract 405.19, Maricopa County, Arizona",native,30,27
04013040519,"Census Tract 405.19, Maricopa County, Arizona",asian,70,69
04013040519,"Census Tract 405.19, Maricopa County, Arizona",hispanic,62,71
04013040520,"Census Tract 405.20, Maricopa County, Arizona",white,3254,637
04013040520,"Census Tract 405.20, Maricopa County, Arizona",black,198,173
04013040520,"Census Tract 405.20, Maricopa County, Arizona",native,0,13
04013040520,"Census Tract 405.20, Maricopa County, Arizona",asian,172,177
04013040520,"Census Tract 405.20, Maricopa County, Arizona",hispanic,827,423
04013040521,"Census Tract 405.21, Maricopa County, Arizona",white,3759,860
04013040521,"Census Tract 405.21, Maricopa County, Arizona",black,174,137
04013040521,"Census Tract 405.21, Maricopa County, Arizona",native,0,13
04013040521,"Census Tract 405.21, Maricopa County, Arizona",asian,411,434
04013040521,"Census Tract 405.21, Maricopa County, Arizona",hispanic,359,102
04013040522,"Census Tract 405.22, Maricopa County, Arizona",white,4244,422
04013040522,"Census Tract 405.22, Maricopa County, Arizona",black,16,25
04013040522,"Census Tract 405.22, Maricopa County, Arizona",native,0,13
04013040522,"Census Tract 405.22, Maricopa County, Arizona",asian,91,117
04013040522,"Census Tract 405.22, Maricopa County, Arizona",hispanic,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",white,2941,229
04013040523,"Census Tract 405.23, Maricopa County, Arizona",black,9,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",native,0,13
04013040523,"Census Tract 405.23, Maricopa County, Arizona",asian,143,161
04013040523,"Census Tract 405.23, Maricopa County, Arizona",hispanic,23,27
04013040524,"Census Tract 405.24, Maricopa County, Arizona",white,1256,124
04013040524,"Census Tract 405.24, Maricopa County, Arizona",black,4,7
04013040524,"Census Tract 405.24, Maricopa County, Arizona",native,0,13
04013040524,"Census Tract 405.24, Maricopa County, Arizona",asian,8,13
04013040524,"Census Tract 405.24, Maricopa County, Arizona",hispanic,42,39
04013040525,"Census Tract 405.25, Maricopa County, Arizona",white,2976,297
04013040525,"Census Tract 405.25, Maricopa County, Arizona",black,23,29
04013040525,"Census Tract 405.25, Maricopa County, Arizona",native,0,13
04013040525,"Census Tract 405.25, Maricopa County, Arizona",asian,22,24
04013040525,"Census Tract 405.25, Maricopa County, Arizona",hispanic,44,55
04013040526,"Census Tract 405.26, Maricopa County, Arizona",white,2169,270
04013040526,"Census Tract 405.26, Maricopa County, Arizona",black,45,44
04013040526,"Census Tract 405.26, Maricopa County, Arizona",native,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",asian,0,13
04013040526,"Census Tract 405.26, Maricopa County, Arizona",hispanic,0,13
04013040527,"Census Tract 405.27, Maricopa County, Arizona",white,3630,494
04013040527,"Census Tract 405.27, Maricopa County, Arizona",black,149,163
04013040527,"Census Tract 405.27, Maricopa County, Arizona",native,0,13
04013040527,"Census Tract 405.27, Maricopa County, Arizona",asian,176,169
04013040527,"Census Tract 405.27, Maricopa County, Arizona",hispanic,434,191
04013040528,"Census Tract 405.28, Maricopa County, Arizona",white,5670,376
04013040528,"Census Tract 405.28, Maricopa County, Arizona",black,48,38
04013040528,"Census Tract 405.28, Maricopa County, Arizona",native,34,54
04013040528,"Census Tract 405.28, Maricopa County, Arizona",asian,12,19
04013040528,"Census Tract 405.28, Maricopa County, Arizona",hispanic,83,61
04013040529,"Census Tract 405.29, Maricopa County, Arizona",white,2751,210
04013040529,"Census Tract 405.29, Maricopa County, Arizona",black,74,70
04013040529,"Census Tract 405.29, Maricopa County, Arizona",native,39,61
04013040529,"Census Tract 405.29, Maricopa County, Arizona",asian,15,24
04013040529,"Census Tract 405.29, Maricopa County, Arizona",hispanic,53,45
04013040530,"Census Tract 405.30, Maricopa County, Arizona",white,3060,599
04013040530,"Census Tract 405.30, Maricopa County, Arizona",black,69,69
04013040530,"Census Tract 405.30, Maricopa County, Arizona",native,70,116
04013040530,"Census Tract 405.30, Maricopa County, Arizona",asian,4,8
04013040530,"Census Tract 405.30, Maricopa County, Arizona",hispanic,429,262
04013040531,"Census Tract 405.31, Maricopa County, Arizona",white,2250,288
04013040531,"Census Tract 405.31, Maricopa County, Arizona",black,134,114
04013040531,"Census Tract 405.31, Maricopa County, Arizona",native,49,71
04013040531,"Census Tract 405.31, Maricopa County, Arizona",asian,11,19
04013040531,"Census Tract 405.31, Maricopa County, Arizona",hispanic,489,216
04013050603,"Census Tract 506.03, Maricopa County, Arizona",white,2154,486
04013050603,"Census Tract 506.03, Maricopa County, Arizona",black,71,90
04013050603,"Census Tract 506.03, Maricopa County, Arizona",native,10,15
04013050603,"Census Tract 506.03, Maricopa County, Arizona",asian,0,13
04013050603,"Census Tract 506.03, Maricopa County, Arizona",hispanic,1406,454
04013050604,"Census Tract 506.04, Maricopa County, Arizona",white,2262,400
04013050604,"Census Tract 506.04, Maricopa County, Arizona",black,18,32
04013050604,"Census Tract 506.04, Maricopa County, Arizona",native,0,13
04013050604,"Census Tract 506.04, Maricopa County, Arizona",asian,16,20
04013050604,"Census Tract 506.04, Maricopa County, Arizona",hispanic,833,335
04013050605,"Census Tract 506.05, Maricopa County, Arizona",white,3428,442
04013050605,"Census Tract 506.05, Maricopa County, Arizona",black,130,107
04013050605,"Census Tract 506.05, Maricopa County, Arizona",native,14,14
04013050605,"Census Tract 506.05, Maricopa County, Arizona",asian,205,188
04013050605,"Census Tract 506.05, Maricopa County, Arizona",hispanic,1440,319
04013050606,"Census Tract 506.06, Maricopa County, Arizona",white,4313,691
04013050606,"Census Tract 506.06, Maricopa County, Arizona",black,248,157
04013050606,"Census Tract 506.06, Maricopa County, Arizona",native,0,19
04013050606,"Census Tract 506.06, Maricopa County, Arizona",asian,74,77
04013050606,"Census Tract 506.06, Maricopa County, Arizona",hispanic,1773,712
04013050607,"Census Tract 506.07, Maricopa County, Arizona",white,3304,476
04013050607,"Census Tract 506.07, Maricopa County, Arizona",black,364,197
04013050607,"Census Tract 506.07, Maricopa County, Arizona",native,41,33
04013050607,"Census Tract 506.07, Maricopa County, Arizona",asian,33,56
04013050607,"Census Tract 506.07, Maricopa County, Arizona",hispanic,2853,498
04013050608,"Census Tract 506.08, Maricopa County, Arizona",white,3469,593
04013050608,"Census Tract 506.08, Maricopa County, Arizona",black,656,414
04013050608,"Census Tract 506.08, Maricopa County, Arizona",native,227,235
04013050608,"Census Tract 506.08, Maricopa County, Arizona",asian,0,19
04013050608,"Census Tract 506.08, Maricopa County, Arizona",hispanic,2429,761
04013050609,"Census Tract 506.09, Maricopa County, Arizona",white,2641,683
04013050609,"Census Tract 506.09, Maricopa County, Arizona",black,550,480
04013050609,"Census Tract 506.09, Maricopa County, Arizona",native,24,28
04013050609,"Census Tract 506.09, Maricopa County, Arizona",asian,32,44
04013050609,"Census Tract 506.09, Maricopa County, Arizona",hispanic,1853,567
04013050610,"Census Tract 506.10, Maricopa County, Arizona",white,3872,880
04013050610,"Census Tract 506.10, Maricopa County, Arizona",black,776,535
04013050610,"Census Tract 506.10, Maricopa County, Arizona",native,0,19
04013050610,"Census Tract 506.10, Maricopa County, Arizona",asian,361,353
04013050610,"Census Tract 506.10, Maricopa County, Arizona",hispanic,3545,866
04013050611,"Census Tract 506.11, Maricopa County, Arizona",white,1405,516
04013050611,"Census Tract 506.11, Maricopa County, Arizona",black,67,69
04013050611,"Census Tract 506.11, Maricopa County, Arizona",native,617,715
04013050611,"Census Tract 506.11, Maricopa County, Arizona",asian,0,13
04013050611,"Census Tract 506.11, Maricopa County, Arizona",hispanic,1741,496
04013050701,"Census Tract 507.01, Maricopa County, Arizona",white,2334,422
04013050701,"Census Tract 507.01, Maricopa County, Arizona",black,331,423
04013050701,"Census Tract 507.01, Maricopa County, Arizona",native,16,44
04013050701,"Census Tract 507.01, Maricopa County, Arizona",asian,21,25
04013050701,"Census Tract 507.01, Maricopa County, Arizona",hispanic,2485,501
04013050702,"Census Tract 507.02, Maricopa County, Arizona",white,2080,426
04013050702,"Census Tract 507.02, Maricopa County, Arizona",black,102,77
04013050702,"Census Tract 507.02, Maricopa County, Arizona",native,0,19
04013050702,"Census Tract 507.02, Maricopa County, Arizona",asian,57,58
04013050702,"Census Tract 507.02, Maricopa County, Arizona",hispanic,2727,589
04013060801,"Census Tract 608.01, Maricopa County, Arizona",white,2128,490
04013060801,"Census Tract 608.01, Maricopa County, Arizona",black,94,95
04013060801,"Census Tract 608.01, Maricopa County, Arizona",native,125,172
04013060801,"Census Tract 608.01, Maricopa County, Arizona",asian,0,19
04013060801,"Census Tract 608.01, Maricopa County, Arizona",hispanic,2836,638
04013060802,"Census Tract 608.02, Maricopa County, Arizona",white,1197,274
04013060802,"Census Tract 608.02, Maricopa County, Arizona",black,167,169
04013060802,"Census Tract 608.02, Maricopa County, Arizona",native,11,17
04013060802,"Census Tract 608.02, Maricopa County, Arizona",asian,58,68
04013060802,"Census Tract 608.02, Maricopa County, Arizona",hispanic,520,244
04013060901,"Census Tract 609.01, Maricopa County, Arizona",white,1999,313
04013060901,"Census Tract 609.01, Maricopa County, Arizona",black,409,231
04013060901,"Census Tract 609.01, Maricopa County, Arizona",native,60,97
04013060901,"Census Tract 609.01, Maricopa County, Arizona",asian,0,13
04013060901,"Census Tract 609.01, Maricopa County, Arizona",hispanic,1976,348
04013060902,"Census Tract 609.02, Maricopa County, Arizona",white,618,205
04013060902,"Census Tract 609.02, Maricopa County, Arizona",black,36,44
04013060902,"Census Tract 609.02, Maricopa County, Arizona",native,7,15
04013060902,"Census Tract 609.02, Maricopa County, Arizona",asian,8,12
04013060902,"Census Tract 609.02, Maricopa County, Arizona",hispanic,2688,553
04013060903,"Census Tract 609.03, Maricopa County, Arizona",white,1518,418
04013060903,"Census Tract 609.03, Maricopa County, Arizona",black,184,161
04013060903,"Census Tract 609.03, Maricopa County, Arizona",native,175,195
04013060903,"Census Tract 609.03, Maricopa County, Arizona",asian,14,21
04013060903,"Census Tract 609.03, Maricopa County, Arizona",hispanic,2976,601
04013060904,"Census Tract 609.04, Maricopa County, Arizona",white,1524,206
04013060904,"Census Tract 609.04, Maricopa County, Arizona",black,5,10
04013060904,"Census Tract 609.04, Maricopa County, Arizona",native,0,13
04013060904,"Census Tract 609.04, Maricopa County, Arizona",asian,0,13
04013060904,"Census Tract 609.04, Maricopa County, Arizona",hispanic,1909,536
04013061009,"Census Tract 610.09, Maricopa County, Arizona",white,4138,645
04013061009,"Census Tract 610.09, Maricopa County, Arizona",black,265,141
04013061009,"Census Tract 610.09, Maricopa County, Arizona",native,17,31
04013061009,"Census Tract 610.09, Maricopa County, Arizona",asian,335,208
04013061009,"Census Tract 610.09, Maricopa County, Arizona",hispanic,2689,700
04013061010,"Census Tract 610.10, Maricopa County, Arizona",white,3447,357
04013061010,"Census Tract 610.10, Maricopa County, Arizona",black,44,72
04013061010,"Census Tract 610.10, Maricopa County, Arizona",native,7,16
04013061010,"Census Tract 610.10, Maricopa County, Arizona",asian,127,168
04013061010,"Census Tract 610.10, Maricopa County, Arizona",hispanic,898,224
04013061011,"Census Tract 610.11, Maricopa County, Arizona",white,2672,459
04013061011,"Census Tract 610.11, Maricopa County, Arizona",black,585,565
04013061011,"Census Tract 610.11, Maricopa County, Arizona",native,0,19
04013061011,"Census Tract 610.11, Maricopa County, Arizona",asian,602,185
04013061011,"Census Tract 610.11, Maricopa County, Arizona",hispanic,1880,614
04013061012,"Census Tract 610.12, Maricopa County, Arizona",white,4598,660
04013061012,"Census Tract 610.12, Maricopa County, Arizona",black,591,460
04013061012,"Census Tract 610.12, Maricopa County, Arizona",native,137,185
04013061012,"Census Tract 610.12, Maricopa County, Arizona",asian,236,158
04013061012,"Census Tract 610.12, Maricopa County, Arizona",hispanic,1518,466
04013061013,"Census Tract 610.13, Maricopa County, Arizona",white,2880,568
04013061013,"Census Tract 610.13, Maricopa County, Arizona",black,875,559
04013061013,"Census Tract 610.13, Maricopa County, Arizona",native,29,64
04013061013,"Census Tract 610.13, Maricopa County, Arizona",asian,113,158
04013061013,"Census Tract 610.13, Maricopa County, Arizona",hispanic,2076,684
04013061014,"Census Tract 610.14, Maricopa County, Arizona",white,2648,1026
04013061014,"Census Tract 610.14, Maricopa County, Arizona",black,953,775
04013061014,"Census Tract 610.14, Maricopa County, Arizona",native,15,36
04013061014,"Census Tract 610.14, Maricopa County, Arizona",asian,70,60
04013061014,"Census Tract 610.14, Maricopa County, Arizona",hispanic,891,246
04013061015,"Census Tract 610.15, Maricopa County, Arizona",white,2977,596
04013061015,"Census Tract 610.15, Maricopa County, Arizona",black,1049,628
04013061015,"Census Tract 610.15, Maricopa County, Arizona",native,29,45
04013061015,"Census Tract 610.15, Maricopa County, Arizona",asian,207,214
04013061015,"Census Tract 610.15, Maricopa County, Arizona",hispanic,1547,362
04013061016,"Census Tract 610.16, Maricopa County, Arizona",white,2381,712
04013061016,"Census Tract 610.16, Maricopa County, Arizona",black,227,238
04013061016,"Census Tract 610.16, Maricopa County, Arizona",native,24,40
04013061016,"Census Tract 610.16, Maricopa County, Arizona",asian,334,270
04013061016,"Census Tract 610.16, Maricopa County, Arizona",hispanic,793,371
04013061017,"Census Tract 610.17, Maricopa County, Arizona",white,1440,246
04013061017,"Census Tract 610.17, Maricopa County, Arizona",black,426,151
04013061017,"Census Tract 610.17, Maricopa County, Arizona",native,185,65
04013061017,"Census Tract 610.17, Maricopa County, Arizona",asian,3,6
04013061017,"Census Tract 610.17, Maricopa County, Arizona",hispanic,1140,157
04013061018,"Census Tract 610.18, Maricopa County, Arizona",white,4120,535
04013061018,"Census Tract 610.18, Maricopa County, Arizona",black,78,80
04013061018,"Census Tract 610.18, Maricopa County, Arizona",native,12,18
04013061018,"Census Tract 610.18, Maricopa County, Arizona",asian,0,13
04013061018,"Census Tract 610.18, Maricopa County, Arizona",hispanic,68,76
04013061019,"Census Tract 610.19, Maricopa County, Arizona",white,1618,282
04013061019,"Census Tract 610.19, Maricopa County, Arizona",black,139,129
04013061019,"Census Tract 610.19, Maricopa County, Arizona",native,0,13
04013061019,"Census Tract 610.19, Maricopa County, Arizona",asian,38,70
04013061019,"Census Tract 610.19, Maricopa County, Arizona",hispanic,1146,261
04013061020,"Census Tract 610.20, Maricopa County, Arizona",white,2278,588
04013061020,"Census Tract 610.20, Maricopa County, Arizona",black,419,436
04013061020,"Census Tract 610.20, Maricopa County, Arizona",native,0,13
04013061020,"Census Tract 610.20, Maricopa County, Arizona",asian,147,161
04013061020,"Census Tract 610.20, Maricopa County, Arizona",hispanic,1106,966
04013061021,"Census Tract 610.21, Maricopa County, Arizona",white,756,276
04013061021,"Census Tract 610.21, Maricopa County, Arizona",black,335,367
04013061021,"Census Tract 610.21, Maricopa County, Arizona",native,14,22
04013061021,"Census Tract 610.21, Maricopa County, Arizona",asian,247,158
04013061021,"Census Tract 610.21, Maricopa County, Arizona",hispanic,350,217
04013061022,"Census Tract 610.22, Maricopa County, Arizona",white,4191,686
04013061022,"Census Tract 610.22, Maricopa County, Arizona",black,330,243
04013061022,"Census Tract 610.22, Maricopa County, Arizona",native,162,258
04013061022,"Census Tract 610.22, Maricopa County, Arizona",asian,293,190
04013061022,"Census Tract 610.22, Maricopa County, Arizona",hispanic,4176,825
04013061023,"Census Tract 610.23, Maricopa County, Arizona",white,5085,734
04013061023,"Census Tract 610.23, Maricopa County, Arizona",black,654,489
04013061023,"Census Tract 610.23, Maricopa County, Arizona",native,74,91
04013061023,"Census Tract 610.23, Maricopa County, Arizona",asian,85,79
04013061023,"Census Tract 610.23, Maricopa County, Arizona",hispanic,3818,907
04013061024,"Census Tract 610.24, Maricopa County, Arizona",white,874,393
04013061024,"Census Tract 610.24, Maricopa County, Arizona",black,164,154
04013061024,"Census Tract 610.24, Maricopa County, Arizona",native,0,13
04013061024,"Census Tract 610.24, Maricopa County, Arizona",asian,12,19
04013061024,"Census Tract 610.24, Maricopa County, Arizona",hispanic,1949,662
04013061025,"Census Tract 610.25, Maricopa County, Arizona",white,4732,774
04013061025,"Census Tract 610.25, Maricopa County, Arizona",black,384,165
04013061025,"Census Tract 610.25, Maricopa County, Arizona",native,2,4
04013061025,"Census Tract 610.25, Maricopa County, Arizona",asian,406,338
04013061025,"Census Tract 610.25, Maricopa County, Arizona",hispanic,759,355
04013061026,"Census Tract 610.26, Maricopa County, Arizona",white,3797,473
04013061026,"Census Tract 610.26, Maricopa County, Arizona",black,154,134
04013061026,"Census Tract 610.26, Maricopa County, Arizona",native,6,13
04013061026,"Census Tract 610.26, Maricopa County, Arizona",asian,55,70
04013061026,"Census Tract 610.26, Maricopa County, Arizona",hispanic,731,243
04013061027,"Census Tract 610.27, Maricopa County, Arizona",white,3777,648
04013061027,"Census Tract 610.27, Maricopa County, Arizona",black,35,57
04013061027,"Census Tract 610.27, Maricopa County, Arizona",native,13,21
04013061027,"Census Tract 610.27, Maricopa County, Arizona",asian,97,116
04013061027,"Census Tract 610.27, Maricopa County, Arizona",hispanic,850,357
04013061028,"Census Tract 610.28, Maricopa County, Arizona",white,1720,401
04013061028,"Census Tract 610.28, Maricopa County, Arizona",black,90,119
04013061028,"Census Tract 610.28, Maricopa County, Arizona",native,1,4
04013061028,"Census Tract 610.28, Maricopa County, Arizona",asian,19,30
04013061028,"Census Tract 610.28, Maricopa County, Arizona",hispanic,504,180
04013061029,"Census Tract 610.29, Maricopa County, Arizona",white,3978,957
04013061029,"Census Tract 610.29, Maricopa County, Arizona",black,485,297
04013061029,"Census Tract 610.29, Maricopa County, Arizona",native,0,19
04013061029,"Census Tract 610.29, Maricopa County, Arizona",asian,33,40
04013061029,"Census Tract 610.29, Maricopa County, Arizona",hispanic,983,677
04013061030,"Census Tract 610.30, Maricopa County, Arizona",white,5541,593
04013061030,"Census Tract 610.30, Maricopa County, Arizona",black,718,274
04013061030,"Census Tract 610.30, Maricopa County, Arizona",native,4,8
04013061030,"Census Tract 610.30, Maricopa County, Arizona",asian,189,180
04013061030,"Census Tract 610.30, Maricopa County, Arizona",hispanic,1137,473
04013061031,"Census Tract 610.31, Maricopa County, Arizona",white,1502,365
04013061031,"Census Tract 610.31, Maricopa County, Arizona",black,47,57
04013061031,"Census Tract 610.31, Maricopa County, Arizona",native,39,44
04013061031,"Census Tract 610.31, Maricopa County, Arizona",asian,9,14
04013061031,"Census Tract 610.31, Maricopa County, Arizona",hispanic,1262,383
04013061032,"Census Tract 610.32, Maricopa County, Arizona",white,3922,636
04013061032,"Census Tract 610.32, Maricopa County, Arizona",black,180,150
04013061032,"Census Tract 610.32, Maricopa County, Arizona",native,99,97
04013061032,"Census Tract 610.32, Maricopa County, Arizona",asian,145,169
04013061032,"Census Tract 610.32, Maricopa County, Arizona",hispanic,1160,459
04013061033,"Census Tract 610.33, Maricopa County, Arizona",white,5009,691
04013061033,"Census Tract 610.33, Maricopa County, Arizona",black,92,91
04013061033,"Census Tract 610.33, Maricopa County, Arizona",native,0,19
04013061033,"Census Tract 610.33, Maricopa County, Arizona",asian,65,71
04013061033,"Census Tract 610.33, Maricopa County, Arizona",hispanic,940,369
04013061034,"Census Tract 610.34, Maricopa County, Arizona",white,4068,648
04013061034,"Census Tract 610.34, Maricopa County, Arizona",black,513,326
04013061034,"Census Tract 610.34, Maricopa County, Arizona",native,31,44
04013061034,"Census Tract 610.34, Maricopa County, Arizona",asian,273,231
04013061034,"Census Tract 610.34, Maricopa County, Arizona",hispanic,1194,272
04013061035,"Census Tract 610.35, Maricopa County, Arizona",white,3821,453
04013061035,"Census Tract 610.35, Maricopa County, Arizona",black,630,431
04013061035,"Census Tract 610.35, Maricopa County, Arizona",native,262,274
04013061035,"Census Tract 610.35, Maricopa County, Arizona",asian,242,229
04013061035,"Census Tract 610.35, Maricopa County, Arizona",hispanic,1515,356
04013061036,"Census Tract 610.36, Maricopa County, Arizona",white,1915,442
04013061036,"Census Tract 610.36, Maricopa County, Arizona",black,624,392
04013061036,"Census Tract 610.36, Maricopa County, Arizona",native,4,8
04013061036,"Census Tract 610.36, Maricopa County, Arizona",asian,101,97
04013061036,"Census Tract 610.36, Maricopa County, Arizona",hispanic,156,85
04013061037,"Census Tract 610.37, Maricopa County, Arizona",white,3037,408
04013061037,"Census Tract 610.37, Maricopa County, Arizona",black,228,216
04013061037,"Census Tract 610.37, Maricopa County, Arizona",native,0,13
04013061037,"Census Tract 610.37, Maricopa County, Arizona",asian,54,72
04013061037,"Census Tract 610.37, Maricopa County, Arizona",hispanic,723,456
04013061038,"Census Tract 610.38, Maricopa County, Arizona",white,2366,454
04013061038,"Census Tract 610.38, Maricopa County, Arizona",black,590,586
04013061038,"Census Tract 610.38, Maricopa County, Arizona",native,16,27
04013061038,"Census Tract 610.38, Maricopa County, Arizona",asian,112,83
04013061038,"Census Tract 610.38, Maricopa County, Arizona",hispanic,1435,719
04013061039,"Census Tract 610.39, Maricopa County, Arizona",white,2683,378
04013061039,"Census Tract 610.39, Maricopa County, Arizona",black,102,80
04013061039,"Census Tract 610.39, Maricopa County, Arizona",native,0,13
04013061039,"Census Tract 610.39, Maricopa County, Arizona",asian,111,110
04013061039,"Census Tract 610.39, Maricopa County, Arizona",hispanic,725,223
04013061040,"Census Tract 610.40, Maricopa County, Arizona",white,2602,432
04013061040,"Census Tract 610.40, Maricopa County, Arizona",black,39,46
04013061040,"Census Tract 610.40, Maricopa County, Arizona",native,0,13
04013061040,"Census Tract 610.40, Maricopa County, Arizona",asian,17,29
04013061040,"Census Tract 610.40, Maricopa County, Arizona",hispanic,1132,255
04013061041,"Census Tract 610.41, Maricopa County, Arizona",white,1195,468
04013061041,"Census Tract 610.41, Maricopa County, Arizona",black,96,95
04013061041,"Census Tract 610.41, Maricopa County, Arizona",native,24,43
04013061041,"Census Tract 610.41, Maricopa County, Arizona",asian,38,80
04013061041,"Census Tract 610.41, Maricopa County, Arizona",hispanic,2719,1065
04013061042,"Census Tract 610.42, Maricopa County, Arizona",white,1434,360
04013061042,"Census Tract 610.42, Maricopa County, Arizona",black,117,133
04013061042,"Census Tract 610.42, Maricopa County, Arizona",native,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",asian,0,13
04013061042,"Census Tract 610.42, Maricopa County, Arizona",hispanic,428,273
04013061043,"Census Tract 610.43, Maricopa County, Arizona",white,1119,299
04013061043,"Census Tract 610.43, Maricopa County, Arizona",black,89,105
04013061043,"Census Tract 610.43, Maricopa County, Arizona",native,0,13
04013061043,"Census Tract 610.43, Maricopa County, Arizona",asian,14,22
04013061043,"Census Tract 610.43, Maricopa County, Arizona",hispanic,1361,433
04013061044,"Census Tract 610.44, Maricopa County, Arizona",white,3862,603
04013061044,"Census Tract 610.44, Maricopa County, Arizona",black,435,347
