GEOID,NAME,variable,estimate,moe
04013040521,"Census Tract 405.21, Maricopa County, Arizona",total_pop,531,NA
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_age,28.9,1.3
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_income,93067,2701
04013040522,"Census Tract 405.22, Maricopa County, Arizona",total_pop,267,NA
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_age,76.2,2
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_income,45445,5038
04013040523,"Census Tract 405.23, Maricopa County, Arizona",total_pop,314,NA
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_age,69.6,1
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_income,70313,9722
04013040524,"Census Tract 405.24, Maricopa County, Arizona",total_pop,265,NA
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_age,69.8,0.9
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_income,68841,6510
04013040525,"Census Tract 405.25, Maricopa County, Arizona",total_pop,364,NA
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_age,70.5,0.6
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_income,60714,4344
04013040526,"Census Tract 405.26, Maricopa County, Arizona",total_pop,220,NA
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_age,71.9,1
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_income,55781,3661
04013040527,"Census Tract 405.27, Maricopa County, Arizona",total_pop,306,NA
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_age,55.9,5.9
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_income,52120,4862
04013040528,"Census Tract 405.28, Maricopa County, Arizona",total_pop,375,NA
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_age,71.9,1
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_income,57841,5683
04013040529,"Census Tract 405.29, Maricopa County, Arizona",total_pop,328,NA
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_age,71.8,1
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_income,50877,4992
04013040530,"Census Tract 405.30, Maricopa County, Arizona",total_pop,299,NA
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_age,41.5,2.1
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_income,55208,9487
04013040531,"Census Tract 405.31, Maricopa County, Arizona",total_pop,307,NA
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_age,65.8,5.6
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_income,39792,3393
04013050603,"Census Tract 506.03, Maricopa County, Arizona",total_pop,394,NA
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_age,35.7,5.2
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_income,47765,9600
04013050604,"Census Tract 506.04, Maricopa County, Arizona",total_pop,322,NA
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_age,32.3,7.5
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_income,42424,12868
04013050605,"Census Tract 506.05, Maricopa County, Arizona",total_pop,610,NA
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_age,33.9,3.1
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_income,70893,10384
04013050606,"Census Tract 506.06, Maricopa County, Arizona",total_pop,371,NA
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_age,40.6,2.3
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_income,95067,12903
04013050607,"Census Tract 506.07, Maricopa County, Arizona",total_pop,561,NA
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_age,31.9,2.7
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_income,56623,6886
04013050608,"Census Tract 506.08, Maricopa County, Arizona",total_pop,370,NA
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_age,29.9,3.1
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_income,51382,3875
04013050609,"Census Tract 506.09, Maricopa County, Arizona",total_pop,416,NA
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_age,34.4,1.4
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_income,55402,4011
04013050610,"Census Tract 506.10, Maricopa County, Arizona",total_pop,478,NA
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_age,31.8,3.1
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_income,62206,6011
04013050611,"Census Tract 506.11, Maricopa County, Arizona",total_pop,357,NA
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_age,28.1,2.9
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_income,65014,11432
04013050701,"Census Tract 507.01, Maricopa County, Arizona",total_pop,475,NA
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_age,31.4,2
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_income,49236,6010
04013050702,"Census Tract 507.02, Maricopa County, Arizona",total_pop,390,NA
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_age,34.6,2.4
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_income,36028,7657
04013060801,"Census Tract 608.01, Maricopa County, Arizona",total_pop,414,NA
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_age,38.3,4
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_income,29092,5099
04013060802,"Census Tract 608.02, Maricopa County, Arizona",total_pop,311,NA
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_age,30.2,0.8
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_income,50221,6354
04013060901,"Census Tract 609.01, Maricopa County, Arizona",total_pop,327,NA
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_age,26.7,2
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_income,57434,12484
04013060902,"Census Tract 609.02, Maricopa County, Arizona",total_pop,250,NA
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_age,28.6,6.8
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_income,36587,7605
04013060903,"Census Tract 609.03, Maricopa County, Arizona",total_pop,390,NA
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_age,23.5,2.3
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_income,42598,3506
04013060904,"Census Tract 609.04, Maricopa County, Arizona",total_pop,384,NA
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_age,30.2,1.5
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_income,44338,4733
04013061009,"Census Tract 610.09, Maricopa County, Arizona",total_pop,529,NA
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_age,36.6,2.1
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_income,72205,7777
04013061010,"Census Tract 610.10, Maricopa County, Arizona",total_pop,428,NA
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_age,47.5,2.7
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_income,76136,14312
04013061011,"Census Tract 610.11, Maricopa County, Arizona",total_pop,407,NA
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_age,28.4,3.3
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_income,72436,12300
04013061012,"Census Tract 610.12, Maricopa County, Arizona",total_pop,381,NA
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_age,35.2,4
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_income,73864,12281
04013061013,"Census Tract 610.13, Maricopa County, Arizona",total_pop,498,NA
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_age,31.5,2.7
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_income,72748,5444
04013061014,"Census Tract 610.14, Maricopa County, Arizona",total_pop,417,NA
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_age,31.1,3.5
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_income,54969,7427
04013061015,"Census Tract 610.15, Maricopa County, Arizona",total_pop,361,NA
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_age,33.4,4.4
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_income,70212,8076
04013061016,"Census Tract 610.16, Maricopa County, Arizona",total_pop,481,NA
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_age,35.8,2.7
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_income,99398,19476
04013061017,"Census Tract 610.17, Maricopa County, Arizona",total_pop,469,NA
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_age,35,2.2
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_income,NA,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",total_pop,291,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_age,71.1,0.8
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_income,60618,7307
04013061019,"Census Tract 610.19, Maricopa County, Arizona",total_pop,465,NA
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_age,33.3,2.2
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_income,63333,5134
04013061020,"Census Tract 610.20, Maricopa County, Arizona",total_pop,268,NA
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_age,39,2.8
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_income,98000,14707
04013061021,"Census Tract 610.21, Maricopa County, Arizona",total_pop,273,NA
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_age,25.7,8
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_income,89145,13220
04013061022,"Census Tract 610.22, Maricopa County, Arizona",total_pop,401,NA
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_age,29.7,3.4
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_income,61622,9096
04013061023,"Census Tract 610.23, Maricopa County, Arizona",total_pop,466,NA
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_age,33.7,3.2
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_income,78319,8967
04013061024,"Census Tract 610.24, Maricopa County, Arizona",total_pop,236,NA
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_age,25,2.6
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_income,56806,12058
04013061025,"Census Tract 610.25, Maricopa County, Arizona",total_pop,426,NA
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_age,33.1,2.5
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_income,77337,11371
04013061026,"Census Tract 610.26, Maricopa County, Arizona",total_pop,435,NA
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_age,34.3,2.3
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_income,56263,3505
04013061027,"Census Tract 610.27, Maricopa County, Arizona",total_pop,248,NA
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_age,40.1,5.2
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_income,47877,8494
04013061028,"Census Tract 610.28, Maricopa County, Arizona",total_pop,288,NA
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_age,30,3.4
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_income,53846,7258
04013061029,"Census Tract 610.29, Maricopa County, Arizona",total_pop,359,NA
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_age,40.6,4.1
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_income,49931,5310
04013061030,"Census Tract 610.30, Maricopa County, Arizona",total_pop,308,NA
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_age,32.8,2.5
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_income,73340,5943
04013061031,"Census Tract 610.31, Maricopa County, Arizona",total_pop,314,NA
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_age,34.4,3
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_income,72586,8334
04013061032,"Census Tract 610.32, Maricopa County, Arizona",total_pop,454,NA
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_age,29,2.6
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_income,78891,8116
04013061033,"Census Tract 610.33, Maricopa County, Arizona",total_pop,506,NA
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_age,32.4,1.8
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_income,67273,8329
04013061034,"Census Tract 610.34, Maricopa County, Arizona",total_pop,286,NA
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_age,33.7,3
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_income,74943,13278
04013061035,"Census Tract 610.35, Maricopa County, Arizona",total_pop,309,NA
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_age,35.1,2.6
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_income,64393,13430
04013061036,"Census Tract 610.36, Maricopa County, Arizona",total_pop,427,NA
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_age,32.7,1.7
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_income,85000,11819
04013061037,"Census Tract 610.37, Maricopa County, Arizona",total_pop,357,NA
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_age,33,4.1
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_income,77286,7882
04013061038,"Census Tract 610.38, Maricopa County, Arizona",total_pop,339,NA
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_age,33,2.9
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_income,66645,10149
04013061039,"Census Tract 610.39, Maricopa County, Arizona",total_pop,289,NA
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_age,32.5,3.3
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_income,96250,18225
04013061040,"Census Tract 610.40, Maricopa County, Arizona",total_pop,290,NA
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_age,29.7,1.8
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_income,54419,7410
04013061041,"Census Tract 610.41, Maricopa County, Arizona",total_pop,267,NA
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_age,29.6,2.8
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_income,53494,4426
04013061042,"Census Tract 610.42, Maricopa County, Arizona",total_pop,240,NA
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_age,55.3,15.3
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_income,47821,7129
04013061043,"Census Tract 610.43, Maricopa County, Arizona",total_pop,348,NA
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_age,28.5,2.8
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_income,64712,14570
04013061044,"Census Tract 610.44, Maricopa County, Arizona",total_pop,430,NA
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_age,31.4,0.9
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_income,81387,8800
04013061045,"Census Tract 610.45, Maricopa County, Arizona",total_pop,428,NA
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_age,45.7,3.5
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_income,91310,13842
04013061046,"Census Tract 610.46, Maricopa County, Arizona",total_pop,383,NA
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_age,33.9,4
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_income,63281,10805
04013061047,"Census Tract 610.47, Maricopa County, Arizona",total_pop,419,NA
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_age,36.2,2.1
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_income,103944,9593
04013061100,"Census Tract 611, Maricopa County, Arizona",total_pop,328,NA
04013061100,"Census Tract 611, Maricopa County, Arizona",med_age,22,0.6
04013061100,"Census Tract 611, Maricopa County, Arizona",med_income,50728,2551
04013061200,"Census Tract 612, Maricopa County, Arizona",total_pop,408,NA
04013061200,"Census Tract 612, Maricopa County, Arizona",med_age,27.8,3.4
04013061200,"Census Tract 612, Maricopa County, Arizona",med_income,28403,9371
04013061300,"Census Tract 613, Maricopa County, Arizona",total_pop,266,NA
04013061300,"Census Tract 613, Maricopa County, Arizona",med_age,41.3,6.9
04013061300,"Census Tract 613, Maricopa County, Arizona",med_income,44338,6819
04013061401,"Census Tract 614.01, Maricopa County, Arizona",total_pop,222,NA
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_age,27,6
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_income,26607,5957
04013061402,"Census Tract 614.02, Maricopa County, Arizona",total_pop,361,NA
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_age,26.8,3.3
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_income,25360,5096
04013071503,"Census Tract 715.03, Maricopa County, Arizona",total_pop,303,NA
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_age,77.3,1.7
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_income,35099,3084
04013071504,"Census Tract 715.04, Maricopa County, Arizona",total_pop,220,NA
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_age,73.4,1.2
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_income,41010,3186
04013071505,"Census Tract 715.05, Maricopa County, Arizona",total_pop,383,NA
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_age,70.1,1.1
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_income,41375,6815
04013071506,"Census Tract 715.06, Maricopa County, Arizona",total_pop,267,NA
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_age,72.1,1.2
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_income,39710,4469
04013071509,"Census Tract 715.09, Maricopa County, Arizona",total_pop,313,NA
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_age,41.6,2.9
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_income,75417,13808
04013071510,"Census Tract 715.10, Maricopa County, Arizona",total_pop,381,NA
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_age,42.6,2.4
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_income,102096,5660
04013071511,"Census Tract 715.11, Maricopa County, Arizona",total_pop,227,NA
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_age,36.6,4
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_income,56605,4888
04013071512,"Census Tract 715.12, Maricopa County, Arizona",total_pop,305,NA
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_age,39.1,2
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_income,89000,17829
04013071513,"Census Tract 715.13, Maricopa County, Arizona",total_pop,222,NA
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_age,45.2,2
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_income,100758,10410
04013071514,"Census Tract 715.14, Maricopa County, Arizona",total_pop,362,NA
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_age,39.2,4.1
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_income,78871,6929
04013071515,"Census Tract 715.15, Maricopa County, Arizona",total_pop,324,NA
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_age,49.2,3.8
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_income,63348,11811
04013071516,"Census Tract 715.16, Maricopa County, Arizona",total_pop,302,NA
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_age,63.7,5.4
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_income,35102,3293
04013071517,"Census Tract 715.17, Maricopa County, Arizona",total_pop,323,NA
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_age,33.7,3.6
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_income,64042,9595
04013071600,"Census Tract 716, Maricopa County, Arizona",total_pop,283,NA
04013071600,"Census Tract 716, Maricopa County, Arizona",med_age,42.3,7
04013071600,"Census Tract 716, Maricopa County, Arizona",med_income,26385,5052
04013071701,"Census Tract 717.01, Maricopa County, Arizona",total_pop,348,NA
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_age,29.6,2.5
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_income,58304,7493
04013071702,"Census Tract 717.02, Maricopa County, Arizona",total_pop,185,NA
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_age,72.2,2.3
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_income,30364,5426
04013071801,"Census Tract 718.01, Maricopa County, Arizona",total_pop,306,NA
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_age,69.4,1.7
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_income,32987,3295
04013071802,"Census Tract 718.02, Maricopa County, Arizona",total_pop,210,NA
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_age,73.5,1.4
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_income,31898,5708
04013071903,"Census Tract 719.03, Maricopa County, Arizona",total_pop,274,NA
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_age,35.6,6.9
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_income,55534,4988
04013071906,"Census Tract 719.06, Maricopa County, Arizona",total_pop,459,NA
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_age,32.4,1.9
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_income,50951,4822
04013071909,"Census Tract 719.09, Maricopa County, Arizona",total_pop,323,NA
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_age,40.3,2.4
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_income,41101,6635
04013071910,"Census Tract 719.10, Maricopa County, Arizona",total_pop,277,NA
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_age,31.6,5.1
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_income,42209,6632
04013071911,"Census Tract 719.11, Maricopa County, Arizona",total_pop,243,NA
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_age,30.5,1.5
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_income,61627,6196
04013071912,"Census Tract 719.12, Maricopa County, Arizona",total_pop,206,NA
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_age,33.2,4.4
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_income,31250,14464
04013071913,"Census Tract 719.13, Maricopa County, Arizona",total_pop,355,NA
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_age,30,2
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_income,38102,5769
04013071914,"Census Tract 719.14, Maricopa County, Arizona",total_pop,402,NA
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_age,30.2,3
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_income,51875,5992
04013071915,"Census Tract 719.15, Maricopa County, Arizona",total_pop,254,NA
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_age,34.2,5.1
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_income,39081,7564
04013082002,"Census Tract 820.02, Maricopa County, Arizona",total_pop,242,NA
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_age,26.3,2.8
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_income,45938,11961
04013082007,"Census Tract 820.07, Maricopa County, Arizona",total_pop,264,NA
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_age,33.5,4.6
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_income,44917,5614
04013082008,"Census Tract 820.08, Maricopa County, Arizona",total_pop,374,NA
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_age,27.6,1.8
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_income,38289,4322
04013082009,"Census Tract 820.09, Maricopa County, Arizona",total_pop,333,NA
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_age,23.8,2.7
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_income,44124,2074
04013082010,"Census Tract 820.10, Maricopa County, Arizona",total_pop,287,NA
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_age,25.1,1.4
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_income,33488,2711
04013082012,"Census Tract 820.12, Maricopa County, Arizona",total_pop,450,NA
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_age,30.4,1.3
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_income,61225,4293
