GEOID,NAME,variable,estimate,moe
04013010101,"Census Tract 101.01, Maricopa County, Arizona",total_pop,271,NA
04013010101,"Census Tract 101.01, Maricopa County, Arizona",med_age,54.7,5.1
04013010101,"Census Tract 101.01, Maricopa County, Arizona",med_income,98211,10779
04013010102,"Census Tract 101.02, Maricopa County, Arizona",total_pop,232,NA
04013010102,"Census Tract 101.02, Maricopa County, Arizona",med_age,58.9,2.5
04013010102,"Census Tract 101.02, Maricopa County, Arizona",med_income,143341,8780
04013030401,"Census Tract 304.01, Maricopa County, Arizona",total_pop,140,NA
04013030401,"Census Tract 304.01, Maricopa County, Arizona",med_age,60.3,4
04013030401,"Census Tract 304.01, Maricopa County, Arizona",med_income,88511,18500
04013030402,"Census Tract 304.02, Maricopa County, Arizona",total_pop,224,NA
04013030402,"Census Tract 304.02, Maricopa County, Arizona",med_age,52.1,6
04013030402,"Census Tract 304.02, Maricopa County, Arizona",med_income,76833,18909
04013040502,"Census Tract 405.02, Maricopa County, Arizona",total_pop,276,NA
04013040502,"Census Tract 405.02, Maricopa County, Arizona",med_age,50.2,4.8
04013040502,"Census Tract 405.02, Maricopa County, Arizona",med_income,32174,7549
04013040506,"Census Tract 405.06, Maricopa County, Arizona",total_pop,347,NA
04013040506,"Census Tract 405.06, Maricopa County, Arizona",med_age,73.1,1.8
04013040506,"Census Tract 405.06, Maricopa County, Arizona",med_income,38506,3717
04013040507,"Census Tract 405.07, Maricopa County, Arizona",total_pop,421,NA
04013040507,"Census Tract 405.07, Maricopa County, Arizona",med_age,78.7,1.7
04013040507,"Census Tract 405.07, Maricopa County, Arizona",med_income,41913,4337
04013040512,"Census Tract 405.12, Maricopa County, Arizona",total_pop,149,NA
04013040512,"Census Tract 405.12, Maricopa County, Arizona",med_age,76.4,1.6
04013040512,"Census Tract 405.12, Maricopa County, Arizona",med_income,56582,4423
04013040513,"Census Tract 405.13, Maricopa County, Arizona",total_pop,220,NA
04013040513,"Census Tract 405.13, Maricopa County, Arizona",med_age,76.4,2.1
04013040513,"Census Tract 405.13, Maricopa County, Arizona",med_income,56471,4420
04013040514,"Census Tract 405.14, Maricopa County, Arizona",total_pop,230,NA
04013040514,"Census Tract 405.14, Maricopa County, Arizona",med_age,74.1,1.7
04013040514,"Census Tract 405.14, Maricopa County, Arizona",med_income,48298,5495
04013040515,"Census Tract 405.15, Maricopa County, Arizona",total_pop,316,NA
04013040515,"Census Tract 405.15, Maricopa County, Arizona",med_age,58.4,2.5
04013040515,"Census Tract 405.15, Maricopa County, Arizona",med_income,47994,3764
04013040516,"Census Tract 405.16, Maricopa County, Arizona",total_pop,163,NA
04013040516,"Census Tract 405.16, Maricopa County, Arizona",med_age,62.7,2.1
04013040516,"Census Tract 405.16, Maricopa County, Arizona",med_income,65150,8759
04013040517,"Census Tract 405.17, Maricopa County, Arizona",total_pop,456,NA
04013040517,"Census Tract 405.17, Maricopa County, Arizona",med_age,34.6,3.3
04013040517,"Census Tract 405.17, Maricopa County, Arizona",med_income,42800,7367
04013040518,"Census Tract 405.18, Maricopa County, Arizona",total_pop,388,NA
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_age,34.3,5.7
04013040518,"Census Tract 405.18, Maricopa County, Arizona",med_income,58660,3845
04013040519,"Census Tract 405.19, Maricopa County, Arizona",total_pop,245,NA
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_age,59.4,1.8
04013040519,"Census Tract 405.19, Maricopa County, Arizona",med_income,73138,9074
04013040520,"Census Tract 405.20, Maricopa County, Arizona",total_pop,227,NA
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_age,30.7,5.2
04013040520,"Census Tract 405.20, Maricopa County, Arizona",med_income,106078,27131
04013040521,"Census Tract 405.21, Maricopa County, Arizona",total_pop,274,NA
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_age,28,2.1
04013040521,"Census Tract 405.21, Maricopa County, Arizona",med_income,90540,7320
04013040522,"Census Tract 405.22, Maricopa County, Arizona",total_pop,247,NA
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_age,76,1
04013040522,"Census Tract 405.22, Maricopa County, Arizona",med_income,50313,12362
04013040523,"Census Tract 405.23, Maricopa County, Arizona",total_pop,220,NA
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_age,67.2,0.9
04013040523,"Census Tract 405.23, Maricopa County, Arizona",med_income,64450,6364
04013040524,"Census Tract 405.24, Maricopa County, Arizona",total_pop,135,NA
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_age,67.1,2.6
04013040524,"Census Tract 405.24, Maricopa County, Arizona",med_income,67143,15292
04013040525,"Census Tract 405.25, Maricopa County, Arizona",total_pop,241,NA
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_age,68.9,0.9
04013040525,"Census Tract 405.25, Maricopa County, Arizona",med_income,55864,6885
04013040526,"Census Tract 405.26, Maricopa County, Arizona",total_pop,157,NA
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_age,70.4,1.1
04013040526,"Census Tract 405.26, Maricopa County, Arizona",med_income,55630,3687
04013040527,"Census Tract 405.27, Maricopa County, Arizona",total_pop,259,NA
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_age,49.1,5.9
04013040527,"Census Tract 405.27, Maricopa County, Arizona",med_income,52228,10233
04013040528,"Census Tract 405.28, Maricopa County, Arizona",total_pop,393,NA
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_age,70.5,1
04013040528,"Census Tract 405.28, Maricopa County, Arizona",med_income,49578,6590
04013040529,"Census Tract 405.29, Maricopa County, Arizona",total_pop,203,NA
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_age,70.9,1
04013040529,"Census Tract 405.29, Maricopa County, Arizona",med_income,46430,3624
04013040530,"Census Tract 405.30, Maricopa County, Arizona",total_pop,233,NA
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_age,31.5,3.6
04013040530,"Census Tract 405.30, Maricopa County, Arizona",med_income,53056,4390
04013040531,"Census Tract 405.31, Maricopa County, Arizona",total_pop,190,NA
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_age,51.8,9
04013040531,"Census Tract 405.31, Maricopa County, Arizona",med_income,37791,6612
04013050603,"Census Tract 506.03, Maricopa County, Arizona",total_pop,299,NA
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_age,35.9,4
04013050603,"Census Tract 506.03, Maricopa County, Arizona",med_income,55096,13200
04013050604,"Census Tract 506.04, Maricopa County, Arizona",total_pop,314,NA
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_age,38.5,3
04013050604,"Census Tract 506.04, Maricopa County, Arizona",med_income,64089,10010
04013050605,"Census Tract 506.05, Maricopa County, Arizona",total_pop,526,NA
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_age,31.1,3.6
04013050605,"Census Tract 506.05, Maricopa County, Arizona",med_income,64356,7149
04013050606,"Census Tract 506.06, Maricopa County, Arizona",total_pop,344,NA
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_age,40.1,4.9
04013050606,"Census Tract 506.06, Maricopa County, Arizona",med_income,83848,10797
04013050607,"Census Tract 506.07, Maricopa County, Arizona",total_pop,456,NA
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_age,29.4,1.7
04013050607,"Census Tract 506.07, Maricopa County, Arizona",med_income,64286,4929
04013050608,"Census Tract 506.08, Maricopa County, Arizona",total_pop,357,NA
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_age,26.5,2.4
04013050608,"Census Tract 506.08, Maricopa County, Arizona",med_income,63532,7602
04013050609,"Census Tract 506.09, Maricopa County, Arizona",total_pop,275,NA
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_age,31.1,2.9
04013050609,"Census Tract 506.09, Maricopa County, Arizona",med_income,49429,16561
04013050610,"Census Tract 506.10, Maricopa County, Arizona",total_pop,374,NA
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_age,26.5,2.6
04013050610,"Census Tract 506.10, Maricopa County, Arizona",med_income,79035,11031
04013050611,"Census Tract 506.11, Maricopa County, Arizona",total_pop,212,NA
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_age,27.9,2.7
04013050611,"Census Tract 506.11, Maricopa County, Arizona",med_income,76181,8366
04013050701,"Census Tract 507.01, Maricopa County, Arizona",total_pop,291,NA
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_age,28,1.8
04013050701,"Census Tract 507.01, Maricopa County, Arizona",med_income,52010,8239
04013050702,"Census Tract 507.02, Maricopa County, Arizona",total_pop,346,NA
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_age,27.6,5.3
04013050702,"Census Tract 507.02, Maricopa County, Arizona",med_income,36471,14731
04013060801,"Census Tract 608.01, Maricopa County, Arizona",total_pop,326,NA
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_age,39.5,7.6
04013060801,"Census Tract 608.01, Maricopa County, Arizona",med_income,32708,6918
04013060802,"Census Tract 608.02, Maricopa County, Arizona",total_pop,171,NA
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_age,28.1,4
04013060802,"Census Tract 608.02, Maricopa County, Arizona",med_income,58341,9198
04013060901,"Census Tract 609.01, Maricopa County, Arizona",total_pop,251,NA
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_age,29,2.8
04013060901,"Census Tract 609.01, Maricopa County, Arizona",med_income,53416,4676
04013060902,"Census Tract 609.02, Maricopa County, Arizona",total_pop,196,NA
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_age,29,5.9
04013060902,"Census Tract 609.02, Maricopa County, Arizona",med_income,35319,5058
04013060903,"Census Tract 609.03, Maricopa County, Arizona",total_pop,268,NA
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_age,23.4,2.3
04013060903,"Census Tract 609.03, Maricopa County, Arizona",med_income,35128,7583
04013060904,"Census Tract 609.04, Maricopa County, Arizona",total_pop,187,NA
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_age,24,2.6
04013060904,"Census Tract 609.04, Maricopa County, Arizona",med_income,36944,9430
04013061009,"Census Tract 610.09, Maricopa County, Arizona",total_pop,381,NA
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_age,31.8,2.8
04013061009,"Census Tract 610.09, Maricopa County, Arizona",med_income,67654,8886
04013061010,"Census Tract 610.10, Maricopa County, Arizona",total_pop,256,NA
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_age,45.1,1.4
04013061010,"Census Tract 610.10, Maricopa County, Arizona",med_income,82065,18153
04013061011,"Census Tract 610.11, Maricopa County, Arizona",total_pop,303,NA
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_age,27.6,3.3
04013061011,"Census Tract 610.11, Maricopa County, Arizona",med_income,48915,2920
04013061012,"Census Tract 610.12, Maricopa County, Arizona",total_pop,296,NA
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_age,41.2,4.8
04013061012,"Census Tract 610.12, Maricopa County, Arizona",med_income,60565,5561
04013061013,"Census Tract 610.13, Maricopa County, Arizona",total_pop,289,NA
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_age,27.8,5.4
04013061013,"Census Tract 610.13, Maricopa County, Arizona",med_income,73642,6488
04013061014,"Census Tract 610.14, Maricopa County, Arizona",total_pop,161,NA
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_age,26.5,5.3
04013061014,"Census Tract 610.14, Maricopa County, Arizona",med_income,54073,8938
04013061015,"Census Tract 610.15, Maricopa County, Arizona",total_pop,321,NA
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_age,30.2,4.9
04013061015,"Census Tract 610.15, Maricopa County, Arizona",med_income,75553,11500
04013061016,"Census Tract 610.16, Maricopa County, Arizona",total_pop,174,NA
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_age,30.5,4.7
04013061016,"Census Tract 610.16, Maricopa County, Arizona",med_income,76731,35287
04013061017,"Census Tract 610.17, Maricopa County, Arizona",total_pop,436,NA
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_age,35.2,0.9
04013061017,"Census Tract 610.17, Maricopa County, Arizona",med_income,NA,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",total_pop,249,NA
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_age,69.3,1.1
04013061018,"Census Tract 610.18, Maricopa County, Arizona",med_income,71083,10703
04013061019,"Census Tract 610.19, Maricopa County, Arizona",total_pop,187,NA
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_age,33.8,5.7
04013061019,"Census Tract 610.19, Maricopa County, Arizona",med_income,58361,13449
04013061020,"Census Tract 610.20, Maricopa County, Arizona",total_pop,152,NA
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_age,36.1,13.2
04013061020,"Census Tract 610.20, Maricopa County, Arizona",med_income,93694,8079
04013061021,"Census Tract 610.21, Maricopa County, Arizona",total_pop,121,NA
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_age,33.3,5.5
04013061021,"Census Tract 610.21, Maricopa County, Arizona",med_income,78419,11128
04013061022,"Census Tract 610.22, Maricopa County, Arizona",total_pop,349,NA
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_age,30,1.6
04013061022,"Census Tract 610.22, Maricopa County, Arizona",med_income,60651,9507
04013061023,"Census Tract 610.23, Maricopa County, Arizona",total_pop,422,NA
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_age,29.4,2.2
04013061023,"Census Tract 610.23, Maricopa County, Arizona",med_income,79464,16476
04013061024,"Census Tract 610.24, Maricopa County, Arizona",total_pop,144,NA
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_age,21.4,3.1
04013061024,"Census Tract 610.24, Maricopa County, Arizona",med_income,72560,9423
04013061025,"Census Tract 610.25, Maricopa County, Arizona",total_pop,339,NA
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_age,30.2,1.5
04013061025,"Census Tract 610.25, Maricopa County, Arizona",med_income,72173,6858
04013061026,"Census Tract 610.26, Maricopa County, Arizona",total_pop,299,NA
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_age,32.3,1.5
04013061026,"Census Tract 610.26, Maricopa County, Arizona",med_income,61250,9367
04013061027,"Census Tract 610.27, Maricopa County, Arizona",total_pop,242,NA
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_age,36.5,3.7
04013061027,"Census Tract 610.27, Maricopa County, Arizona",med_income,63971,10956
04013061028,"Census Tract 610.28, Maricopa County, Arizona",total_pop,138,NA
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_age,27.5,3.9
04013061028,"Census Tract 610.28, Maricopa County, Arizona",med_income,55850,17778
04013061029,"Census Tract 610.29, Maricopa County, Arizona",total_pop,246,NA
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_age,29.1,5.2
04013061029,"Census Tract 610.29, Maricopa County, Arizona",med_income,65106,10917
04013061030,"Census Tract 610.30, Maricopa County, Arizona",total_pop,342,NA
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_age,29.3,1.6
04013061030,"Census Tract 610.30, Maricopa County, Arizona",med_income,65072,14907
04013061031,"Census Tract 610.31, Maricopa County, Arizona",total_pop,166,NA
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_age,36.3,3.1
04013061031,"Census Tract 610.31, Maricopa County, Arizona",med_income,75112,16712
04013061032,"Census Tract 610.32, Maricopa County, Arizona",total_pop,316,NA
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_age,28.2,1.9
04013061032,"Census Tract 610.32, Maricopa County, Arizona",med_income,67891,4821
04013061033,"Census Tract 610.33, Maricopa County, Arizona",total_pop,289,NA
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_age,32.7,2.1
04013061033,"Census Tract 610.33, Maricopa County, Arizona",med_income,65884,9674
04013061034,"Census Tract 610.34, Maricopa County, Arizona",total_pop,348,NA
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_age,30.3,1.5
04013061034,"Census Tract 610.34, Maricopa County, Arizona",med_income,66556,14148
04013061035,"Census Tract 610.35, Maricopa County, Arizona",total_pop,292,NA
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_age,31.7,4.8
04013061035,"Census Tract 610.35, Maricopa County, Arizona",med_income,72396,13418
04013061036,"Census Tract 610.36, Maricopa County, Arizona",total_pop,167,NA
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_age,25,9.4
04013061036,"Census Tract 610.36, Maricopa County, Arizona",med_income,84149,12615
04013061037,"Census Tract 610.37, Maricopa County, Arizona",total_pop,248,NA
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_age,29.9,1.4
04013061037,"Census Tract 610.37, Maricopa County, Arizona",med_income,73504,10370
04013061038,"Census Tract 610.38, Maricopa County, Arizona",total_pop,251,NA
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_age,27.3,2.7
04013061038,"Census Tract 610.38, Maricopa County, Arizona",med_income,64167,11646
04013061039,"Census Tract 610.39, Maricopa County, Arizona",total_pop,242,NA
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_age,30.7,3.7
04013061039,"Census Tract 610.39, Maricopa County, Arizona",med_income,89247,11788
04013061040,"Census Tract 610.40, Maricopa County, Arizona",total_pop,185,NA
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_age,27.9,4.2
04013061040,"Census Tract 610.40, Maricopa County, Arizona",med_income,48773,7149
04013061041,"Census Tract 610.41, Maricopa County, Arizona",total_pop,192,NA
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_age,30.2,1.9
04013061041,"Census Tract 610.41, Maricopa County, Arizona",med_income,41918,21709
04013061042,"Census Tract 610.42, Maricopa County, Arizona",total_pop,123,NA
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_age,37.8,16.4
04013061042,"Census Tract 610.42, Maricopa County, Arizona",med_income,46408,5634
04013061043,"Census Tract 610.43, Maricopa County, Arizona",total_pop,156,NA
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_age,31.7,5
04013061043,"Census Tract 610.43, Maricopa County, Arizona",med_income,53164,11373
04013061044,"Census Tract 610.44, Maricopa County, Arizona",total_pop,306,NA
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_age,29.7,3
04013061044,"Census Tract 610.44, Maricopa County, Arizona",med_income,73333,10850
04013061045,"Census Tract 610.45, Maricopa County, Arizona",total_pop,239,NA
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_age,45.3,3.9
04013061045,"Census Tract 610.45, Maricopa County, Arizona",med_income,75812,14490
04013061046,"Census Tract 610.46, Maricopa County, Arizona",total_pop,224,NA
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_age,29.5,2.8
04013061046,"Census Tract 610.46, Maricopa County, Arizona",med_income,70955,10365
04013061047,"Census Tract 610.47, Maricopa County, Arizona",total_pop,203,NA
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_age,33.2,3.5
04013061047,"Census Tract 610.47, Maricopa County, Arizona",med_income,92000,23599
04013061100,"Census Tract 611, Maricopa County, Arizona",total_pop,282,NA
04013061100,"Census Tract 611, Maricopa County, Arizona",med_age,21.5,0.3
04013061100,"Census Tract 611, Maricopa County, Arizona",med_income,42745,7885
04013061200,"Census Tract 612, Maricopa County, Arizona",total_pop,297,NA
04013061200,"Census Tract 612, Maricopa County, Arizona",med_age,27.1,3.8
04013061200,"Census Tract 612, Maricopa County, Arizona",med_income,30851,5657
04013061300,"Census Tract 613, Maricopa County, Arizona",total_pop,178,NA
04013061300,"Census Tract 613, Maricopa County, Arizona",med_age,27.6,6.7
04013061300,"Census Tract 613, Maricopa County, Arizona",med_income,41292,4017
04013061401,"Census Tract 614.01, Maricopa County, Arizona",total_pop,126,NA
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_age,21.8,8.8
04013061401,"Census Tract 614.01, Maricopa County, Arizona",med_income,31950,26776
04013061402,"Census Tract 614.02, Maricopa County, Arizona",total_pop,310,NA
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_age,24.5,2.8
04013061402,"Census Tract 614.02, Maricopa County, Arizona",med_income,34219,10507
04013071503,"Census Tract 715.03, Maricopa County, Arizona",total_pop,330,NA
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_age,76.8,1.3
04013071503,"Census Tract 715.03, Maricopa County, Arizona",med_income,37825,3917
04013071504,"Census Tract 715.04, Maricopa County, Arizona",total_pop,239,NA
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_age,73.9,1.4
04013071504,"Census Tract 715.04, Maricopa County, Arizona",med_income,34429,3701
04013071505,"Census Tract 715.05, Maricopa County, Arizona",total_pop,349,NA
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_age,70.5,1
04013071505,"Census Tract 715.05, Maricopa County, Arizona",med_income,37929,5193
04013071506,"Census Tract 715.06, Maricopa County, Arizona",total_pop,272,NA
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_age,72.5,1.4
04013071506,"Census Tract 715.06, Maricopa County, Arizona",med_income,42973,5584
04013071509,"Census Tract 715.09, Maricopa County, Arizona",total_pop,359,NA
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_age,34.3,4.2
04013071509,"Census Tract 715.09, Maricopa County, Arizona",med_income,79511,7933
04013071510,"Census Tract 715.10, Maricopa County, Arizona",total_pop,360,NA
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_age,42.6,4.9
04013071510,"Census Tract 715.10, Maricopa County, Arizona",med_income,95417,9649
04013071511,"Census Tract 715.11, Maricopa County, Arizona",total_pop,264,NA
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_age,35.3,4.8
04013071511,"Census Tract 715.11, Maricopa County, Arizona",med_income,52289,4702
04013071512,"Census Tract 715.12, Maricopa County, Arizona",total_pop,340,NA
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_age,37,5.1
04013071512,"Census Tract 715.12, Maricopa County, Arizona",med_income,69515,7643
04013071513,"Census Tract 715.13, Maricopa County, Arizona",total_pop,190,NA
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_age,45.1,2
04013071513,"Census Tract 715.13, Maricopa County, Arizona",med_income,101597,24153
04013071514,"Census Tract 715.14, Maricopa County, Arizona",total_pop,254,NA
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_age,38.6,3.1
04013071514,"Census Tract 715.14, Maricopa County, Arizona",med_income,62813,15449
04013071515,"Census Tract 715.15, Maricopa County, Arizona",total_pop,229,NA
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_age,50.7,5.6
04013071515,"Census Tract 715.15, Maricopa County, Arizona",med_income,53399,8175
04013071516,"Census Tract 715.16, Maricopa County, Arizona",total_pop,201,NA
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_age,66.1,5.2
04013071516,"Census Tract 715.16, Maricopa County, Arizona",med_income,32681,6406
04013071517,"Census Tract 715.17, Maricopa County, Arizona",total_pop,216,NA
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_age,39.4,4.7
04013071517,"Census Tract 715.17, Maricopa County, Arizona",med_income,74602,8391
04013071600,"Census Tract 716, Maricopa County, Arizona",total_pop,259,NA
04013071600,"Census Tract 716, Maricopa County, Arizona",med_age,40.5,4.6
04013071600,"Census Tract 716, Maricopa County, Arizona",med_income,32060,2737
04013071701,"Census Tract 717.01, Maricopa County, Arizona",total_pop,252,NA
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_age,30.8,3.4
04013071701,"Census Tract 717.01, Maricopa County, Arizona",med_income,57548,17983
04013071702,"Census Tract 717.02, Maricopa County, Arizona",total_pop,217,NA
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_age,73.1,2.1
04013071702,"Census Tract 717.02, Maricopa County, Arizona",med_income,29055,2512
04013071801,"Census Tract 718.01, Maricopa County, Arizona",total_pop,349,NA
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_age,70.5,2.9
04013071801,"Census Tract 718.01, Maricopa County, Arizona",med_income,30365,4039
04013071802,"Census Tract 718.02, Maricopa County, Arizona",total_pop,205,NA
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_age,70.3,1.7
04013071802,"Census Tract 718.02, Maricopa County, Arizona",med_income,35731,4121
04013071903,"Census Tract 719.03, Maricopa County, Arizona",total_pop,281,NA
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_age,35.7,5.6
04013071903,"Census Tract 719.03, Maricopa County, Arizona",med_income,57734,5583
04013071906,"Census Tract 719.06, Maricopa County, Arizona",total_pop,346,NA
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_age,34.3,2.3
04013071906,"Census Tract 719.06, Maricopa County, Arizona",med_income,51667,5911
04013071909,"Census Tract 719.09, Maricopa County, Arizona",total_pop,285,NA
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_age,42.5,3
04013071909,"Census Tract 719.09, Maricopa County, Arizona",med_income,38527,5434
04013071910,"Census Tract 719.10, Maricopa County, Arizona",total_pop,321,NA
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_age,33.3,2.6
04013071910,"Census Tract 719.10, Maricopa County, Arizona",med_income,48750,12451
04013071911,"Census Tract 719.11, Maricopa County, Arizona",total_pop,219,NA
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_age,27.9,3.6
04013071911,"Census Tract 719.11, Maricopa County, Arizona",med_income,56389,8479
04013071912,"Census Tract 719.12, Maricopa County, Arizona",total_pop,124,NA
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_age,30.6,3.2
04013071912,"Census Tract 719.12, Maricopa County, Arizona",med_income,31039,1303
04013071913,"Census Tract 719.13, Maricopa County, Arizona",total_pop,222,NA
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_age,31.6,3.5
04013071913,"Census Tract 719.13, Maricopa County, Arizona",med_income,36941,5140
04013071914,"Census Tract 719.14, Maricopa County, Arizona",total_pop,185,NA
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_age,30,1.6
04013071914,"Census Tract 719.14, Maricopa County, Arizona",med_income,44575,18703
04013071915,"Census Tract 719.15, Maricopa County, Arizona",total_pop,186,NA
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_age,29.4,2.4
04013071915,"Census Tract 719.15, Maricopa County, Arizona",med_income,41439,18579
04013082002,"Census Tract 820.02, Maricopa County, Arizona",total_pop,291,NA
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_age,32.1,4.1
04013082002,"Census Tract 820.02, Maricopa County, Arizona",med_income,43731,3348
04013082007,"Census Tract 820.07, Maricopa County, Arizona",total_pop,247,NA
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_age,33.8,5.4
04013082007,"Census Tract 820.07, Maricopa County, Arizona",med_income,41348,3007
04013082008,"Census Tract 820.08, Maricopa County, Arizona",total_pop,362,NA
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_age,26.8,4.1
04013082008,"Census Tract 820.08, Maricopa County, Arizona",med_income,39446,5670
04013082009,"Census Tract 820.09, Maricopa County, Arizona",total_pop,310,NA
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_age,23.5,2.2
04013082009,"Census Tract 820.09, Maricopa County, Arizona",med_income,55353,7089
04013082010,"Census Tract 820.10, Maricopa County, Arizona",total_pop,285,NA
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_age,22.4,2.8
04013082010,"Census Tract 820.10, Maricopa County, Arizona",med_income,39250,9197
04013082012,"Census Tract 820.12, Maricopa County, Arizona",total_pop,361,NA
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_age,25.2,1.6
04013082012,"Census Tract 820.12, Maricopa County, Arizona",med_income,64677,8992
