PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
0123 COMPADRE,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3574,2067,1501,0.5783435926133184,0.41997761611639617,566,0.1583659764969222,"REP - BIGGS, ANDY",REP
0124 COMSTOCK,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1378,644,732,0.46734397677793904,0.5312046444121916,88,0.06386066763425258,"DEM - SINEMA, KYRSTEN",DEM
0125 CONCORD,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1269,683,581,0.5382190701339638,0.4578408195429472,102,0.08037825059101655,"REP - BIGGS, ANDY",REP
0126 CONQUISTADOR,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1007,715,NA,0.7100297914597815,NA,426,0.423038728897716,"REP - FRANKS, TRENT",REP
0127 CONTENTION MINE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1000,539,460,0.539,0.46,79,0.07900000000000001,"REP - SCHWEIKERT, DAVID",REP
0128 COPPER HILLS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2049,1307,736,0.6378721327476818,0.3591996095656418,571,0.27867252318204006,"REP - SCHWEIKERT, DAVID",REP
0129 COPPERWOOD,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1082,677,NA,0.6256931608133087,NA,274,0.25323475046210725,"REP - FRANKS, TRENT",REP
0130 CORA,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",659,NA,643,NA,0.9757207890743551,627,0.9514415781487102,"DEM - GRIJALVA, RAÚL",DEM
0131 CORBELL,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2961,1113,1840,0.375886524822695,0.6214116852414725,727,0.24552516041877748,"DEM - SINEMA, KYRSTEN",DEM
0132 CORDES,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",534,NA,528,NA,0.9887640449438202,522,0.9775280898876404,"DEM - GRIJALVA, RAÚL",DEM
0133 CORDONIZ,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1296,NA,1243,NA,0.9591049382716049,1190,0.9182098765432098,"DEM - GRIJALVA, RAÚL",DEM
0134 CORDOVA,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",628,216,408,0.34394904458598724,0.6496815286624203,192,0.3057324840764331,"DEM - GALLEGO, RUBEN",DEM
0135 CORONA,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1307,542,762,0.41469013006885996,0.5830145371078806,220,0.16832440703902068,"DEM - SINEMA, KYRSTEN",DEM
0136 CORONADO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2311,950,1355,0.4110774556469061,0.5863262656858503,405,0.17524881003894421,"DEM - SINEMA, KYRSTEN",DEM
0137 CORRINE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2165,1584,NA,0.7316397228637413,NA,1006,0.4646651270207852,"REP - FRANKS, TRENT",REP
0138 WADDELL,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,5255,3929,NA,0.7476688867745005,NA,2633,0.50104662226451,"REP - FRANKS, TRENT",REP
0139 CORTEZ,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",838,355,480,0.4236276849642005,0.5727923627684964,125,0.14916467780429593,"DEM - WILLIAMSON, W. JOHN",DEM
0140 COTTON LANE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2356,1536,NA,0.6519524617996605,NA,734,0.3115449915110357,"REP - FRANKS, TRENT",REP
0141 COTTONWOOD COUNTRY CLUB,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3500,2263,1232,0.6465714285714286,0.352,1031,0.2945714285714286,"REP - BIGGS, ANDY",REP
0142 COUNTRY GABLES,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,803,512,NA,0.6376089663760897,NA,225,0.28019925280199254,"REP - FRANKS, TRENT",REP
0143 COUNTRY MEADOWS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,532,289,NA,0.543233082706767,NA,47,0.08834586466165417,"REP - FRANKS, TRENT",REP
0144 COVINA,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2281,1594,684,0.698816308636563,0.29986847873739586,910,0.3989478298991671,"REP - BIGGS, ANDY",REP
0145 COYOTE BASIN,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1392,840,549,0.603448275862069,0.39439655172413796,291,0.209051724137931,"REP - SCHWEIKERT, DAVID",REP
0146 COYOTE HILLS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2242,1717,NA,0.7658340767172168,NA,1201,0.5356824264049955,"REP - FRANKS, TRENT",REP
0147 COYOTE LAKES,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1473,985,NA,0.6687033265444671,NA,502,0.3408010862186015,"REP - FRANKS, TRENT",REP
0148 CREEDANCE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2771,1961,NA,0.7076867556838686,NA,1159,0.41826055575604476,"REP - FRANKS, TRENT",REP
0149 CREIGHTON,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1858,451,1400,0.24273412271259417,0.7534983853606028,949,0.5107642626480086,"DEM - GALLEGO, RUBEN",DEM
0150 CRESCENT,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,850,645,NA,0.7588235294117647,NA,442,0.52,"REP - FRANKS, TRENT",REP
0151 CRISMON,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3229,1476,1750,0.4571074636110251,0.5419634561783834,274,0.08485599256735826,"DEM - SINEMA, KYRSTEN",DEM
0152 CROCUS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1287,853,427,0.6627816627816627,0.3317793317793318,426,0.33100233100233095,"REP - BIGGS, ANDY",REP
0153 CROSBY,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,872,559,NA,0.6410550458715596,NA,251,0.2878440366972477,"REP - FRANKS, TRENT",REP
0154 CROSSROADS PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3720,2323,1384,0.6244623655913979,0.3720430107526882,939,0.2524193548387097,"REP - BIGGS, ANDY",REP
0155 CRYSTAL GARDENS,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",2299,NA,2182,NA,0.9491083079599826,2065,0.8982166159199652,"DEM - GRIJALVA, RAÚL",DEM
0156 CULLUMBER,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1589,879,701,0.5531780994336061,0.44115796098174953,178,0.11202013845185654,"REP - BIGGS, ANDY",REP
0157 CULVER,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",985,167,813,0.16954314720812183,0.8253807106598985,646,0.6558375634517767,"DEM - GALLEGO, RUBEN",DEM
0158 DAHLIA,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1204,805,NA,0.6686046511627907,NA,411,0.34136212624584716,"REP - FRANKS, TRENT",REP
0159 DAISY,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1280,813,NA,0.63515625,NA,351,0.27421874999999996,"REP - FRANKS, TRENT",REP
0160 DALLAS,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2298,1418,870,0.6170583115752829,0.3785900783289817,548,0.23846823324630118,"REP - BIGGS, ANDY",REP
0161 DANBURY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1934,1249,681,0.6458117890382626,0.3521199586349535,568,0.29369183040330915,"REP - SCHWEIKERT, DAVID",REP
0162 DANYELL,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1782,496,1280,0.2783389450056117,0.7182940516273849,784,0.43995510662177323,"DEM - SINEMA, KYRSTEN",DEM
0163 DARROW,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1341,390,946,0.29082774049217003,0.7054436987322893,556,0.41461595824011926,"DEM - SINEMA, KYRSTEN",DEM
0164 DC RANCH,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",4736,3259,1474,0.6881334459459459,0.3112331081081081,1785,0.37690033783783783,"REP - SCHWEIKERT, DAVID",REP
0165 DEADMAN WASH,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,6476,4880,NA,0.7535515750463249,NA,3314,0.5117356392835083,"REP - FRANKS, TRENT",REP
0166 DEER VALLEY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1920,1287,625,0.6703125,0.3255208333333333,662,0.34479166666666666,"REP - SCHWEIKERT, DAVID",REP
0167 DEERVIEW,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",707,390,313,0.5516265912305516,0.44271570014144274,77,0.10891089108910884,"REP - SCHWEIKERT, DAVID",REP
0168 DEL JOYA,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2526,1684,840,0.6666666666666666,0.332541567695962,844,0.33412509897070464,"REP - SCHWEIKERT, DAVID",REP
0169 DEL RIO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2349,1002,1341,0.42656449553001274,0.5708812260536399,339,0.14431673052362715,"DEM - SINEMA, KYRSTEN",DEM
0170 DESERT BELL,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1985,997,980,0.5022670025188917,0.49370277078085645,17,0.008564231738035222,"REP - SCHWEIKERT, DAVID",REP
0171 DESERT BLOSSOM,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",723,NA,636,NA,0.8796680497925311,549,0.7593360995850622,"DEM - GRIJALVA, RAÚL",DEM
0172 DESERT COVE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1615,743,869,0.460061919504644,0.5380804953560372,126,0.07801857585139321,"DEM - WILLIAMSON, W. JOHN",DEM
0173 DESERT EDGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2510,1458,NA,0.5808764940239044,NA,424,0.16892430278884463,"REP - FRANKS, TRENT",REP
0174 DESERT HARBOR,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3143,2144,NA,0.6821508113267579,NA,1153,0.36684696150174995,"REP - FRANKS, TRENT",REP
0175 DESERT HAVEN,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",9398,6298,3081,0.6701425835284103,0.3278357097254735,3217,0.3423068738029368,"REP - BIGGS, ANDY",REP
0176 DESERT HIGHLANDS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2218,1741,476,0.784941388638413,0.2146077547339946,1265,0.5703336339044184,"REP - SCHWEIKERT, DAVID",REP
0177 DESERT HILLS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2567,2013,NA,0.7841838722243865,NA,1468,0.571873782625633,"REP - FRANKS, TRENT",REP
0178 DESERT MIRAGE,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1731,775,948,0.44771808203350666,0.5476603119584056,173,0.09994222992489893,"DEM - GALLEGO, RUBEN",DEM
0179 DESERT OASIS,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2474,1765,NA,0.7134195634599838,NA,1063,0.4296685529506871,"REP - FRANKS, TRENT",REP
0180 DESERT SAGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,4063,2946,NA,0.7250799901550579,NA,1842,0.45335958651242925,"REP - FRANKS, TRENT",REP
0181 DESERT SKY,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1372,275,1086,0.20043731778425655,0.7915451895043731,811,0.5911078717201166,"DEM - GALLEGO, RUBEN",DEM
0182 DESERT THUNDER,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2752,1608,NA,0.5843023255813954,NA,480,0.17441860465116282,"REP - FRANKS, TRENT",REP
0183 DESERT VISTA,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1345,857,NA,0.6371747211895911,NA,375,0.2788104089219331,"REP - FRANKS, TRENT",REP
0184 DESOTO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1310,560,747,0.42748091603053434,0.5702290076335877,187,0.1427480916030534,"DEM - SINEMA, KYRSTEN",DEM
0185 DESSIE,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1165,NA,1121,NA,0.9622317596566523,1077,0.9244635193133046,"DEM - GRIJALVA, RAÚL",DEM
0186 DEVONSHIRE,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",2431,NA,2292,NA,0.9428218839983545,2153,0.8856437679967091,"DEM - GRIJALVA, RAÚL",DEM
0187 DIABLO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1216,408,804,0.3355263157894737,0.6611842105263158,396,0.32565789473684215,"DEM - SINEMA, KYRSTEN",DEM
0188 DIXILETA,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",4802,3316,1477,0.690545605997501,0.3075801749271137,1839,0.38296543107038733,"REP - SCHWEIKERT, DAVID",REP
0189 DOBBINS RANCH,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",3882,1235,2638,0.31813498196805773,0.6795466254507986,1403,0.36141164348274085,"DEM - GALLEGO, RUBEN",DEM
0190 DOBSON PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1344,776,565,0.5773809523809523,0.42038690476190477,211,0.15699404761904756,"REP - BIGGS, ANDY",REP
0191 DOBSON RANCH,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3634,1556,2073,0.42817831590533845,0.5704457897633461,517,0.1422674738580077,"DEM - SINEMA, KYRSTEN",DEM
0192 DOUBLETREE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2229,1554,670,0.6971736204576043,0.30058322117541497,884,0.39659039928218937,"REP - SCHWEIKERT, DAVID",REP
0193 DOVE VALLEY,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1692,1181,509,0.6979905437352246,0.3008274231678487,672,0.3971631205673759,"REP - SCHWEIKERT, DAVID",REP
0194 DOVER,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1865,754,1105,0.40428954423592495,0.5924932975871313,351,0.18820375335120637,"DEM - SINEMA, KYRSTEN",DEM
0195 DREAMLAND VILLA,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3582,2192,1383,0.6119486320491345,0.3860971524288107,809,0.22585147962032381,"REP - BIGGS, ANDY",REP
0196 DREAMY DRAW,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1426,480,940,0.33660589060308554,0.6591865357643759,460,0.32258064516129037,"DEM - SINEMA, KYRSTEN",DEM
0197 DREYFUS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1935,1168,760,0.6036175710594315,0.39276485788113696,408,0.21085271317829452,"REP - SCHWEIKERT, DAVID",REP
0198 DRIFTWOOD,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2718,1684,1029,0.6195732155997057,0.37858719646799116,655,0.24098601913171452,"REP - BIGGS, ANDY",REP
0199 DUBLIN,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2040,792,1242,0.38823529411764707,0.6088235294117647,450,0.22058823529411759,"DEM - SINEMA, KYRSTEN",DEM
0200 DUKE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1771,721,1041,0.40711462450592883,0.5878035008469791,320,0.18068887634105024,"DEM - SINEMA, KYRSTEN",DEM
0201 DUNBAR,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1064,176,879,0.16541353383458646,0.8261278195488722,703,0.6607142857142857,"DEM - GALLEGO, RUBEN",DEM
0202 DURANGO,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",979,NA,898,NA,0.9172625127681308,817,0.8345250255362615,"DEM - GRIJALVA, RAÚL",DEM
0203 DUSTY TRAIL,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,5093,3873,NA,0.7604555271941881,NA,2674,0.5250343608874926,"REP - FRANKS, TRENT",REP
0204 DWIGHT,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1678,494,1177,0.2943980929678188,0.701430274135876,683,0.40703218116805717,"DEM - SINEMA, KYRSTEN",DEM
0205 DYNAMITE,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2599,1771,825,0.6814159292035398,0.3174297806848788,946,0.36398614851866096,"REP - SCHWEIKERT, DAVID",REP
0206 DYSART,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,722,432,NA,0.5983379501385041,NA,144,0.1994459833795013,"REP - FRANKS, TRENT",REP
0207 EASTRIDGE,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1841,1167,670,0.6338946224877784,0.3639326453014666,497,0.2699619771863118,"REP - BIGGS, ANDY",REP
0208 ECHO,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1020,461,558,0.4519607843137255,0.5470588235294118,97,0.09509803921568633,"DEM - WILLIAMSON, W. JOHN",DEM
0209 EDISON,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1165,166,995,0.1424892703862661,0.8540772532188842,829,0.711587982832618,"DEM - GALLEGO, RUBEN",DEM
0210 EL CARO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2547,873,1662,0.34275618374558303,0.6525323910482921,789,0.30977620730270905,"DEM - SINEMA, KYRSTEN",DEM
0211 EL DOMINGO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1645,569,1074,0.3458966565349544,0.652887537993921,505,0.3069908814589666,"DEM - SINEMA, KYRSTEN",DEM
0212 EL MIRAGE,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2217,1153,NA,0.5200721695985566,NA,113,0.05096977898060445,"REP - FRANKS, TRENT",REP
0213 ELLSWORTH PARK,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1227,638,584,0.5199674001629991,0.4759576202118989,54,0.044009779951100225,"REP - GILES, DAVE",REP
0214 ELWOOD,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",2138,491,1643,0.2296538821328344,0.7684752104770813,1152,0.5388213283442469,"DEM - GALLEGO, RUBEN",DEM
0215 EMERALD,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1780,1254,NA,0.7044943820224719,NA,734,0.4123595505617978,"REP - FRANKS, TRENT",REP
0216 ENCANTO,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",2203,517,1678,0.23467998184294145,0.7616886064457558,1161,0.5270086246028143,"DEM - GALLEGO, RUBEN",DEM
0217 ENID PARK,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2426,1567,854,0.645919208573784,0.3520197856553998,713,0.2938994229183842,"REP - BIGGS, ANDY",REP
0218 ESCALANTE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1932,488,1432,0.2525879917184265,0.7412008281573499,944,0.4886128364389234,"DEM - SINEMA, KYRSTEN",DEM
0219 ESCOBAR,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",937,473,461,0.5048025613660619,0.4919957310565635,12,0.012806830309498418,"REP - SCHWEIKERT, DAVID",REP
0220 ESCONDIDO,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3751,2295,1446,0.6118368435083977,0.3854972007464676,849,0.22633964276193014,"REP - BIGGS, ANDY",REP
0221 ESQUIRE,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2420,804,1605,0.3322314049586777,0.6632231404958677,801,0.33099173553719,"DEM - SINEMA, KYRSTEN",DEM
0222 ESTRELLA FOOTHILLS,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",1916,NA,1744,NA,0.9102296450939458,1572,0.8204592901878915,"DEM - GRIJALVA, RAÚL",DEM
0223 EVANS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1200,732,464,0.61,0.38666666666666666,268,0.22333333333333333,"REP - SCHWEIKERT, DAVID",REP
0224 FAIRWAY,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1600,745,850,0.465625,0.53125,105,0.06562499999999999,"DEM - SINEMA, KYRSTEN",DEM
0225 FALCON HILL,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",3858,2594,1251,0.6723691031622603,0.32426127527216175,1343,0.34810782789009853,"REP - BIGGS, ANDY",REP
0226 FENIMORE,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2176,1569,596,0.7210477941176471,0.27389705882352944,973,0.44715073529411764,"REP - BIGGS, ANDY",REP
0227 FESTIVAL,US Rep Dst CD 4,"REP - GOSAR, PAUL","DEM - WEISSER, MIKEL",2697,1800,882,0.6674082313681868,0.3270300333704116,918,0.34037819799777524,"REP - GOSAR, PAUL",REP
0228 FIESTA RANCH,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2614,1466,1134,0.5608263198163733,0.4338179035960214,332,0.12700841622035192,"REP - BIGGS, ANDY",REP
0229 FOLLEY,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",3767,1586,2178,0.4210246880807008,0.5781789222192726,592,0.15715423413857177,"DEM - SINEMA, KYRSTEN",DEM
0230 FOOTHILLS,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",4511,2321,2181,0.5145200620704944,0.48348481489691864,140,0.031035247173575753,"REP - GILES, DAVE",REP
0231 FORT MCDOWELL,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",232,84,148,0.3620689655172414,0.6379310344827587,64,0.2758620689655173,"DEM - WILLIAMSON, W. JOHN",DEM
0232 FOUNTAIN HILLS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",2078,1445,632,0.6953801732435033,0.3041385948026949,813,0.3912415784408084,"REP - SCHWEIKERT, DAVID",REP
0233 FOUR PEAKS,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",3153,2035,1109,0.6454170631144941,0.35172851252775134,926,0.29368855058674276,"REP - SCHWEIKERT, DAVID",REP
0234 FOX CROSSING,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2519,1372,1144,0.5446605795950774,0.45414847161572053,228,0.09051210797935688,"REP - BIGGS, ANDY",REP
0235 FOXWOOD,US Rep Dst CD 6,"REP - SCHWEIKERT, DAVID","DEM - WILLIAMSON, W. JOHN",1372,856,510,0.6239067055393586,0.3717201166180758,346,0.25218658892128276,"REP - SCHWEIKERT, DAVID",REP
0236 FREMONT,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1677,1129,544,0.6732259988073942,0.32438878950506855,585,0.34883720930232565,"REP - BIGGS, ANDY",REP
0237 FRONTIER,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,3654,2659,NA,0.7276956759715381,NA,1680,0.45977011494252873,"REP - FRANKS, TRENT",REP
0238 FULTON RANCH,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",4890,3008,1875,0.6151329243353784,0.3834355828220859,1133,0.23169734151329247,"REP - BIGGS, ANDY",REP
0239 GALVESTON,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",4142,1698,2438,0.40994688556253017,0.5886045388701111,740,0.17865765330758093,"DEM - SINEMA, KYRSTEN",DEM
0240 GARDEN GROVES,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1810,647,1160,0.3574585635359116,0.6408839779005525,513,0.2834254143646409,"DEM - GALLEGO, RUBEN",DEM
0241 GARDENS,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",663,168,493,0.25339366515837103,0.7435897435897436,325,0.4901960784313726,"DEM - GALLEGO, RUBEN",DEM
0242 GATEWAY,US Rep Dst CD 7,"REP - NUNEZ, EVE","DEM - GALLEGO, RUBEN",1606,245,1359,0.15255292652552926,0.8462017434620175,1114,0.6936488169364883,"DEM - GALLEGO, RUBEN",DEM
0243 GAVILAN PEAK,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,2357,1706,NA,0.7238014425116673,NA,1067,0.45269410267288923,"REP - FRANKS, TRENT",REP
0244 GEMINI,US Rep Dst CD 8,"REP - FRANKS, TRENT",NA,1924,1198,NA,0.6226611226611226,NA,481,0.24999999999999994,"REP - FRANKS, TRENT",REP
0245 GENE AUTRY,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",1674,1186,484,0.7084826762246117,0.2891278375149343,702,0.4193548387096774,"REP - BIGGS, ANDY",REP
0246 GERMANN,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",4460,2407,2040,0.5396860986547085,0.45739910313901344,367,0.08228699551569507,"REP - BIGGS, ANDY",REP
0247 GERONIMO,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",1108,474,633,0.427797833935018,0.5712996389891697,159,0.14350180505415167,"DEM - SINEMA, KYRSTEN",DEM
0248 GILA,US Rep Dst CD 9,"REP - GILES, DAVE","DEM - SINEMA, KYRSTEN",2524,1044,1476,0.41362916006339145,0.5847860538827259,432,0.1711568938193344,"DEM - SINEMA, KYRSTEN",DEM
0249 GILA BEND,US Rep Dst CD 3,NA,"DEM - GRIJALVA, RAÚL",284,NA,277,NA,0.9753521126760564,270,0.9507042253521127,"DEM - GRIJALVA, RAÚL",DEM
0250 GILBERT,US Rep Dst CD 5,"REP - BIGGS, ANDY","DEM - FUENTES, TALIA",2011,1230,776,0.6116360019890602,0.38587767279960217,454,0.22575832918945804,"REP - BIGGS, ANDY",REP
