PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
023 APACHE WELLS,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",3106,2079,1023,0.6693496458467483,0.3293625241468126,1056,0.33998712169993567,"REP - SALMON, MATT",REP
024 APPLEBY,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2457,1616,839,0.6577126577126577,0.34147334147334146,777,0.3162393162393163,"REP - SALMON, MATT",REP
025 ARBOLEDA,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2702,2096,598,0.7757216876387861,0.22131754256106587,1498,0.5544041450777203,"REP - SALMON, MATT",REP
026 ARCADIA,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",2070,902,1043,0.4357487922705314,0.503864734299517,141,0.06811594202898552,"DEM - SINEMA, KYRSTEN",DEM
027 ARDMORE,US Rep Dst 7,NA,"DEM - PASTOR, ED",3719,NA,3012,NA,0.8098951331002958,2320,0.6238236084969078,"DEM - PASTOR, ED",DEM
028 ARLINGTON,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",120,86,26,0.7166666666666667,0.21666666666666667,60,0.5,"REP - SAUCEDO MERCER, GABRIELA",REP
029 ARROWHEAD RANCH,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1302,871,419,0.6689708141321045,0.32181259600614437,452,0.3471582181259601,"REP - FRANKS, TRENT",REP
030 ARTESIAN,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1788,1090,695,0.6096196868008948,0.38870246085011184,395,0.220917225950783,"REP - SALMON, MATT",REP
031 ASTER,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1707,1124,494,0.658465143526655,0.28939660222612773,630,0.36906854130052724,"REP - SCHWEIKERT, DAVID",REP
032 ATHENS,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1423,890,505,0.6254392129304287,0.35488404778636684,385,0.27055516514406186,"REP - FRANKS, TRENT",REP
033 AUGUSTA,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",699,310,328,0.4434907010014306,0.46924177396280403,18,0.02575107296137341,"DEM - JETTE, MATT",DEM
034 AVIANO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2201,1443,684,0.6556110858700591,0.31076783280327125,759,0.34484325306678787,"REP - SCHWEIKERT, DAVID",REP
035 AVONDALE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",748,180,527,0.24064171122994651,0.7045454545454546,347,0.4639037433155081,"DEM - GRIJALVA, RAÚL M.",DEM
036 AZTEC SPRINGS,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2445,1473,971,0.6024539877300613,0.3971370143149284,502,0.2053169734151329,"REP - SALMON, MATT",REP
037 BALBOA,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",2353,914,1269,0.38844028899277516,0.5393115172120697,355,0.15087122821929455,"DEM - SINEMA, KYRSTEN",DEM
038 BALSZ,US Rep Dst 7,NA,"DEM - PASTOR, ED",1548,NA,1272,NA,0.8217054263565892,1006,0.6498708010335917,"DEM - PASTOR, ED",DEM
039 BARBADOS,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1302,840,459,0.6451612903225806,0.35253456221198154,381,0.2926267281105991,"REP - SALMON, MATT",REP
040 BARNES,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1530,737,706,0.48169934640522877,0.46143790849673205,31,0.020261437908496716,"REP - PARKER, VERNON B.",REP
041 BAYSHORE,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2495,1549,944,0.6208416833667335,0.37835671342685373,605,0.24248496993987978,"REP - SALMON, MATT",REP
042 BEARDSLEY,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",3391,2326,1033,0.6859333529932173,0.30462990268357415,1293,0.3813034503096432,"REP - FRANKS, TRENT",REP
043 BERYL,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1172,681,471,0.5810580204778157,0.40187713310580203,210,0.1791808873720137,"REP - FRANKS, TRENT",REP
044 BETHANY,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1245,651,534,0.5228915662650603,0.42891566265060244,117,0.09397590361445785,"REP - PARKER, VERNON B.",REP
045 BETHANY PARK,US Rep Dst 7,NA,"DEM - PASTOR, ED",392,NA,299,NA,0.7627551020408163,207,0.5280612244897959,"DEM - PASTOR, ED",DEM
046 BETHUNE,US Rep Dst 7,NA,"DEM - PASTOR, ED",706,NA,644,NA,0.9121813031161473,584,0.8271954674220963,"DEM - PASTOR, ED",DEM
047 BILTMORE,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1815,964,783,0.531129476584022,0.43140495867768597,181,0.09972451790633602,"REP - PARKER, VERNON B.",REP
048 BISCUIT FLAT,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1461,981,452,0.6714579055441479,0.30937713894592744,529,0.3620807665982204,"REP - FRANKS, TRENT",REP
049 BLACK CANYON,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2383,993,1178,0.4167016365925304,0.4943348720100713,185,0.07763323541754091,"DEM - JETTE, MATT",DEM
050 BLACK GOLD,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",2137,1395,716,0.6527842770238652,0.33504913430042116,679,0.31773514272344405,"REP - FRANKS, TRENT",REP
051 BLACKHAWK,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1716,924,633,0.5384615384615384,0.3688811188811189,291,0.16958041958041953,"REP - SCHWEIKERT, DAVID",REP
052 BLOOM,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1309,804,503,0.6142093200916731,0.3842627960275019,301,0.22994652406417115,"REP - SALMON, MATT",REP
053 BLUE SKY,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",823,548,262,0.6658566221142163,0.3183475091130012,286,0.34750911300121506,"REP - FRANKS, TRENT",REP
054 BLUEBIRD,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2897,1471,1173,0.5077666551605109,0.40490162236796684,298,0.10286503279254405,"REP - SCHWEIKERT, DAVID",REP
055 BLUEFIELD,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1907,1087,656,0.5700052438384898,0.34399580492920817,431,0.22600943890928166,"REP - SCHWEIKERT, DAVID",REP
056 BONANZA,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1357,899,445,0.6624907885040531,0.32792925571112747,454,0.3345615327929256,"REP - FRANKS, TRENT",REP
057 BONSALL PARK,US Rep Dst 7,NA,"DEM - PASTOR, ED",303,NA,245,NA,0.8085808580858086,189,0.6237623762376238,"DEM - PASTOR, ED",DEM
058 BREWER,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",2056,1359,658,0.6609922178988327,0.32003891050583655,701,0.3409533073929961,"REP - FRANKS, TRENT",REP
059 BRONCO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2585,1854,652,0.7172147001934236,0.25222437137330755,1202,0.46499032882011604,"REP - SCHWEIKERT, DAVID",REP
060 BROOKS FARM,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",3904,2807,1094,0.7190061475409836,0.2802254098360656,1713,0.438780737704918,"REP - SALMON, MATT",REP
061 BUCKEYE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",775,384,329,0.49548387096774194,0.42451612903225805,55,0.07096774193548389,"REP - SAUCEDO MERCER, GABRIELA",REP
062 BUCKLEY,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1417,586,678,0.4135497529992943,0.4784756527875794,92,0.06492589978828511,"DEM - SINEMA, KYRSTEN",DEM
063 BUFFALO RIDGE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2253,1263,831,0.5605858854860186,0.36884154460719043,432,0.1917443408788282,"REP - SCHWEIKERT, DAVID",REP
064 BULLARD,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",71,43,27,0.6056338028169014,0.38028169014084506,16,0.22535211267605632,"REP - SAUCEDO MERCER, GABRIELA",REP
065 BULLMOOSE,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1410,781,542,0.5539007092198581,0.3843971631205674,239,0.16950354609929075,"REP - PARKER, VERNON B.",REP
066 BUNKER PEAK,US Rep Dst 4,"REP - GOSAR, PAUL","DEM - ROBINSON, JOHNNIE",207,97,87,0.46859903381642515,0.42028985507246375,10,0.0483091787439614,"REP - GOSAR, PAUL",REP
067 BURGESS,US Rep Dst 7,NA,"DEM - PASTOR, ED",1025,NA,864,NA,0.8429268292682927,705,0.6878048780487804,"DEM - PASTOR, ED",DEM
068 BUTLER,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",3203,1644,1489,0.5132688104901655,0.46487667811426786,155,0.04839213237589762,"REP - FRANKS, TRENT",REP
069 CACTUS GLEN,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2004,1363,579,0.6801397205588823,0.28892215568862273,784,0.39121756487025955,"REP - SCHWEIKERT, DAVID",REP
070 CAIRO,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1920,724,1070,0.3770833333333333,0.5572916666666666,346,0.1802083333333333,"DEM - SINEMA, KYRSTEN",DEM
071 CALAVAR,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",944,523,397,0.5540254237288136,0.4205508474576271,126,0.13347457627118647,"REP - FRANKS, TRENT",REP
072 CALAVEROS,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1190,649,490,0.5453781512605042,0.4117647058823529,159,0.13361344537815123,"REP - SCHWEIKERT, DAVID",REP
073 CALYPSO,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1905,1250,655,0.6561679790026247,0.3438320209973753,595,0.3123359580052494,"REP - SALMON, MATT",REP
074 CAMBRIDGE,US Rep Dst 7,NA,"DEM - PASTOR, ED",171,NA,154,NA,0.9005847953216374,137,0.8011695906432748,"DEM - PASTOR, ED",DEM
075 CAMELOT,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",2455,1335,1018,0.5437881873727087,0.4146639511201629,317,0.12912423625254582,"REP - PARKER, VERNON B.",REP
076 CAMEO,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",2228,1436,764,0.644524236983842,0.34290843806104127,672,0.3016157989228007,"REP - FRANKS, TRENT",REP
077 CAMPBELL,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2469,1855,611,0.7513163223977318,0.24746861077359256,1244,0.5038477116241393,"REP - SALMON, MATT",REP
078 CAMPBELL PARK,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",827,400,379,0.4836759371221282,0.45828295042321643,21,0.025392986698911768,"REP - PARKER, VERNON B.",REP
079 CANDLELIGHT,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",3454,2658,793,0.7695425593514765,0.2295888824551245,1865,0.539953676896352,"REP - SALMON, MATT",REP
080 CANTERBURY,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2077,1183,787,0.5695714973519499,0.3789118921521425,396,0.1906596051998074,"REP - SCHWEIKERT, DAVID",REP
081 CANYON,US Rep Dst 4,"REP - GOSAR, PAUL","DEM - ROBINSON, JOHNNIE",168,133,30,0.7916666666666666,0.17857142857142858,103,0.613095238095238,"REP - GOSAR, PAUL",REP
082 CAPITOL SCHOOL,US Rep Dst 7,NA,"DEM - PASTOR, ED",937,NA,724,NA,0.7726787620064034,515,0.5496264674493063,"DEM - PASTOR, ED",DEM
083 CARDINAL,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",2295,1219,990,0.5311546840958605,0.43137254901960786,229,0.09978213507625266,"REP - PARKER, VERNON B.",REP
084 CAREFREE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2263,1601,570,0.7074679628811312,0.25187803800265135,1031,0.4555899248784799,"REP - SCHWEIKERT, DAVID",REP
085 CARL,US Rep Dst 7,NA,"DEM - PASTOR, ED",1424,NA,1157,NA,0.8125,894,0.627808988764045,"DEM - PASTOR, ED",DEM
086 CARLA VISTA,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1490,639,709,0.42885906040268457,0.47583892617449663,70,0.04697986577181207,"DEM - SINEMA, KYRSTEN",DEM
087 CAROL ANN,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",2367,1438,870,0.6075200675961132,0.36755386565272496,568,0.23996620194338825,"REP - FRANKS, TRENT",REP
088 CARON,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1647,930,677,0.5646630236794171,0.41105039465695203,253,0.15361262902246509,"REP - FRANKS, TRENT",REP
089 CARRIAGE LANE,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1880,834,871,0.44361702127659575,0.4632978723404255,37,0.019680851063829774,"DEM - SINEMA, KYRSTEN",DEM
090 CARVER,US Rep Dst 7,NA,"DEM - PASTOR, ED",1640,NA,1215,NA,0.7408536585365854,794,0.4841463414634146,"DEM - PASTOR, ED",DEM
091 CASHION,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",2299,622,1566,0.27055241409308395,0.6811657242279252,944,0.41061331013484126,"DEM - GRIJALVA, RAÚL M.",DEM
092 CATAMARAN,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1990,1441,547,0.7241206030150754,0.2748743718592965,894,0.44924623115577894,"REP - SALMON, MATT",REP
093 CAVE BUTTES,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2772,1736,891,0.6262626262626263,0.32142857142857145,845,0.30483405483405485,"REP - SCHWEIKERT, DAVID",REP
094 CAVE CREEK,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2813,1913,746,0.6800568787771063,0.26519729825808747,1167,0.41485958051901883,"REP - SCHWEIKERT, DAVID",REP
095 CELAYA,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1827,613,1071,0.3355227148330597,0.5862068965517241,458,0.2506841817186644,"DEM - SINEMA, KYRSTEN",DEM
096 CENTENNIAL,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1104,600,419,0.5434782608695652,0.3795289855072464,181,0.1639492753623188,"REP - PARKER, VERNON B.",REP
097 CENTRAL HIGH,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1409,367,939,0.2604684173172463,0.6664300922640171,572,0.40596167494677077,"DEM - SINEMA, KYRSTEN",DEM
098 CHALLENGER,US Rep Dst 7,NA,"DEM - PASTOR, ED",1007,NA,803,NA,0.7974180734856008,607,0.602780536246276,"DEM - PASTOR, ED",DEM
099 CHANDLER HEIGHTS,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2992,2045,944,0.6834893048128342,0.3155080213903743,1101,0.3679812834224599,"REP - SALMON, MATT",REP
100 CHAVEZ,US Rep Dst 7,NA,"DEM - PASTOR, ED",611,NA,561,NA,0.9181669394435352,512,0.8379705400981997,"DEM - PASTOR, ED",DEM
101 CHENEY,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2509,1884,546,0.7508967716221602,0.21761658031088082,1338,0.5332801913112794,"REP - SCHWEIKERT, DAVID",REP
102 CHILTON,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1066,438,535,0.41088180112570355,0.50187617260788,97,0.09099437148217643,"DEM - SINEMA, KYRSTEN",DEM
103 CHOLLA,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1951,911,867,0.46694003075345974,0.4443874935930292,44,0.02255253716043054,"REP - SCHWEIKERT, DAVID",REP
104 CHRISTY,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1006,585,400,0.5815109343936382,0.3976143141153082,185,0.18389662027833004,"REP - FRANKS, TRENT",REP
105 CIELO,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2503,1622,800,0.6480223731522173,0.31961646024770274,822,0.3284059129045146,"REP - SCHWEIKERT, DAVID",REP
106 CIELO GRANDE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1588,946,538,0.5957178841309824,0.33879093198992444,408,0.25692695214105793,"REP - SCHWEIKERT, DAVID",REP
107 CITRUS,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1614,625,896,0.3872366790582404,0.5551425030978935,271,0.1679058240396531,"DEM - SINEMA, KYRSTEN",DEM
108 CITRUS GARDENS,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1759,990,766,0.5628197839681637,0.43547470153496304,224,0.12734508243320064,"REP - SALMON, MATT",REP
109 CITRUS GROVES,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2074,1235,838,0.5954676952748312,0.40405014464802314,397,0.1914175506268081,"REP - SALMON, MATT",REP
110 CLEARVIEW,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",2438,1489,825,0.610746513535685,0.3383921246923708,664,0.2723543888433142,"REP - SCHWEIKERT, DAVID",REP
111 CLEARWATER,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",953,668,254,0.7009443861490031,0.26652675760755506,414,0.43441762854144805,"REP - SCHWEIKERT, DAVID",REP
112 CLIFFVIEW,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",942,430,460,0.4564755838641189,0.4883227176220807,30,0.031847133757961776,"DEM - SINEMA, KYRSTEN",DEM
113 CLOUD,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1910,1330,580,0.6963350785340314,0.3036649214659686,750,0.39267015706806285,"REP - SALMON, MATT",REP
114 CLOVER,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",651,352,256,0.5407066052227343,0.3932411674347158,96,0.14746543778801846,"REP - PARKER, VERNON B.",REP
115 CLUB WEST,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",3416,1835,1424,0.5371779859484778,0.4168618266978923,411,0.12031615925058547,"REP - PARKER, VERNON B.",REP
116 COCOPAH,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1308,879,362,0.6720183486238532,0.27675840978593275,517,0.3952599388379205,"REP - SCHWEIKERT, DAVID",REP
117 COLDWATER RIDGE,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",1285,403,819,0.31361867704280155,0.6373540856031128,416,0.32373540856031124,"DEM - GRIJALVA, RAÚL M.",DEM
118 COLONIA,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",3230,1930,1295,0.5975232198142415,0.40092879256965946,635,0.19659442724458204,"REP - SALMON, MATT",REP
119 COLONNADE,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1995,812,1082,0.4070175438596491,0.5423558897243108,270,0.1353383458646617,"DEM - SINEMA, KYRSTEN",DEM
120 COLTER,US Rep Dst 7,NA,"DEM - PASTOR, ED",724,NA,565,NA,0.7803867403314917,409,0.5649171270718232,"DEM - PASTOR, ED",DEM
121 COMET,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",2104,1247,813,0.592680608365019,0.38640684410646386,434,0.20627376425855515,"REP - FRANKS, TRENT",REP
122 COMMONWEALTH,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1019,351,560,0.34445534838076547,0.549558390578999,209,0.20510304219823355,"DEM - SINEMA, KYRSTEN",DEM
123 COMPADRE,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",2996,1904,1091,0.6355140186915887,0.36415220293724965,813,0.2713618157543391,"REP - SALMON, MATT",REP
124 COMSTOCK,US Rep Dst 9,"REP - PARKER, VERNON B.","DEM - SINEMA, KYRSTEN",1308,707,504,0.540519877675841,0.3853211009174312,203,0.15519877675840976,"REP - PARKER, VERNON B.",REP
125 CONCORD,US Rep Dst 5,"REP - SALMON, MATT","DEM - MORGAN, SPENCER",1225,690,531,0.563265306122449,0.433469387755102,159,0.12979591836734694,"REP - SALMON, MATT",REP
126 CONQUISTADOR,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1003,675,312,0.6729810568295115,0.31106679960119643,363,0.36191425722831505,"REP - FRANKS, TRENT",REP
127 CONTENTION MINE,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",907,450,390,0.4961411245865491,0.42998897464167585,60,0.06615214994487323,"REP - SCHWEIKERT, DAVID",REP
128 COPPER HILLS,US Rep Dst 6,"REP - SCHWEIKERT, DAVID","DEM - JETTE, MATT",1977,1271,619,0.642893272635306,0.3131006575619626,652,0.32979261507334345,"REP - SCHWEIKERT, DAVID",REP
129 COPPERWOOD,US Rep Dst 8,"REP - FRANKS, TRENT","DEM - SCHARER, GENE",1002,564,419,0.562874251497006,0.4181636726546906,145,0.14471057884231536,"REP - FRANKS, TRENT",REP
130 CORA,US Rep Dst 3,"REP - SAUCEDO MERCER, GABRIELA","DEM - GRIJALVA, RAÚL M.",666,155,469,0.23273273273273273,0.7042042042042042,314,0.4714714714714714,"DEM - GRIJALVA, RAÚL M.",DEM
