PRECINCT_NAME,CONTEST_FULL_NAME,CANDIDATE_FULL_NAME_REP,CANDIDATE_FULL_NAME_DEM,CONTEST_TOTAL,TOTAL_REP,TOTAL_DEM,TOTAL_PCT_REP,TOTAL_PCT_DEM,MARGIN,MARGIN_PCT,WINNER,WINNING_PARTY
0493 PEE-POSH,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",129,38,88,0.29457364341085274,0.6821705426356589,50,0.38759689922480617,"DEM - GARCIA, DAVID",DEM
0494 PEGASUS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1578,1047,504,0.6634980988593155,0.3193916349809886,543,0.34410646387832694,"REP - DUCEY, DOUG",REP
0495 PENA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1276,331,914,0.25940438871473354,0.7163009404388715,583,0.45689655172413796,"DEM - GARCIA, DAVID",DEM
0496 PENNY LANE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",601,233,344,0.3876871880199667,0.5723793677204659,111,0.18469217970049923,"DEM - GARCIA, DAVID",DEM
0497 PEORIA HEIGHTS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1295,607,643,0.46872586872586874,0.4965250965250965,36,0.027799227799227777,"DEM - GARCIA, DAVID",DEM
0498 PEPPERWOOD,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1738,560,1105,0.3222094361334868,0.6357882623705409,545,0.3135788262370541,"DEM - GARCIA, DAVID",DEM
0499 PERRY PARK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1211,376,804,0.3104872006606111,0.6639141205615194,428,0.35342691990090835,"DEM - GARCIA, DAVID",DEM
0500 PHELPS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1507,970,498,0.643662906436629,0.33045786330457866,472,0.3132050431320504,"REP - DUCEY, DOUG",REP
0501 PICADILLY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1655,861,774,0.5202416918429003,0.4676737160120846,87,0.05256797583081568,"REP - DUCEY, DOUG",REP
0502 PIERCE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1196,437,722,0.36538461538461536,0.6036789297658863,285,0.23829431438127097,"DEM - GARCIA, DAVID",DEM
0503 PILGRIM,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2960,1827,1051,0.6172297297297298,0.3550675675675676,776,0.2621621621621622,"REP - DUCEY, DOUG",REP
0504 PIMA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2003,1060,912,0.5292061907139292,0.455317024463305,148,0.07388916625062414,"REP - DUCEY, DOUG",REP
0505 PINE VALLEY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2353,1522,802,0.6468338291542711,0.3408414789630259,720,0.3059923501912452,"REP - DUCEY, DOUG",REP
0506 PINNACLE PEAK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",5287,3938,1317,0.7448458483071685,0.2491015698884055,2621,0.495744278418763,"REP - DUCEY, DOUG",REP
0507 PINNACLE WEST,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2121,1436,666,0.6770391324846771,0.314002828854314,770,0.36303630363036304,"REP - DUCEY, DOUG",REP
0508 PINON,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2720,1434,1215,0.5272058823529412,0.44669117647058826,219,0.08051470588235293,"REP - DUCEY, DOUG",REP
0509 PINTO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2468,1461,983,0.5919773095623987,0.39829821717990277,478,0.19367909238249592,"REP - DUCEY, DOUG",REP
0510 PIONEER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1228,778,431,0.6335504885993485,0.3509771986970684,347,0.2825732899022801,"REP - DUCEY, DOUG",REP
0511 POCO BUENO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2314,1406,870,0.6076058772687987,0.3759723422644771,536,0.23163353500432154,"REP - DUCEY, DOUG",REP
0512 POINCIANA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1819,1292,488,0.7102803738317757,0.2682792743265531,804,0.4420010995052226,"REP - DUCEY, DOUG",REP
0513 POINSETTIA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",727,407,311,0.5598349381017882,0.42778541953232463,96,0.13204951856946356,"REP - DUCEY, DOUG",REP
0514 PONDEROSA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1098,577,485,0.5255009107468124,0.44171220400728595,92,0.08378870673952643,"REP - DUCEY, DOUG",REP
0515 PORT ROYALE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1469,721,707,0.49081007488087136,0.48127978216473793,14,0.009530292716133426,"REP - DUCEY, DOUG",REP
0516 PORTER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1573,967,558,0.6147488874761602,0.3547361729179911,409,0.2600127145581691,"REP - DUCEY, DOUG",REP
0517 PORTOBELLO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2850,1848,957,0.6484210526315789,0.3357894736842105,891,0.31263157894736837,"REP - DUCEY, DOUG",REP
0518 POWER RANCH,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3333,2024,1255,0.6072607260726073,0.3765376537653765,769,0.23072307230723077,"REP - DUCEY, DOUG",REP
0519 PUEBLO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2645,1170,1411,0.44234404536862004,0.5334593572778829,241,0.09111531190926281,"DEM - GARCIA, DAVID",DEM
0520 PURPLE SAGE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2168,1087,1006,0.5013837638376384,0.4640221402214022,81,0.037361623616236184,"REP - DUCEY, DOUG",REP
0521 PYRAMID PEAK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",5538,3637,1811,0.6567352834958469,0.32701336222462984,1826,0.329721921271217,"REP - DUCEY, DOUG",REP
0522 QUAIL RUN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3537,1991,1467,0.5629064178682499,0.41475826972010177,524,0.14814814814814814,"REP - DUCEY, DOUG",REP
0523 QUEEN CREEK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2419,1801,571,0.7445225299710624,0.236047953699876,1230,0.5084745762711864,"REP - DUCEY, DOUG",REP
0524 RAINBOW VALLEY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1081,728,320,0.6734505087881592,0.2960222016651249,408,0.37742830712303427,"REP - DUCEY, DOUG",REP
0525 RANCHO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2498,898,1550,0.35948759007205766,0.6204963971176941,652,0.26100880704563645,"DEM - GARCIA, DAVID",DEM
0526 RANCHO MIRAGE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2625,1315,1213,0.5009523809523809,0.4620952380952381,102,0.03885714285714281,"REP - DUCEY, DOUG",REP
0527 RANCHO PALOMA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2198,1508,668,0.6860782529572339,0.3039126478616925,840,0.3821656050955414,"REP - DUCEY, DOUG",REP
0528 READE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",849,308,507,0.3627797408716137,0.5971731448763251,199,0.23439340400471143,"DEM - GARCIA, DAVID",DEM
0529 RED MOUNTAIN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2712,1769,891,0.6522861356932154,0.32853982300884954,878,0.3237463126843658,"REP - DUCEY, DOUG",REP
0530 REDDEN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1277,551,685,0.4314800313234142,0.5364134690681285,134,0.10493343774471425,"DEM - GARCIA, DAVID",DEM
0531 REDWING,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2170,1110,1019,0.511520737327189,0.4695852534562212,91,0.04193548387096774,"REP - DUCEY, DOUG",REP
0532 REED PARK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",857,394,426,0.4597432905484247,0.4970828471411902,32,0.0373395565927655,"DEM - GARCIA, DAVID",DEM
0533 REEMS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3688,2205,1380,0.597885032537961,0.37418655097613884,825,0.22369848156182215,"REP - DUCEY, DOUG",REP
0534 RHODES,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",968,534,411,0.5516528925619835,0.42458677685950413,123,0.12706611570247933,"REP - DUCEY, DOUG",REP
0535 RIATA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1488,861,583,0.5786290322580645,0.3918010752688172,278,0.1868279569892473,"REP - DUCEY, DOUG",REP
0536 RIMROCK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1980,1385,559,0.6994949494949495,0.2823232323232323,826,0.4171717171717172,"REP - DUCEY, DOUG",REP
0537 RIO MONTANA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1871,1216,642,0.649919828968466,0.34313201496525925,574,0.30678781400320676,"REP - DUCEY, DOUG",REP
0538 RIO PASEO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1814,1071,711,0.5904079382579934,0.39195148842337374,360,0.19845644983461969,"REP - DUCEY, DOUG",REP
0539 RIO SALADO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1973,511,1420,0.25899645210339584,0.7197161682716675,909,0.4607197161682717,"DEM - GARCIA, DAVID",DEM
0540 RIO VERDE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3454,2705,713,0.7831499710480602,0.2064273306311523,1992,0.5767226404169079,"REP - DUCEY, DOUG",REP
0541 RITTENHOUSE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3723,2693,967,0.723341391351061,0.25973677142089713,1726,0.4636046199301639,"REP - DUCEY, DOUG",REP
0542 RIVERSIDE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1552,365,1134,0.23518041237113402,0.7306701030927835,769,0.49548969072164945,"DEM - GARCIA, DAVID",DEM
0543 RIVERVIEW,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1923,910,945,0.47321892875715027,0.4914196567862715,35,0.018200728029121205,"DEM - GARCIA, DAVID",DEM
0544 RIVIERA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1124,684,399,0.608540925266904,0.35498220640569395,285,0.25355871886121,"REP - DUCEY, DOUG",REP
0545 ROADRUNNER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",727,171,528,0.23521320495185694,0.7262723521320495,357,0.4910591471801926,"DEM - GARCIA, DAVID",DEM
0546 ROCKLEDGE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3036,1686,1312,0.5553359683794467,0.4321475625823452,374,0.12318840579710144,"REP - DUCEY, DOUG",REP
0547 ROCKWOOD,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",812,411,380,0.5061576354679803,0.46798029556650245,31,0.03817733990147787,"REP - DUCEY, DOUG",REP
0548 ROESER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2193,585,1527,0.2667578659370725,0.6963064295485636,942,0.4295485636114911,"DEM - GARCIA, DAVID",DEM
0549 ROLLING HILLS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1809,675,1086,0.373134328358209,0.6003316749585407,411,0.2271973466003317,"DEM - GARCIA, DAVID",DEM
0550 ROMA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2378,718,1587,0.30193439865433136,0.667367535744323,869,0.3654331370899916,"DEM - GARCIA, DAVID",DEM
0551 ROSE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2924,1613,1196,0.551641586867305,0.40902872777017785,417,0.14261285909712718,"REP - DUCEY, DOUG",REP
0552 ROSE GARDEN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1079,579,466,0.5366079703429101,0.4318813716404078,113,0.10472659870250228,"REP - DUCEY, DOUG",REP
0553 ROTARY PARK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2589,1136,1412,0.4387794515256856,0.5453843182696022,276,0.10660486674391662,"DEM - GARCIA, DAVID",DEM
0554 ROVEY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1793,773,984,0.43112102621305076,0.5488008923591746,211,0.11767986614612386,"DEM - GARCIA, DAVID",DEM
0555 ROYAL OAK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1978,1310,613,0.6622851365015167,0.30990899898887764,697,0.352376137512639,"REP - DUCEY, DOUG",REP
0556 RUBY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2886,1019,1783,0.3530838530838531,0.6178101178101179,764,0.26472626472626476,"DEM - GARCIA, DAVID",DEM
0557 SADDLE RIDGE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2772,2066,645,0.7453102453102453,0.2326839826839827,1421,0.5126262626262625,"REP - DUCEY, DOUG",REP
0558 SAGEBRUSH,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",4055,2704,1288,0.6668310727496918,0.31763255240443894,1416,0.34919852034525284,"REP - DUCEY, DOUG",REP
0559 SAGUARO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2775,1978,768,0.7127927927927928,0.27675675675675676,1210,0.4360360360360361,"REP - DUCEY, DOUG",REP
0560 SAHUARO RANCH,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1238,686,506,0.5541195476575121,0.4087237479806139,180,0.14539579967689825,"REP - DUCEY, DOUG",REP
0561 SALOME,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",331,278,49,0.83987915407854985,0.14803625377643503,229,0.6918429003021148,"REP - DUCEY, DOUG",REP
0562 SALT RIVER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1739,853,835,0.4905117883841288,0.48016101207590567,18,0.01035077630822312,"REP - DUCEY, DOUG",REP
0563 SAN ANGELO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1634,1053,549,0.6444308445532436,0.33598531211750304,504,0.3084455324357406,"REP - DUCEY, DOUG",REP
0564 SAN LUCY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",62,13,47,0.20967741935483872,0.7580645161290323,34,0.5483870967741935,"DEM - GARCIA, DAVID",DEM
0565 SAN MARCOS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1385,616,741,0.4447653429602888,0.5350180505415163,125,0.0902527075812275,"DEM - GARCIA, DAVID",DEM
0566 SAN MICHELLE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2987,1939,979,0.6491463006360897,0.327753598928691,960,0.3213927017073987,"REP - DUCEY, DOUG",REP
0567 SAN MIGUEL,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",613,265,333,0.43230016313213704,0.5432300163132137,68,0.11092985318107662,"DEM - GARCIA, DAVID",DEM
0568 SAN MONTEGO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",165,97,64,0.5878787878787879,0.3878787878787879,33,0.2,"REP - DUCEY, DOUG",REP
0569 SAN PEDRO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1084,593,464,0.5470479704797048,0.4280442804428044,129,0.11900369003690037,"REP - DUCEY, DOUG",REP
0570 SAN SIMON,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1015,528,473,0.5201970443349754,0.4660098522167488,55,0.05418719211822659,"REP - DUCEY, DOUG",REP
0571 SAN VICTOR,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1631,912,689,0.5591661557326794,0.42244022072348253,223,0.13672593500919683,"REP - DUCEY, DOUG",REP
0572 SANDIA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2055,984,1041,0.47883211678832116,0.5065693430656935,57,0.027737226277372296,"DEM - GARCIA, DAVID",DEM
0573 SANDPIPER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1932,1266,641,0.65527950310559,0.33178053830227744,625,0.3234989648033126,"REP - DUCEY, DOUG",REP
0574 SANTA FE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1267,695,537,0.5485398579321231,0.4238358326756117,158,0.12470402525651142,"REP - DUCEY, DOUG",REP
0575 SANTA MARIA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",777,198,565,0.2548262548262548,0.7271557271557272,367,0.47232947232947237,"DEM - GARCIA, DAVID",DEM
0576 SANTAN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1469,1140,302,0.7760381211708646,0.20558202859087815,838,0.5704560925799864,"REP - DUCEY, DOUG",REP
0577 SANTO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2154,1331,792,0.6179201485608171,0.36768802228412256,539,0.25023212627669456,"REP - DUCEY, DOUG",REP
0578 SARATOGA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1626,1107,471,0.6808118081180812,0.2896678966789668,636,0.39114391143911437,"REP - DUCEY, DOUG",REP
0579 SARIVAL,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1815,1130,646,0.6225895316804407,0.3559228650137741,484,0.2666666666666666,"REP - DUCEY, DOUG",REP
0580 SCOTTSDALE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3154,1707,1401,0.5412175015852885,0.44419784400760937,306,0.09701965757767911,"REP - DUCEY, DOUG",REP
0581 SCUDDER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2759,1220,1497,0.44218919898513953,0.5425878941645523,277,0.1003986951794128,"DEM - GARCIA, DAVID",DEM
0582 SENNIA VISTA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1834,499,1279,0.27208287895310795,0.6973827699018539,780,0.42529989094874593,"DEM - GARCIA, DAVID",DEM
0583 SENTINEL,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",34,24,10,0.7058823529411765,0.29411764705882354,14,0.411764705882353,"REP - DUCEY, DOUG",REP
0584 SENTRY,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2348,1385,931,0.5898637137989778,0.3965076660988075,454,0.19335604770017034,"REP - DUCEY, DOUG",REP
0585 SEVILLA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2361,833,1449,0.35281660313426516,0.613722998729352,616,0.2609063955950868,"DEM - GARCIA, DAVID",DEM
0586 SEVILLE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3869,2485,1339,0.6422848281209614,0.34608425949857846,1146,0.296200568622383,"REP - DUCEY, DOUG",REP
0587 SHADOW ROCK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2019,1145,855,0.5671124318969787,0.4234769687964339,290,0.1436354631005448,"REP - DUCEY, DOUG",REP
0588 SHADY GLEN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1142,674,427,0.5901926444833625,0.37390542907180385,247,0.21628721541155865,"REP - DUCEY, DOUG",REP
0589 SHALIMAR,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1702,740,917,0.43478260869565216,0.5387779083431258,177,0.10399529964747362,"DEM - GARCIA, DAVID",DEM
0590 SHASTA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2384,1719,607,0.7210570469798657,0.25461409395973156,1112,0.46644295302013417,"REP - DUCEY, DOUG",REP
0591 SHAW BUTTE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1717,896,760,0.5218404193360513,0.442632498543972,136,0.07920792079207928,"REP - DUCEY, DOUG",REP
0592 SHEA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1299,694,577,0.5342571208622017,0.44418783679753654,117,0.09006928406466513,"REP - DUCEY, DOUG",REP
0593 SHEENA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2252,1226,992,0.544404973357016,0.4404973357015986,234,0.10390763765541738,"REP - DUCEY, DOUG",REP
0594 SIERRA HILLS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2561,1706,831,0.6661460367044123,0.32448262397500977,875,0.34166341272940254,"REP - DUCEY, DOUG",REP
0595 SIERRA MADRE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2220,1272,893,0.572972972972973,0.40225225225225225,379,0.17072072072072075,"REP - DUCEY, DOUG",REP
0596 SIERRA PASS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3191,1827,1339,0.5725477906612347,0.41961767471012223,488,0.1529301159511125,"REP - DUCEY, DOUG",REP
0597 SIERRA VERDE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1283,813,449,0.6336710833982853,0.34996102883865937,364,0.2837100545596259,"REP - DUCEY, DOUG",REP
0598 SIERRA VISTA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1588,383,1153,0.241183879093199,0.7260705289672544,770,0.48488664987405544,"DEM - GARCIA, DAVID",DEM
0599 SIESTA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",984,598,363,0.6077235772357723,0.36890243902439024,235,0.23882113821138207,"REP - DUCEY, DOUG",REP
0600 SILVER SPUR,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3476,2243,1195,0.6452819332566168,0.3437859608745685,1048,0.3014959723820483,"REP - DUCEY, DOUG",REP
0601 SILVERADO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2390,701,1600,0.2933054393305439,0.6694560669456067,899,0.37615062761506274,"DEM - GARCIA, DAVID",DEM
0602 SIMIS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2064,838,1178,0.4060077519379845,0.5707364341085271,340,0.16472868217054265,"DEM - GARCIA, DAVID",DEM
0603 SKY HAWK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1102,820,258,0.7441016333938294,0.23411978221415608,562,0.5099818511796733,"REP - DUCEY, DOUG",REP
0604 SKY VIEW,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1352,796,520,0.5887573964497042,0.38461538461538464,276,0.20414201183431951,"REP - DUCEY, DOUG",REP
0605 SMP 1,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2,1,1,0.5,0.5,0,0,"REP - DUCEY, DOUG",REP
0606 SMP 2,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",6,2,4,0.3333333333333333,0.6666666666666666,2,0.3333333333333333,"DEM - GARCIA, DAVID",DEM
0607 SMP 3,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",17,10,7,0.5882352941176471,0.4117647058823529,3,0.17647058823529416,"REP - DUCEY, DOUG",REP
0608 SOLANO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2146,729,1370,0.3397017707362535,0.6383970177073626,641,0.29869524697110905,"DEM - GARCIA, DAVID",DEM
0609 SOLCITO,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1027,511,508,0.49756572541382665,0.4946445959104187,3,0.0029211295034079487,"REP - DUCEY, DOUG",REP
0610 SOLEDAD,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1718,633,1019,0.36845168800931316,0.5931315483119907,386,0.2246798603026775,"DEM - GARCIA, DAVID",DEM
0611 SONOQUI,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3316,2505,774,0.7554282267792521,0.23341375150784077,1731,0.5220144752714113,"REP - DUCEY, DOUG",REP
0612 SOSSAMAN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",4682,3359,1237,0.7174284493806066,0.2642033319094404,2122,0.4532251174711662,"REP - DUCEY, DOUG",REP
0613 SOUTH MTN HIGH,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1093,239,811,0.21866422689844464,0.74199451052150045,572,0.5233302836230558,"DEM - GARCIA, DAVID",DEM
0614 SOUTH MTN PARK,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",185,78,105,0.42162162162162165,0.5675675675675675,27,0.1459459459459459,"DEM - GARCIA, DAVID",DEM
0620 SOUTHERN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1654,312,1287,0.18863361547763,0.7781136638452237,975,0.5894800483675937,"DEM - GARCIA, DAVID",DEM
0621 SPANISH GARDEN,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1534,1091,411,0.711212516297262,0.26792698826597133,680,0.4432855280312907,"REP - DUCEY, DOUG",REP
0622 SPRINGS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1127,545,562,0.4835847382431233,0.4986690328305235,17,0.015084294587400182,"DEM - GARCIA, DAVID",DEM
0623 SPRUCE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",488,208,258,0.4262295081967213,0.5286885245901639,50,0.10245901639344263,"DEM - GARCIA, DAVID",DEM
0624 SPUR,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3497,2091,1332,0.5979410923648842,0.3808979124964255,759,0.21704317986845872,"REP - DUCEY, DOUG",REP
0625 SPUR CROSS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",91,67,24,0.7362637362637363,0.26373626373626374,43,0.47252747252747257,"REP - DUCEY, DOUG",REP
0626 ST CHRISTOPHER,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",966,698,244,0.722567287784679,0.2525879917184265,454,0.46997929606625255,"REP - DUCEY, DOUG",REP
0627 ST FRANCIS,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1124,475,629,0.4225978647686833,0.5596085409252669,154,0.13701067615658363,"DEM - GARCIA, DAVID",DEM
0628 ST MORITZ,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1381,841,498,0.6089790007241129,0.3606082548877625,343,0.24837074583635044,"REP - DUCEY, DOUG",REP
0629 STARDUST,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1028,735,275,0.7149805447470817,0.26750972762645914,460,0.4474708171206226,"REP - DUCEY, DOUG",REP
0630 STARLIGHT,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1026,281,702,0.27387914230019494,0.6842105263157895,421,0.41033138401559455,"DEM - GARCIA, DAVID",DEM
0631 STELLA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1130,423,666,0.3743362831858407,0.5893805309734513,243,0.2150442477876106,"DEM - GARCIA, DAVID",DEM
0632 STELLAR,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",3182,1646,1473,0.5172847265870522,0.4629164047768699,173,0.05436832181018225,"REP - DUCEY, DOUG",REP
0633 STONEGATE,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",1485,988,490,0.6653198653198653,0.32996632996632996,498,0.33535353535353535,"REP - DUCEY, DOUG",REP
0634 STRADA,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",35,19,14,0.5428571428571428,0.4,5,0.1428571428571428,"REP - DUCEY, DOUG",REP
0635 STUMP,Governor,"REP - DUCEY, DOUG","DEM - GARCIA, DAVID",2930,755,2104,0.257679180887372,0.7180887372013652,1349,0.4604095563139932,"DEM - GARCIA, DAVID",DEM
